target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-08-13,2025-08-10,0.01,1,quantile,0
ILI incidence,BE,2025-08-13,2025-08-10,0.025,1,quantile,0
ILI incidence,BE,2025-08-13,2025-08-10,0.05,1,quantile,0
ILI incidence,BE,2025-08-13,2025-08-10,0.1,1,quantile,0
ILI incidence,BE,2025-08-13,2025-08-10,0.15,1,quantile,0
ILI incidence,BE,2025-08-13,2025-08-10,0.2,1,quantile,2.10128053233685
ILI incidence,BE,2025-08-13,2025-08-10,0.25,1,quantile,4.72562764899174
ILI incidence,BE,2025-08-13,2025-08-10,0.3,1,quantile,6.77267576167542
ILI incidence,BE,2025-08-13,2025-08-10,0.35,1,quantile,9.28464837867632
ILI incidence,BE,2025-08-13,2025-08-10,0.4,1,quantile,12.1207354315234
ILI incidence,BE,2025-08-13,2025-08-10,0.45,1,quantile,14.1569179607962
ILI incidence,BE,2025-08-13,2025-08-10,0.5,1,quantile,16.9752211202428
ILI incidence,BE,2025-08-13,2025-08-10,0.55,1,quantile,19.4342229386117
ILI incidence,BE,2025-08-13,2025-08-10,0.6,1,quantile,23.012638045428
ILI incidence,BE,2025-08-13,2025-08-10,0.65,1,quantile,25.7217851876252
ILI incidence,BE,2025-08-13,2025-08-10,0.7,1,quantile,29.4957613612547
ILI incidence,BE,2025-08-13,2025-08-10,0.75,1,quantile,32.6804074260265
ILI incidence,BE,2025-08-13,2025-08-10,0.8,1,quantile,37.0956300372016
ILI incidence,BE,2025-08-13,2025-08-10,0.85,1,quantile,42.1995024701669
ILI incidence,BE,2025-08-13,2025-08-10,0.9,1,quantile,50.3753230253814
ILI incidence,BE,2025-08-13,2025-08-10,0.95,1,quantile,63.2147673651265
ILI incidence,BE,2025-08-13,2025-08-10,0.975,1,quantile,77.9741584855819
ILI incidence,BE,2025-08-13,2025-08-10,0.99,1,quantile,105.890856858352
ILI incidence,BE,2025-08-13,2025-08-17,0.01,2,quantile,0
ILI incidence,BE,2025-08-13,2025-08-17,0.025,2,quantile,0
ILI incidence,BE,2025-08-13,2025-08-17,0.05,2,quantile,0
ILI incidence,BE,2025-08-13,2025-08-17,0.1,2,quantile,0
ILI incidence,BE,2025-08-13,2025-08-17,0.15,2,quantile,0
ILI incidence,BE,2025-08-13,2025-08-17,0.2,2,quantile,0
ILI incidence,BE,2025-08-13,2025-08-17,0.25,2,quantile,0.0930686569540288
ILI incidence,BE,2025-08-13,2025-08-17,0.3,2,quantile,3.59682254634975
ILI incidence,BE,2025-08-13,2025-08-17,0.35,2,quantile,6.76640231473504
ILI incidence,BE,2025-08-13,2025-08-17,0.4,2,quantile,10.2757141293801
ILI incidence,BE,2025-08-13,2025-08-17,0.45,2,quantile,13.6204636783488
ILI incidence,BE,2025-08-13,2025-08-17,0.5,2,quantile,17.5014051346833
ILI incidence,BE,2025-08-13,2025-08-17,0.55,2,quantile,21.8307575638611
ILI incidence,BE,2025-08-13,2025-08-17,0.6,2,quantile,25.715098943667
ILI incidence,BE,2025-08-13,2025-08-17,0.65,2,quantile,31.600136731639
ILI incidence,BE,2025-08-13,2025-08-17,0.7,2,quantile,36.8626652862152
ILI incidence,BE,2025-08-13,2025-08-17,0.75,2,quantile,43.5658674339977
ILI incidence,BE,2025-08-13,2025-08-17,0.8,2,quantile,54.4834024242282
ILI incidence,BE,2025-08-13,2025-08-17,0.85,2,quantile,64.2497940912529
ILI incidence,BE,2025-08-13,2025-08-17,0.9,2,quantile,80.3229211465894
ILI incidence,BE,2025-08-13,2025-08-17,0.95,2,quantile,120.679872326803
ILI incidence,BE,2025-08-13,2025-08-17,0.975,2,quantile,153.351084794317
ILI incidence,BE,2025-08-13,2025-08-17,0.99,2,quantile,188.499057119812
ILI incidence,BE,2025-08-13,2025-08-24,0.01,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.025,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.05,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.1,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.15,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.2,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.25,3,quantile,0
ILI incidence,BE,2025-08-13,2025-08-24,0.3,3,quantile,0.513366067087464
ILI incidence,BE,2025-08-13,2025-08-24,0.35,3,quantile,5.30927852014974
ILI incidence,BE,2025-08-13,2025-08-24,0.4,3,quantile,8.91295500881091
ILI incidence,BE,2025-08-13,2025-08-24,0.45,3,quantile,13.2999388878458
ILI incidence,BE,2025-08-13,2025-08-24,0.5,3,quantile,18.4542258083983
ILI incidence,BE,2025-08-13,2025-08-24,0.55,3,quantile,24.995297330191
ILI incidence,BE,2025-08-13,2025-08-24,0.6,3,quantile,31.8118687937356
ILI incidence,BE,2025-08-13,2025-08-24,0.65,3,quantile,38.4062730960156
ILI incidence,BE,2025-08-13,2025-08-24,0.7,3,quantile,46.2835962732713
ILI incidence,BE,2025-08-13,2025-08-24,0.75,3,quantile,55.4408759686969
ILI incidence,BE,2025-08-13,2025-08-24,0.8,3,quantile,71.3330204335756
ILI incidence,BE,2025-08-13,2025-08-24,0.85,3,quantile,93.1848187016428
ILI incidence,BE,2025-08-13,2025-08-24,0.9,3,quantile,119.246516471113
ILI incidence,BE,2025-08-13,2025-08-24,0.95,3,quantile,175.495610854214
ILI incidence,BE,2025-08-13,2025-08-24,0.975,3,quantile,239.240094045429
ILI incidence,BE,2025-08-13,2025-08-24,0.99,3,quantile,328.728552387591
ILI incidence,BE,2025-08-13,2025-08-31,0.01,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.025,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.05,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.1,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.15,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.2,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.25,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.3,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.35,4,quantile,0
ILI incidence,BE,2025-08-13,2025-08-31,0.4,4,quantile,5.96590468611565
ILI incidence,BE,2025-08-13,2025-08-31,0.45,4,quantile,12.798596829538
ILI incidence,BE,2025-08-13,2025-08-31,0.5,4,quantile,19.7962051239693
ILI incidence,BE,2025-08-13,2025-08-31,0.55,4,quantile,25.8802200930171
ILI incidence,BE,2025-08-13,2025-08-31,0.6,4,quantile,34.4523000337071
ILI incidence,BE,2025-08-13,2025-08-31,0.65,4,quantile,43.939186362903
ILI incidence,BE,2025-08-13,2025-08-31,0.7,4,quantile,55.8349666891895
ILI incidence,BE,2025-08-13,2025-08-31,0.75,4,quantile,74.6169754723287
ILI incidence,BE,2025-08-13,2025-08-31,0.8,4,quantile,96.7174507264108
ILI incidence,BE,2025-08-13,2025-08-31,0.85,4,quantile,116.547683195299
ILI incidence,BE,2025-08-13,2025-08-31,0.9,4,quantile,170.87793192477
ILI incidence,BE,2025-08-13,2025-08-31,0.95,4,quantile,275.761651952721
ILI incidence,BE,2025-08-13,2025-08-31,0.975,4,quantile,363.969157599055
ILI incidence,BE,2025-08-13,2025-08-31,0.99,4,quantile,510.877079387542
ILI incidence,BE,2025-08-13,2025-08-10,,1,median,16.9752211202428
ILI incidence,BE,2025-08-13,2025-08-17,,2,median,17.5014051346833
ILI incidence,BE,2025-08-13,2025-08-24,,3,median,18.4542258083983
ILI incidence,BE,2025-08-13,2025-08-31,,4,median,19.7962051239693
ILI incidence,CZ,2025-08-13,2025-08-10,0.01,1,quantile,0
ILI incidence,CZ,2025-08-13,2025-08-10,0.025,1,quantile,0
ILI incidence,CZ,2025-08-13,2025-08-10,0.05,1,quantile,0.047651153953401
ILI incidence,CZ,2025-08-13,2025-08-10,0.1,1,quantile,0.839672985281295
ILI incidence,CZ,2025-08-13,2025-08-10,0.15,1,quantile,1.41378199353668
ILI incidence,CZ,2025-08-13,2025-08-10,0.2,1,quantile,1.96252355406771
ILI incidence,CZ,2025-08-13,2025-08-10,0.25,1,quantile,2.45756414212086
ILI incidence,CZ,2025-08-13,2025-08-10,0.3,1,quantile,3.13203847014818
ILI incidence,CZ,2025-08-13,2025-08-10,0.35,1,quantile,3.72585591806223
ILI incidence,CZ,2025-08-13,2025-08-10,0.4,1,quantile,4.23044924753907
ILI incidence,CZ,2025-08-13,2025-08-10,0.45,1,quantile,4.92569618553064
ILI incidence,CZ,2025-08-13,2025-08-10,0.5,1,quantile,5.40019727677064
ILI incidence,CZ,2025-08-13,2025-08-10,0.55,1,quantile,5.9126219196987
ILI incidence,CZ,2025-08-13,2025-08-10,0.6,1,quantile,6.63267744592262
ILI incidence,CZ,2025-08-13,2025-08-10,0.65,1,quantile,7.25499674665422
ILI incidence,CZ,2025-08-13,2025-08-10,0.7,1,quantile,8.11488944688651
