target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-04-09,2025-04-06,0.01,1,quantile,528.361381960277
ILI incidence,AT,2025-04-09,2025-04-06,0.025,1,quantile,635.702180338615
ILI incidence,AT,2025-04-09,2025-04-06,0.05,1,quantile,812.793755503782
ILI incidence,AT,2025-04-09,2025-04-06,0.1,1,quantile,1023.00267707922
ILI incidence,AT,2025-04-09,2025-04-06,0.15,1,quantile,1156.1352753247
ILI incidence,AT,2025-04-09,2025-04-06,0.2,1,quantile,1250.61689065313
ILI incidence,AT,2025-04-09,2025-04-06,0.25,1,quantile,1370.06612691546
ILI incidence,AT,2025-04-09,2025-04-06,0.3,1,quantile,1477.752557875
ILI incidence,AT,2025-04-09,2025-04-06,0.35,1,quantile,1564.76658198509
ILI incidence,AT,2025-04-09,2025-04-06,0.4,1,quantile,1659.61163541691
ILI incidence,AT,2025-04-09,2025-04-06,0.45,1,quantile,1772.29586943475
ILI incidence,AT,2025-04-09,2025-04-06,0.5,1,quantile,1874.50830687306
ILI incidence,AT,2025-04-09,2025-04-06,0.55,1,quantile,1983.61552745071
ILI incidence,AT,2025-04-09,2025-04-06,0.6,1,quantile,2089.0065913714
ILI incidence,AT,2025-04-09,2025-04-06,0.65,1,quantile,2237.57617424158
ILI incidence,AT,2025-04-09,2025-04-06,0.7,1,quantile,2371.07437601409
ILI incidence,AT,2025-04-09,2025-04-06,0.75,1,quantile,2534.83514512964
ILI incidence,AT,2025-04-09,2025-04-06,0.8,1,quantile,2722.31015074869
ILI incidence,AT,2025-04-09,2025-04-06,0.85,1,quantile,2889.60717656774
ILI incidence,AT,2025-04-09,2025-04-06,0.9,1,quantile,3156.91479509209
ILI incidence,AT,2025-04-09,2025-04-06,0.95,1,quantile,3518.51882088443
ILI incidence,AT,2025-04-09,2025-04-06,0.975,1,quantile,3883.98946668923
ILI incidence,AT,2025-04-09,2025-04-06,0.99,1,quantile,4443.76887258233
ILI incidence,AT,2025-04-09,2025-04-13,0.01,2,quantile,409.861206538645
ILI incidence,AT,2025-04-09,2025-04-13,0.025,2,quantile,537.229557876137
ILI incidence,AT,2025-04-09,2025-04-13,0.05,2,quantile,640.947965488934
ILI incidence,AT,2025-04-09,2025-04-13,0.1,2,quantile,826.660296535856
ILI incidence,AT,2025-04-09,2025-04-13,0.15,2,quantile,934.591822375333
ILI incidence,AT,2025-04-09,2025-04-13,0.2,2,quantile,1066.99715151094
ILI incidence,AT,2025-04-09,2025-04-13,0.25,2,quantile,1169.51329209386
ILI incidence,AT,2025-04-09,2025-04-13,0.3,2,quantile,1274.50034144308
ILI incidence,AT,2025-04-09,2025-04-13,0.35,2,quantile,1389.36587819518
ILI incidence,AT,2025-04-09,2025-04-13,0.4,2,quantile,1510.21067358849
ILI incidence,AT,2025-04-09,2025-04-13,0.45,2,quantile,1632.39146750164
ILI incidence,AT,2025-04-09,2025-04-13,0.5,2,quantile,1758.4316792802
ILI incidence,AT,2025-04-09,2025-04-13,0.55,2,quantile,1885.96871003986
ILI incidence,AT,2025-04-09,2025-04-13,0.6,2,quantile,2062.53267621176
ILI incidence,AT,2025-04-09,2025-04-13,0.65,2,quantile,2210.55880094767
ILI incidence,AT,2025-04-09,2025-04-13,0.7,2,quantile,2352.26377379634
ILI incidence,AT,2025-04-09,2025-04-13,0.75,2,quantile,2543.13182941903
ILI incidence,AT,2025-04-09,2025-04-13,0.8,2,quantile,2734.27987572856
ILI incidence,AT,2025-04-09,2025-04-13,0.85,2,quantile,2966.15952075522
ILI incidence,AT,2025-04-09,2025-04-13,0.9,2,quantile,3248.40966797195
ILI incidence,AT,2025-04-09,2025-04-13,0.95,2,quantile,3840.54460485821
ILI incidence,AT,2025-04-09,2025-04-13,0.975,2,quantile,4295.85289144856
ILI incidence,AT,2025-04-09,2025-04-13,0.99,2,quantile,4982.05170751347
ILI incidence,AT,2025-04-09,2025-04-20,0.01,3,quantile,283.34638741866
ILI incidence,AT,2025-04-09,2025-04-20,0.025,3,quantile,432.711535419108
ILI incidence,AT,2025-04-09,2025-04-20,0.05,3,quantile,521.124788690613
ILI incidence,AT,2025-04-09,2025-04-20,0.1,3,quantile,666.338541549265
ILI incidence,AT,2025-04-09,2025-04-20,0.15,3,quantile,821.55934203327
ILI incidence,AT,2025-04-09,2025-04-20,0.2,3,quantile,928.084852967361
ILI incidence,AT,2025-04-09,2025-04-20,0.25,3,quantile,1025.56078524157
ILI incidence,AT,2025-04-09,2025-04-20,0.3,3,quantile,1115.0906774974
ILI incidence,AT,2025-04-09,2025-04-20,0.35,3,quantile,1237.41922644917
ILI incidence,AT,2025-04-09,2025-04-20,0.4,3,quantile,1364.57783627696
ILI incidence,AT,2025-04-09,2025-04-20,0.45,3,quantile,1482.54269202095
ILI incidence,AT,2025-04-09,2025-04-20,0.5,3,quantile,1640.8682454335
ILI incidence,AT,2025-04-09,2025-04-20,0.55,3,quantile,1800.75389378282
ILI incidence,AT,2025-04-09,2025-04-20,0.6,3,quantile,1983.37055320042
ILI incidence,AT,2025-04-09,2025-04-20,0.65,3,quantile,2133.17989897981
ILI incidence,AT,2025-04-09,2025-04-20,0.7,3,quantile,2335.93981936187
ILI incidence,AT,2025-04-09,2025-04-20,0.75,3,quantile,2531.72547585191
ILI incidence,AT,2025-04-09,2025-04-20,0.8,3,quantile,2741.0215785686
ILI incidence,AT,2025-04-09,2025-04-20,0.85,3,quantile,3046.04126500883
ILI incidence,AT,2025-04-09,2025-04-20,0.9,3,quantile,3443.96121000744
ILI incidence,AT,2025-04-09,2025-04-20,0.95,3,quantile,4139.69801542338
ILI incidence,AT,2025-04-09,2025-04-20,0.975,3,quantile,4667.91429646151
ILI incidence,AT,2025-04-09,2025-04-20,0.99,3,quantile,5492.48326820614
ILI incidence,AT,2025-04-09,2025-04-27,0.01,4,quantile,230.930130782153
ILI incidence,AT,2025-04-09,2025-04-27,0.025,4,quantile,310.745570862928
ILI incidence,AT,2025-04-09,2025-04-27,0.05,4,quantile,392.905100591148
ILI incidence,AT,2025-04-09,2025-04-27,0.1,4,quantile,513.86331388988
ILI incidence,AT,2025-04-09,2025-04-27,0.15,4,quantile,625.679974863742
