target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-12-18,2024-12-15,0.01,1,quantile,554.221011646798
ILI incidence,AT,2024-12-18,2024-12-15,0.025,1,quantile,683.188964510699
ILI incidence,AT,2024-12-18,2024-12-15,0.05,1,quantile,824.698538958038
ILI incidence,AT,2024-12-18,2024-12-15,0.1,1,quantile,1003.10041804012
ILI incidence,AT,2024-12-18,2024-12-15,0.15,1,quantile,1069.16488229061
ILI incidence,AT,2024-12-18,2024-12-15,0.2,1,quantile,1180.58679483367
ILI incidence,AT,2024-12-18,2024-12-15,0.25,1,quantile,1275.987857404
ILI incidence,AT,2024-12-18,2024-12-15,0.3,1,quantile,1344.69222279641
ILI incidence,AT,2024-12-18,2024-12-15,0.35,1,quantile,1430.01601953299
ILI incidence,AT,2024-12-18,2024-12-15,0.4,1,quantile,1510.48915989396
ILI incidence,AT,2024-12-18,2024-12-15,0.45,1,quantile,1598.05331925652
ILI incidence,AT,2024-12-18,2024-12-15,0.5,1,quantile,1665.83664397983
ILI incidence,AT,2024-12-18,2024-12-15,0.55,1,quantile,1753.48835131514
ILI incidence,AT,2024-12-18,2024-12-15,0.6,1,quantile,1843.93000086186
ILI incidence,AT,2024-12-18,2024-12-15,0.65,1,quantile,1935.56285560674
ILI incidence,AT,2024-12-18,2024-12-15,0.7,1,quantile,2045.03497310975
ILI incidence,AT,2024-12-18,2024-12-15,0.75,1,quantile,2172.23852224016
ILI incidence,AT,2024-12-18,2024-12-15,0.8,1,quantile,2325.35043417997
ILI incidence,AT,2024-12-18,2024-12-15,0.85,1,quantile,2458.58586668406
ILI incidence,AT,2024-12-18,2024-12-15,0.9,1,quantile,2619.58293226184
ILI incidence,AT,2024-12-18,2024-12-15,0.95,1,quantile,2902.7159947662
ILI incidence,AT,2024-12-18,2024-12-15,0.975,1,quantile,3190.35212500368
ILI incidence,AT,2024-12-18,2024-12-15,0.99,1,quantile,3608.62680201844
ILI incidence,AT,2024-12-18,2024-12-22,0.01,2,quantile,438.302648103091
ILI incidence,AT,2024-12-18,2024-12-22,0.025,2,quantile,518.234724130573
ILI incidence,AT,2024-12-18,2024-12-22,0.05,2,quantile,610.444164801255
ILI incidence,AT,2024-12-18,2024-12-22,0.1,2,quantile,747.723535273731
ILI incidence,AT,2024-12-18,2024-12-22,0.15,2,quantile,856.038858006328
ILI incidence,AT,2024-12-18,2024-12-22,0.2,2,quantile,936.978758317225
ILI incidence,AT,2024-12-18,2024-12-22,0.25,2,quantile,1034.30033023318
ILI incidence,AT,2024-12-18,2024-12-22,0.3,2,quantile,1111.9742598737
ILI incidence,AT,2024-12-18,2024-12-22,0.35,2,quantile,1194.83261775093
ILI incidence,AT,2024-12-18,2024-12-22,0.4,2,quantile,1289.30588179736
ILI incidence,AT,2024-12-18,2024-12-22,0.45,2,quantile,1392.54730169343
ILI incidence,AT,2024-12-18,2024-12-22,0.5,2,quantile,1484.25442196282
ILI incidence,AT,2024-12-18,2024-12-22,0.55,2,quantile,1578.18269954167
ILI incidence,AT,2024-12-18,2024-12-22,0.6,2,quantile,1691.57121056869
ILI incidence,AT,2024-12-18,2024-12-22,0.65,2,quantile,1824.64388579584
ILI incidence,AT,2024-12-18,2024-12-22,0.7,2,quantile,1919.60281960045
ILI incidence,AT,2024-12-18,2024-12-22,0.75,2,quantile,2028.40249731451
ILI incidence,AT,2024-12-18,2024-12-22,0.8,2,quantile,2152.10622142223
ILI incidence,AT,2024-12-18,2024-12-22,0.85,2,quantile,2337.12797264296
ILI incidence,AT,2024-12-18,2024-12-22,0.9,2,quantile,2586.0133937268
ILI incidence,AT,2024-12-18,2024-12-22,0.95,2,quantile,2940.92331970723
ILI incidence,AT,2024-12-18,2024-12-22,0.975,2,quantile,3344.02971602284
ILI incidence,AT,2024-12-18,2024-12-22,0.99,2,quantile,3806.85759501361
ILI incidence,AT,2024-12-18,2024-12-29,0.01,3,quantile,285.208198808599
ILI incidence,AT,2024-12-18,2024-12-29,0.025,3,quantile,407.665253427552
ILI incidence,AT,2024-12-18,2024-12-29,0.05,3,quantile,475.172626957573
ILI incidence,AT,2024-12-18,2024-12-29,0.1,3,quantile,588.277311222807
ILI incidence,AT,2024-12-18,2024-12-29,0.15,3,quantile,714.18904636722
ILI incidence,AT,2024-12-18,2024-12-29,0.2,3,quantile,791.055334634017
ILI incidence,AT,2024-12-18,2024-12-29,0.25,3,quantile,885.530396310559
ILI incidence,AT,2024-12-18,2024-12-29,0.3,3,quantile,959.674499963854
ILI incidence,AT,2024-12-18,2024-12-29,0.35,3,quantile,1032.19967832694
ILI incidence,AT,2024-12-18,2024-12-29,0.4,3,quantile,1142.32961614105
ILI incidence,AT,2024-12-18,2024-12-29,0.45,3,quantile,1226.09253912441
ILI incidence,AT,2024-12-18,2024-12-29,0.5,3,quantile,1325.44556617035
ILI incidence,AT,2024-12-18,2024-12-29,0.55,3,quantile,1439.98971220514
ILI incidence,AT,2024-12-18,2024-12-29,0.6,3,quantile,1568.20045383994
ILI incidence,AT,2024-12-18,2024-12-29,0.65,3,quantile,1679.64967932242
ILI incidence,AT,2024-12-18,2024-12-29,0.7,3,quantile,1789.58599370101
ILI incidence,AT,2024-12-18,2024-12-29,0.75,3,quantile,1970.05008864129
ILI incidence,AT,2024-12-18,2024-12-29,0.8,3,quantile,2133.84389097151
ILI incidence,AT,2024-12-18,2024-12-29,0.85,3,quantile,2304.73566215204
ILI incidence,AT,2024-12-18,2024-12-29,0.9,3,quantile,2539.46595383468
ILI incidence,AT,2024-12-18,2024-12-29,0.95,3,quantile,3027.88444757561
ILI incidence,AT,2024-12-18,2024-12-29,0.975,3,quantile,3438.97910169709
ILI incidence,AT,2024-12-18,2024-12-29,0.99,3,quantile,4201.37852986242
ILI incidence,AT,2024-12-18,2025-01-05,0.01,4,quantile,206.49291100282
ILI incidence,AT,2024-12-18,2025-01-05,0.025,4,quantile,268.261530629845
ILI incidence,AT,2024-12-18,2025-01-05,0.05,4,quantile,354.720158541222
