target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-08-20,2025-08-17,0.01,1,quantile,0
ILI incidence,BE,2025-08-20,2025-08-17,0.025,1,quantile,3.81473910709543
ILI incidence,BE,2025-08-20,2025-08-17,0.05,1,quantile,7.77514370798699
ILI incidence,BE,2025-08-20,2025-08-17,0.1,1,quantile,13.5113823203007
ILI incidence,BE,2025-08-20,2025-08-17,0.15,1,quantile,17.8953239414339
ILI incidence,BE,2025-08-20,2025-08-17,0.2,1,quantile,22.6023310036815
ILI incidence,BE,2025-08-20,2025-08-17,0.25,1,quantile,26.9351235322644
ILI incidence,BE,2025-08-20,2025-08-17,0.3,1,quantile,30.5708138105771
ILI incidence,BE,2025-08-20,2025-08-17,0.35,1,quantile,34.0275142598876
ILI incidence,BE,2025-08-20,2025-08-17,0.4,1,quantile,37.2600466141328
ILI incidence,BE,2025-08-20,2025-08-17,0.45,1,quantile,41.4124859018836
ILI incidence,BE,2025-08-20,2025-08-17,0.5,1,quantile,45.0072147708342
ILI incidence,BE,2025-08-20,2025-08-17,0.55,1,quantile,49.0423369033272
ILI incidence,BE,2025-08-20,2025-08-17,0.6,1,quantile,52.7706238141484
ILI incidence,BE,2025-08-20,2025-08-17,0.65,1,quantile,56.7558641614248
ILI incidence,BE,2025-08-20,2025-08-17,0.7,1,quantile,62.0497278732124
ILI incidence,BE,2025-08-20,2025-08-17,0.75,1,quantile,67.468604483023
ILI incidence,BE,2025-08-20,2025-08-17,0.8,1,quantile,74.0486819499175
ILI incidence,BE,2025-08-20,2025-08-17,0.85,1,quantile,84.246245716079
ILI incidence,BE,2025-08-20,2025-08-17,0.9,1,quantile,95.6621609993713
ILI incidence,BE,2025-08-20,2025-08-17,0.95,1,quantile,120.446472217059
ILI incidence,BE,2025-08-20,2025-08-17,0.975,1,quantile,140.110226658276
ILI incidence,BE,2025-08-20,2025-08-17,0.99,1,quantile,183.400522648144
ILI incidence,BE,2025-08-20,2025-08-24,0.01,2,quantile,0
ILI incidence,BE,2025-08-20,2025-08-24,0.025,2,quantile,0
ILI incidence,BE,2025-08-20,2025-08-24,0.05,2,quantile,0
ILI incidence,BE,2025-08-20,2025-08-24,0.1,2,quantile,6.8829143803693
ILI incidence,BE,2025-08-20,2025-08-24,0.15,2,quantile,11.9984949528661
ILI incidence,BE,2025-08-20,2025-08-24,0.2,2,quantile,17.2593065305194
ILI incidence,BE,2025-08-20,2025-08-24,0.25,2,quantile,22.6942320206966
ILI incidence,BE,2025-08-20,2025-08-24,0.3,2,quantile,28.0460205211281
ILI incidence,BE,2025-08-20,2025-08-24,0.35,2,quantile,32.8921541440098
ILI incidence,BE,2025-08-20,2025-08-24,0.4,2,quantile,36.6567940621035
ILI incidence,BE,2025-08-20,2025-08-24,0.45,2,quantile,42.285001077405
ILI incidence,BE,2025-08-20,2025-08-24,0.5,2,quantile,49.0346534963409
ILI incidence,BE,2025-08-20,2025-08-24,0.55,2,quantile,54.0492495011511
ILI incidence,BE,2025-08-20,2025-08-24,0.6,2,quantile,60.6662852072475
ILI incidence,BE,2025-08-20,2025-08-24,0.65,2,quantile,67.5307558446011
ILI incidence,BE,2025-08-20,2025-08-24,0.7,2,quantile,77.4293716346938
ILI incidence,BE,2025-08-20,2025-08-24,0.75,2,quantile,87.6438993688353
ILI incidence,BE,2025-08-20,2025-08-24,0.8,2,quantile,100.988703106022
ILI incidence,BE,2025-08-20,2025-08-24,0.85,2,quantile,118.815408605992
ILI incidence,BE,2025-08-20,2025-08-24,0.9,2,quantile,148.553989396199
ILI incidence,BE,2025-08-20,2025-08-24,0.95,2,quantile,211.345460634259
ILI incidence,BE,2025-08-20,2025-08-24,0.975,2,quantile,266.125265937401
