target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-01-08,2025-01-05,0.01,1,quantile,215.074802264859
ILI incidence,AT,2025-01-08,2025-01-05,0.025,1,quantile,367.475234738471
ILI incidence,AT,2025-01-08,2025-01-05,0.05,1,quantile,561.391064640922
ILI incidence,AT,2025-01-08,2025-01-05,0.1,1,quantile,805.406968763984
ILI incidence,AT,2025-01-08,2025-01-05,0.15,1,quantile,976.917988538435
ILI incidence,AT,2025-01-08,2025-01-05,0.2,1,quantile,1116.90128974882
ILI incidence,AT,2025-01-08,2025-01-05,0.25,1,quantile,1223.43180100256
ILI incidence,AT,2025-01-08,2025-01-05,0.3,1,quantile,1325.04127453465
ILI incidence,AT,2025-01-08,2025-01-05,0.35,1,quantile,1438.97797254746
ILI incidence,AT,2025-01-08,2025-01-05,0.4,1,quantile,1547.33568229159
ILI incidence,AT,2025-01-08,2025-01-05,0.45,1,quantile,1654.733077863
ILI incidence,AT,2025-01-08,2025-01-05,0.5,1,quantile,1761.55845244367
ILI incidence,AT,2025-01-08,2025-01-05,0.55,1,quantile,1894.66693934836
ILI incidence,AT,2025-01-08,2025-01-05,0.6,1,quantile,2038.02315645321
ILI incidence,AT,2025-01-08,2025-01-05,0.65,1,quantile,2151.54853392026
ILI incidence,AT,2025-01-08,2025-01-05,0.7,1,quantile,2289.03799921555
ILI incidence,AT,2025-01-08,2025-01-05,0.75,1,quantile,2492.42510567036
ILI incidence,AT,2025-01-08,2025-01-05,0.8,1,quantile,2655.75867126065
ILI incidence,AT,2025-01-08,2025-01-05,0.85,1,quantile,2876.2417316893
ILI incidence,AT,2025-01-08,2025-01-05,0.9,1,quantile,3138.56951776412
ILI incidence,AT,2025-01-08,2025-01-05,0.95,1,quantile,3475.03415032922
ILI incidence,AT,2025-01-08,2025-01-05,0.975,1,quantile,3788.92385777983
ILI incidence,AT,2025-01-08,2025-01-05,0.99,1,quantile,4282.34112258189
ILI incidence,AT,2025-01-08,2025-01-12,0.01,2,quantile,227.520393214507
ILI incidence,AT,2025-01-08,2025-01-12,0.025,2,quantile,351.183736784373
ILI incidence,AT,2025-01-08,2025-01-12,0.05,2,quantile,499.769631634709
ILI incidence,AT,2025-01-08,2025-01-12,0.1,2,quantile,654.682187299705
ILI incidence,AT,2025-01-08,2025-01-12,0.15,2,quantile,798.50147099879
ILI incidence,AT,2025-01-08,2025-01-12,0.2,2,quantile,907.306103001014
ILI incidence,AT,2025-01-08,2025-01-12,0.25,2,quantile,1010.15249832249
ILI incidence,AT,2025-01-08,2025-01-12,0.3,2,quantile,1141.30100557105
ILI incidence,AT,2025-01-08,2025-01-12,0.35,2,quantile,1241.71831993354
ILI incidence,AT,2025-01-08,2025-01-12,0.4,2,quantile,1358.8282257998
ILI incidence,AT,2025-01-08,2025-01-12,0.45,2,quantile,1465.09215495928
ILI incidence,AT,2025-01-08,2025-01-12,0.5,2,quantile,1595.35802574877
ILI incidence,AT,2025-01-08,2025-01-12,0.55,2,quantile,1719.64631383629
ILI incidence,AT,2025-01-08,2025-01-12,0.6,2,quantile,1851.49761420734
ILI incidence,AT,2025-01-08,2025-01-12,0.65,2,quantile,2028.98357999097
ILI incidence,AT,2025-01-08,2025-01-12,0.7,2,quantile,2189.52146284414
ILI incidence,AT,2025-01-08,2025-01-12,0.75,2,quantile,2345.17827607939
ILI incidence,AT,2025-01-08,2025-01-12,0.8,2,quantile,2511.39637334195
ILI incidence,AT,2025-01-08,2025-01-12,0.85,2,quantile,2718.34994305704
ILI incidence,AT,2025-01-08,2025-01-12,0.9,2,quantile,3005.44203761427
ILI incidence,AT,2025-01-08,2025-01-12,0.95,2,quantile,3499.99012820971
ILI incidence,AT,2025-01-08,2025-01-12,0.975,2,quantile,3927.69320676427
ILI incidence,AT,2025-01-08,2025-01-12,0.99,2,quantile,4439.43891569566
ILI incidence,AT,2025-01-08,2025-01-19,0.01,3,quantile,168.552524133912
ILI incidence,AT,2025-01-08,2025-01-19,0.025,3,quantile,306.300472978638
ILI incidence,AT,2025-01-08,2025-01-19,0.05,3,quantile,396.254127407283
ILI incidence,AT,2025-01-08,2025-01-19,0.1,3,quantile,524.627188297039
ILI incidence,AT,2025-01-08,2025-01-19,0.15,3,quantile,659.267576040923
ILI incidence,AT,2025-01-08,2025-01-19,0.2,3,quantile,752.311059354863
ILI incidence,AT,2025-01-08,2025-01-19,0.25,3,quantile,857.016689509306
ILI incidence,AT,2025-01-08,2025-01-19,0.3,3,quantile,945.976299063274
ILI incidence,AT,2025-01-08,2025-01-19,0.35,3,quantile,1069.03794430697
ILI incidence,AT,2025-01-08,2025-01-19,0.4,3,quantile,1175.50399728212
ILI incidence,AT,2025-01-08,2025-01-19,0.45,3,quantile,1295.25454852673
ILI incidence,AT,2025-01-08,2025-01-19,0.5,3,quantile,1441.38750298444
ILI incidence,AT,2025-01-08,2025-01-19,0.55,3,quantile,1569.48941203882
ILI incidence,AT,2025-01-08,2025-01-19,0.6,3,quantile,1725.3920535608
ILI incidence,AT,2025-01-08,2025-01-19,0.65,3,quantile,1850.77695506931
ILI incidence,AT,2025-01-08,2025-01-19,0.7,3,quantile,1983.7885017147
ILI incidence,AT,2025-01-08,2025-01-19,0.75,3,quantile,2176.07175859068
ILI incidence,AT,2025-01-08,2025-01-19,0.8,3,quantile,2379.90743860448
ILI incidence,AT,2025-01-08,2025-01-19,0.85,3,quantile,2627.27202283925
