target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-05-21,2025-05-18,0.01,1,quantile,0
ILI incidence,AT,2025-05-21,2025-05-18,0.025,1,quantile,10.3792408383016
ILI incidence,AT,2025-05-21,2025-05-18,0.05,1,quantile,35.1978300603643
ILI incidence,AT,2025-05-21,2025-05-18,0.1,1,quantile,80.9664196516672
ILI incidence,AT,2025-05-21,2025-05-18,0.15,1,quantile,154.940953678434
ILI incidence,AT,2025-05-21,2025-05-18,0.2,1,quantile,231.288927675414
ILI incidence,AT,2025-05-21,2025-05-18,0.25,1,quantile,390.100677073745
ILI incidence,AT,2025-05-21,2025-05-18,0.3,1,quantile,520.653806175234
ILI incidence,AT,2025-05-21,2025-05-18,0.35,1,quantile,681.806394152512
ILI incidence,AT,2025-05-21,2025-05-18,0.4,1,quantile,824.478932109417
ILI incidence,AT,2025-05-21,2025-05-18,0.45,1,quantile,948.898671250484
ILI incidence,AT,2025-05-21,2025-05-18,0.5,1,quantile,1114.69681863127
ILI incidence,AT,2025-05-21,2025-05-18,0.55,1,quantile,1274.2435718303
ILI incidence,AT,2025-05-21,2025-05-18,0.6,1,quantile,1453.88313832767
ILI incidence,AT,2025-05-21,2025-05-18,0.65,1,quantile,1656.99540998252
ILI incidence,AT,2025-05-21,2025-05-18,0.7,1,quantile,1850.87472597527
ILI incidence,AT,2025-05-21,2025-05-18,0.75,1,quantile,2023.95351166183
ILI incidence,AT,2025-05-21,2025-05-18,0.8,1,quantile,2306.13870640145
ILI incidence,AT,2025-05-21,2025-05-18,0.85,1,quantile,2641.06767226168
ILI incidence,AT,2025-05-21,2025-05-18,0.9,1,quantile,2996.79966233054
ILI incidence,AT,2025-05-21,2025-05-18,0.95,1,quantile,3533.4837494926
ILI incidence,AT,2025-05-21,2025-05-18,0.975,1,quantile,4172.79642300379
ILI incidence,AT,2025-05-21,2025-05-18,0.99,1,quantile,4912.09613138545
ILI incidence,AT,2025-05-21,2025-05-25,0.01,2,quantile,55.7642343283015
ILI incidence,AT,2025-05-21,2025-05-25,0.025,2,quantile,71.9115003707936
ILI incidence,AT,2025-05-21,2025-05-25,0.05,2,quantile,116.4208852351
ILI incidence,AT,2025-05-21,2025-05-25,0.1,2,quantile,181.279651545645
ILI incidence,AT,2025-05-21,2025-05-25,0.15,2,quantile,250.631651378786
ILI incidence,AT,2025-05-21,2025-05-25,0.2,2,quantile,324.347341744807
ILI incidence,AT,2025-05-21,2025-05-25,0.25,2,quantile,406.710068690597
ILI incidence,AT,2025-05-21,2025-05-25,0.3,2,quantile,513.331616031525
ILI incidence,AT,2025-05-21,2025-05-25,0.35,2,quantile,643.409785900563
ILI incidence,AT,2025-05-21,2025-05-25,0.4,2,quantile,762.463668768704
ILI incidence,AT,2025-05-21,2025-05-25,0.45,2,quantile,875.1548215356
ILI incidence,AT,2025-05-21,2025-05-25,0.5,2,quantile,1059.31482272119
ILI incidence,AT,2025-05-21,2025-05-25,0.55,2,quantile,1265.53970683525
ILI incidence,AT,2025-05-21,2025-05-25,0.6,2,quantile,1417.88789846363
ILI incidence,AT,2025-05-21,2025-05-25,0.65,2,quantile,1608.84187279542
ILI incidence,AT,2025-05-21,2025-05-25,0.7,2,quantile,1843.87693508035
ILI incidence,AT,2025-05-21,2025-05-25,0.75,2,quantile,2080.20735977319
ILI incidence,AT,2025-05-21,2025-05-25,0.8,2,quantile,2369.99679123523
ILI incidence,AT,2025-05-21,2025-05-25,0.85,2,quantile,2688.69302917906
ILI incidence,AT,2025-05-21,2025-05-25,0.9,2,quantile,3131.32023469995
ILI incidence,AT,2025-05-21,2025-05-25,0.95,2,quantile,3947.05297212332
ILI incidence,AT,2025-05-21,2025-05-25,0.975,2,quantile,4555.60750486591
ILI incidence,AT,2025-05-21,2025-05-25,0.99,2,quantile,5039.03465230702
ILI incidence,AT,2025-05-21,2025-06-01,0.01,3,quantile,32.4276074053802
ILI incidence,AT,2025-05-21,2025-06-01,0.025,3,quantile,72.5266565001972
ILI incidence,AT,2025-05-21,2025-06-01,0.05,3,quantile,112.814239274593
ILI incidence,AT,2025-05-21,2025-06-01,0.1,3,quantile,201.125618551447
ILI incidence,AT,2025-05-21,2025-06-01,0.15,3,quantile,260.299199909834
ILI incidence,AT,2025-05-21,2025-06-01,0.2,3,quantile,325.967277397587
ILI incidence,AT,2025-05-21,2025-06-01,0.25,3,quantile,406.888607591636
ILI incidence,AT,2025-05-21,2025-06-01,0.3,3,quantile,475.273428578724
ILI incidence,AT,2025-05-21,2025-06-01,0.35,3,quantile,589.139385853809
ILI incidence,AT,2025-05-21,2025-06-01,0.4,3,quantile,717.307042176785
ILI incidence,AT,2025-05-21,2025-06-01,0.45,3,quantile,852.167751265353
ILI incidence,AT,2025-05-21,2025-06-01,0.5,3,quantile,1013.56916464758
ILI incidence,AT,2025-05-21,2025-06-01,0.55,3,quantile,1163.53910821758
ILI incidence,AT,2025-05-21,2025-06-01,0.6,3,quantile,1351.68461443246
ILI incidence,AT,2025-05-21,2025-06-01,0.65,3,quantile,1520.03597863528
ILI incidence,AT,2025-05-21,2025-06-01,0.7,3,quantile,1760.25285286078
ILI incidence,AT,2025-05-21,2025-06-01,0.75,3,quantile,2030.85958835617
ILI incidence,AT,2025-05-21,2025-06-01,0.8,3,quantile,2416.44736564047
ILI incidence,AT,2025-05-21,2025-06-01,0.85,3,quantile,2761.31102895419
ILI incidence,AT,2025-05-21,2025-06-01,0.9,3,quantile,3270.08928122621
ILI incidence,AT,2025-05-21,2025-06-01,0.95,3,quantile,4128.76245565989
ILI incidence,AT,2025-05-21,2025-06-01,0.975,3,quantile,4713.05914871654
ILI incidence,AT,2025-05-21,2025-06-01,0.99,3,quantile,5093.4240672633
ILI incidence,AT,2025-05-21,2025-06-08,0.01,4,quantile,32.0676344107191
ILI incidence,AT,2025-05-21,2025-06-08,0.025,4,quantile,82.2061549254223
ILI incidence,AT,2025-05-21,2025-06-08,0.05,4,quantile,132.854437904482
ILI incidence,AT,2025-05-21,2025-06-08,0.1,4,quantile,211.316201441204
ILI incidence,AT,2025-05-21,2025-06-08,0.15,4,quantile,276.624685526926
ILI incidence,AT,2025-05-21,2025-06-08,0.2,4,quantile,341.058451967412
ILI incidence,AT,2025-05-21,2025-06-08,0.25,4,quantile,408.514201787563
ILI incidence,AT,2025-05-21,2025-06-08,0.3,4,quantile,488.549485363696
ILI incidence,AT,2025-05-21,2025-06-08,0.35,4,quantile,589.848797266559
ILI incidence,AT,2025-05-21,2025-06-08,0.4,4,quantile,723.11166553143
ILI incidence,AT,2025-05-21,2025-06-08,0.45,4,quantile,839.214438799957
ILI incidence,AT,2025-05-21,2025-06-08,0.5,4,quantile,976.41921964306
ILI incidence,AT,2025-05-21,2025-06-08,0.55,4,quantile,1117.36712851004
ILI incidence,AT,2025-05-21,2025-06-08,0.6,4,quantile,1270.26256756573
ILI incidence,AT,2025-05-21,2025-06-08,0.65,4,quantile,1517.47026949173
ILI incidence,AT,2025-05-21,2025-06-08,0.7,4,quantile,1718.13693433958
ILI incidence,AT,2025-05-21,2025-06-08,0.75,4,quantile,2060.35900903258
ILI incidence,AT,2025-05-21,2025-06-08,0.8,4,quantile,2352.05186504593
ILI incidence,AT,2025-05-21,2025-06-08,0.85,4,quantile,2773.04687744471
ILI incidence,AT,2025-05-21,2025-06-08,0.9,4,quantile,3302.09991026547
ILI incidence,AT,2025-05-21,2025-06-08,0.95,4,quantile,4084.49302613814
