target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-01-01,2024-12-29,0.01,1,quantile,659.095711623889
ILI incidence,AT,2025-01-01,2024-12-29,0.025,1,quantile,788.537351055253
ILI incidence,AT,2025-01-01,2024-12-29,0.05,1,quantile,964.563359719627
ILI incidence,AT,2025-01-01,2024-12-29,0.1,1,quantile,1154.34734134913
ILI incidence,AT,2025-01-01,2024-12-29,0.15,1,quantile,1245.32390599795
ILI incidence,AT,2025-01-01,2024-12-29,0.2,1,quantile,1368.63156714679
ILI incidence,AT,2025-01-01,2024-12-29,0.25,1,quantile,1481.01855197891
ILI incidence,AT,2025-01-01,2024-12-29,0.3,1,quantile,1560.93886043327
ILI incidence,AT,2025-01-01,2024-12-29,0.35,1,quantile,1658.1889568646
ILI incidence,AT,2025-01-01,2024-12-29,0.4,1,quantile,1753.26439692744
ILI incidence,AT,2025-01-01,2024-12-29,0.45,1,quantile,1846.63491939499
ILI incidence,AT,2025-01-01,2024-12-29,0.5,1,quantile,1930.25292845312
ILI incidence,AT,2025-01-01,2024-12-29,0.55,1,quantile,2025.06149224012
ILI incidence,AT,2025-01-01,2024-12-29,0.6,1,quantile,2125.65012603426
ILI incidence,AT,2025-01-01,2024-12-29,0.65,1,quantile,2239.38461595323
ILI incidence,AT,2025-01-01,2024-12-29,0.7,1,quantile,2359.59395441575
ILI incidence,AT,2025-01-01,2024-12-29,0.75,1,quantile,2502.8506414798
ILI incidence,AT,2025-01-01,2024-12-29,0.8,1,quantile,2675.5066395451
ILI incidence,AT,2025-01-01,2024-12-29,0.85,1,quantile,2826.46637122626
ILI incidence,AT,2025-01-01,2024-12-29,0.9,1,quantile,3003.26822055752
ILI incidence,AT,2025-01-01,2024-12-29,0.95,1,quantile,3330.12090283978
ILI incidence,AT,2025-01-01,2024-12-29,0.975,1,quantile,3625.23311020566
ILI incidence,AT,2025-01-01,2024-12-29,0.99,1,quantile,4095.67747585129
ILI incidence,AT,2025-01-01,2025-01-05,0.01,2,quantile,532.135962605081
ILI incidence,AT,2025-01-01,2025-01-05,0.025,2,quantile,636.403644273989
ILI incidence,AT,2025-01-01,2025-01-05,0.05,2,quantile,740.645629142172
ILI incidence,AT,2025-01-01,2025-01-05,0.1,2,quantile,915.54083603546
ILI incidence,AT,2025-01-01,2025-01-05,0.15,2,quantile,1034.32544874519
ILI incidence,AT,2025-01-01,2025-01-05,0.2,2,quantile,1133.29299892021
ILI incidence,AT,2025-01-01,2025-01-05,0.25,2,quantile,1241.87821087676
ILI incidence,AT,2025-01-01,2025-01-05,0.3,2,quantile,1334.74896777208
ILI incidence,AT,2025-01-01,2025-01-05,0.35,2,quantile,1430.70634245452
ILI incidence,AT,2025-01-01,2025-01-05,0.4,2,quantile,1538.25683319712
ILI incidence,AT,2025-01-01,2025-01-05,0.45,2,quantile,1650.1560026805
ILI incidence,AT,2025-01-01,2025-01-05,0.5,2,quantile,1761.55845244367
ILI incidence,AT,2025-01-01,2025-01-05,0.55,2,quantile,1877.15531837675
ILI incidence,AT,2025-01-01,2025-01-05,0.6,2,quantile,2006.40861203272
ILI incidence,AT,2025-01-01,2025-01-05,0.65,2,quantile,2154.25678172896
ILI incidence,AT,2025-01-01,2025-01-05,0.7,2,quantile,2264.3341303613
ILI incidence,AT,2025-01-01,2025-01-05,0.75,2,quantile,2400.84142237581
ILI incidence,AT,2025-01-01,2025-01-05,0.8,2,quantile,2542.37175101905
ILI incidence,AT,2025-01-01,2025-01-05,0.85,2,quantile,2738.11849042972
ILI incidence,AT,2025-01-01,2025-01-05,0.9,2,quantile,3011.97460219339
ILI incidence,AT,2025-01-01,2025-01-05,0.95,2,quantile,3404.66924729415
ILI incidence,AT,2025-01-01,2025-01-05,0.975,2,quantile,3764.69377358997
ILI incidence,AT,2025-01-01,2025-01-05,0.99,2,quantile,4274.46845902216
ILI incidence,AT,2025-01-01,2025-01-12,0.01,3,quantile,365.035631578698
ILI incidence,AT,2025-01-01,2025-01-12,0.025,3,quantile,518.46588628886
ILI incidence,AT,2025-01-01,2025-01-12,0.05,3,quantile,589.262963177602
ILI incidence,AT,2025-01-01,2025-01-12,0.1,3,quantile,729.823088465945
ILI incidence,AT,2025-01-01,2025-01-12,0.15,3,quantile,868.644127602334
ILI incidence,AT,2025-01-01,2025-01-12,0.2,3,quantile,963.660541187396
ILI incidence,AT,2025-01-01,2025-01-12,0.25,3,quantile,1076.20795403556
ILI incidence,AT,2025-01-01,2025-01-12,0.3,3,quantile,1170.53640619797
ILI incidence,AT,2025-01-01,2025-01-12,0.35,3,quantile,1263.07469599201
ILI incidence,AT,2025-01-01,2025-01-12,0.4,3,quantile,1371.76519257181
ILI incidence,AT,2025-01-01,2025-01-12,0.45,3,quantile,1489.47258786787
ILI incidence,AT,2025-01-01,2025-01-12,0.5,3,quantile,1595.35802574877
ILI incidence,AT,2025-01-01,2025-01-12,0.55,3,quantile,1743.25365287065
ILI incidence,AT,2025-01-01,2025-01-12,0.6,3,quantile,1876.28937702854
ILI incidence,AT,2025-01-01,2025-01-12,0.65,3,quantile,2008.62614504895
ILI incidence,AT,2025-01-01,2025-01-12,0.7,3,quantile,2132.59176683069
ILI incidence,AT,2025-01-01,2025-01-12,0.75,3,quantile,2322.13834871092
ILI incidence,AT,2025-01-01,2025-01-12,0.8,3,quantile,2481.92409160755
ILI incidence,AT,2025-01-01,2025-01-12,0.85,3,quantile,2694.87570156163
ILI incidence,AT,2025-01-01,2025-01-12,0.9,3,quantile,2959.61611087707
ILI incidence,AT,2025-01-01,2025-01-12,0.95,3,quantile,3457.3297588016
ILI incidence,AT,2025-01-01,2025-01-12,0.975,3,quantile,3910.6563356444
ILI incidence,AT,2025-01-01,2025-01-12,0.99,3,quantile,4554.9602288192
ILI incidence,AT,2025-01-01,2025-01-19,0.01,4,quantile,282.036298428142
ILI incidence,AT,2025-01-01,2025-01-19,0.025,4,quantile,364.349900339069
ILI incidence,AT,2025-01-01,2025-01-19,0.05,4,quantile,452.992790961437
ILI incidence,AT,2025-01-01,2025-01-19,0.1,4,quantile,577.311998301091
ILI incidence,AT,2025-01-01,2025-01-19,0.15,4,quantile,683.935390433562
ILI incidence,AT,2025-01-01,2025-01-19,0.2,4,quantile,776.454231249145
ILI incidence,AT,2025-01-01,2025-01-19,0.25,4,quantile,874.47015115571
ILI incidence,AT,2025-01-01,2025-01-19,0.3,4,quantile,999.642255557247
ILI incidence,AT,2025-01-01,2025-01-19,0.35,4,quantile,1093.70935347845
ILI incidence,AT,2025-01-01,2025-01-19,0.4,4,quantile,1217.71186934197
ILI incidence,AT,2025-01-01,2025-01-19,0.45,4,quantile,1324.73897099777
ILI incidence,AT,2025-01-01,2025-01-19,0.5,4,quantile,1441.38750298444
ILI incidence,AT,2025-01-01,2025-01-19,0.55,4,quantile,1579.58939827776
ILI incidence,AT,2025-01-01,2025-01-19,0.6,4,quantile,1700.10992578649
ILI incidence,AT,2025-01-01,2025-01-19,0.65,4,quantile,1844.46515259174
ILI incidence,AT,2025-01-01,2025-01-19,0.7,4,quantile,1988.32376067352
ILI incidence,AT,2025-01-01,2025-01-19,0.75,4,quantile,2124.44966770731
ILI incidence,AT,2025-01-01,2025-01-19,0.8,4,quantile,2288.44513929462
ILI incidence,AT,2025-01-01,2025-01-19,0.85,4,quantile,2563.74419680559
ILI incidence,AT,2025-01-01,2025-01-19,0.9,4,quantile,2882.04718187906
ILI incidence,AT,2025-01-01,2025-01-19,0.95,4,quantile,3356.72319725275
ILI incidence,AT,2025-01-01,2025-01-19,0.975,4,quantile,3663.56927555321
ILI incidence,AT,2025-01-01,2025-01-19,0.99,4,quantile,4418.94743733156
ILI incidence,AT,2025-01-01,2024-12-29,,1,median,1930.25292845312
ILI incidence,AT,2025-01-01,2025-01-05,,2,median,1761.55845244367
ILI incidence,AT,2025-01-01,2025-01-12,,3,median,1595.35802574877
ILI incidence,AT,2025-01-01,2025-01-19,,4,median,1441.38750298444
ILI incidence,BE,2025-01-01,2024-12-29,0.01,1,quantile,66.7101746184047
ILI incidence,BE,2025-01-01,2024-12-29,0.025,1,quantile,102.278593418041
ILI incidence,BE,2025-01-01,2024-12-29,0.05,1,quantile,130.626824739947
ILI incidence,BE,2025-01-01,2024-12-29,0.1,1,quantile,165.804784535924
ILI incidence,BE,2025-01-01,2024-12-29,0.15,1,quantile,194.018653789691
ILI incidence,BE,2025-01-01,2024-12-29,0.2,1,quantile,219.783770271117
ILI incidence,BE,2025-01-01,2024-12-29,0.25,1,quantile,239.347892398306
