target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-12-25,2024-12-22,0.01,1,quantile,1184.36816007692
ILI incidence,AT,2024-12-25,2024-12-22,0.025,1,quantile,1275.37925575814
ILI incidence,AT,2024-12-25,2024-12-22,0.05,1,quantile,1344.91435251407
ILI incidence,AT,2024-12-25,2024-12-22,0.1,1,quantile,1488.8946172554
ILI incidence,AT,2024-12-25,2024-12-22,0.15,1,quantile,1588.97872639211
ILI incidence,AT,2024-12-25,2024-12-22,0.2,1,quantile,1669.19132797984
ILI incidence,AT,2024-12-25,2024-12-22,0.25,1,quantile,1721.00823732189
ILI incidence,AT,2024-12-25,2024-12-22,0.3,1,quantile,1791.02771030978
ILI incidence,AT,2024-12-25,2024-12-22,0.35,1,quantile,1854.0545462829
ILI incidence,AT,2024-12-25,2024-12-22,0.4,1,quantile,1926.28707961432
ILI incidence,AT,2024-12-25,2024-12-22,0.45,1,quantile,2005.51194888132
ILI incidence,AT,2024-12-25,2024-12-22,0.5,1,quantile,2083.61884170466
ILI incidence,AT,2024-12-25,2024-12-22,0.55,1,quantile,2135.29039402412
ILI incidence,AT,2024-12-25,2024-12-22,0.6,1,quantile,2197.8888790129
ILI incidence,AT,2024-12-25,2024-12-22,0.65,1,quantile,2267.33220432376
ILI incidence,AT,2024-12-25,2024-12-22,0.7,1,quantile,2344.53250374977
ILI incidence,AT,2024-12-25,2024-12-22,0.75,1,quantile,2424.31303009002
ILI incidence,AT,2024-12-25,2024-12-22,0.8,1,quantile,2494.95265416212
ILI incidence,AT,2024-12-25,2024-12-22,0.85,1,quantile,2601.9778088856
ILI incidence,AT,2024-12-25,2024-12-22,0.9,1,quantile,2722.09611383536
ILI incidence,AT,2024-12-25,2024-12-22,0.95,1,quantile,2994.5572335494
ILI incidence,AT,2024-12-25,2024-12-22,0.975,1,quantile,3169.5600596702
ILI incidence,AT,2024-12-25,2024-12-22,0.99,1,quantile,3428.92518881538
ILI incidence,AT,2024-12-25,2024-12-29,0.01,2,quantile,838.551474921887
ILI incidence,AT,2024-12-25,2024-12-29,0.025,2,quantile,949.146685972649
ILI incidence,AT,2024-12-25,2024-12-29,0.05,2,quantile,1060.16512719289
ILI incidence,AT,2024-12-25,2024-12-29,0.1,2,quantile,1214.14531052967
ILI incidence,AT,2024-12-25,2024-12-29,0.15,2,quantile,1317.55065879459
ILI incidence,AT,2024-12-25,2024-12-29,0.2,2,quantile,1408.78059509652
ILI incidence,AT,2024-12-25,2024-12-29,0.25,2,quantile,1489.34976341236
ILI incidence,AT,2024-12-25,2024-12-29,0.3,2,quantile,1589.82471361348
ILI incidence,AT,2024-12-25,2024-12-29,0.35,2,quantile,1672.30040051544
ILI incidence,AT,2024-12-25,2024-12-29,0.4,2,quantile,1766.69010333757
ILI incidence,AT,2024-12-25,2024-12-29,0.45,2,quantile,1856.03899289677
ILI incidence,AT,2024-12-25,2024-12-29,0.5,2,quantile,1930.25292845312
ILI incidence,AT,2024-12-25,2024-12-29,0.55,2,quantile,2027.84559319566
