target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-05-14,2025-05-11,0.01,1,quantile,8.87359875002665
ILI incidence,AT,2025-05-14,2025-05-11,0.025,1,quantile,27.6454510547591
ILI incidence,AT,2025-05-14,2025-05-11,0.05,1,quantile,62.0673912418665
ILI incidence,AT,2025-05-14,2025-05-11,0.1,1,quantile,123.49629064053
ILI incidence,AT,2025-05-14,2025-05-11,0.15,1,quantile,233.638703192471
ILI incidence,AT,2025-05-14,2025-05-11,0.2,1,quantile,362.028121626664
ILI incidence,AT,2025-05-14,2025-05-11,0.25,1,quantile,516.59870087233
ILI incidence,AT,2025-05-14,2025-05-11,0.3,1,quantile,634.286280320996
ILI incidence,AT,2025-05-14,2025-05-11,0.35,1,quantile,780.206260740422
ILI incidence,AT,2025-05-14,2025-05-11,0.4,1,quantile,909.309638411978
ILI incidence,AT,2025-05-14,2025-05-11,0.45,1,quantile,1046.04315506962
ILI incidence,AT,2025-05-14,2025-05-11,0.5,1,quantile,1186.06042509236
ILI incidence,AT,2025-05-14,2025-05-11,0.55,1,quantile,1328.70407613878
ILI incidence,AT,2025-05-14,2025-05-11,0.6,1,quantile,1528.59800348588
ILI incidence,AT,2025-05-14,2025-05-11,0.65,1,quantile,1703.98243375057
ILI incidence,AT,2025-05-14,2025-05-11,0.7,1,quantile,1881.02321567462
ILI incidence,AT,2025-05-14,2025-05-11,0.75,1,quantile,2045.0773252172
ILI incidence,AT,2025-05-14,2025-05-11,0.8,1,quantile,2342.13558958727
ILI incidence,AT,2025-05-14,2025-05-11,0.85,1,quantile,2628.08357893093
ILI incidence,AT,2025-05-14,2025-05-11,0.9,1,quantile,2969.50363229598
ILI incidence,AT,2025-05-14,2025-05-11,0.95,1,quantile,3464.02090038669
ILI incidence,AT,2025-05-14,2025-05-11,0.975,1,quantile,4054.62713553513
ILI incidence,AT,2025-05-14,2025-05-11,0.99,1,quantile,4747.0350290053
ILI incidence,AT,2025-05-14,2025-05-18,0.01,2,quantile,75.3056166798865
ILI incidence,AT,2025-05-14,2025-05-18,0.025,2,quantile,102.937536755217
ILI incidence,AT,2025-05-14,2025-05-18,0.05,2,quantile,154.429477754825
ILI incidence,AT,2025-05-14,2025-05-18,0.1,2,quantile,228.894854866096
