target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-05-07,2025-05-04,0.01,1,quantile,49.5348737178564
ILI incidence,AT,2025-05-07,2025-05-04,0.025,1,quantile,78.9644236630678
ILI incidence,AT,2025-05-07,2025-05-04,0.05,1,quantile,119.977382374386
ILI incidence,AT,2025-05-07,2025-05-04,0.1,1,quantile,232.083668019322
ILI incidence,AT,2025-05-07,2025-05-04,0.15,1,quantile,410.326936876316
ILI incidence,AT,2025-05-07,2025-05-04,0.2,1,quantile,552.421394036831
ILI incidence,AT,2025-05-07,2025-05-04,0.25,1,quantile,679.541166498807
ILI incidence,AT,2025-05-07,2025-05-04,0.3,1,quantile,793.17124354294
ILI incidence,AT,2025-05-07,2025-05-04,0.35,1,quantile,913.58623949709
ILI incidence,AT,2025-05-07,2025-05-04,0.4,1,quantile,1037.61300649088
ILI incidence,AT,2025-05-07,2025-05-04,0.45,1,quantile,1164.72890698939
ILI incidence,AT,2025-05-07,2025-05-04,0.5,1,quantile,1269.91878718206
ILI incidence,AT,2025-05-07,2025-05-04,0.55,1,quantile,1431.3994772693
ILI incidence,AT,2025-05-07,2025-05-04,0.6,1,quantile,1589.51209245288
ILI incidence,AT,2025-05-07,2025-05-04,0.65,1,quantile,1751.51163454777
ILI incidence,AT,2025-05-07,2025-05-04,0.7,1,quantile,1920.20464311758
ILI incidence,AT,2025-05-07,2025-05-04,0.75,1,quantile,2108.71421496924
ILI incidence,AT,2025-05-07,2025-05-04,0.8,1,quantile,2301.27647311889
ILI incidence,AT,2025-05-07,2025-05-04,0.85,1,quantile,2661.62502047114
ILI incidence,AT,2025-05-07,2025-05-04,0.9,1,quantile,2942.75866772591
ILI incidence,AT,2025-05-07,2025-05-04,0.95,1,quantile,3390.32222531268
ILI incidence,AT,2025-05-07,2025-05-04,0.975,1,quantile,3934.17462165237
ILI incidence,AT,2025-05-07,2025-05-04,0.99,1,quantile,4530.48191584517
ILI incidence,AT,2025-05-07,2025-05-11,0.01,2,quantile,96.8393619978329
ILI incidence,AT,2025-05-07,2025-05-11,0.025,2,quantile,128.012849825695
ILI incidence,AT,2025-05-07,2025-05-11,0.05,2,quantile,197.746769040585
ILI incidence,AT,2025-05-07,2025-05-11,0.1,2,quantile,290.140313440584
ILI incidence,AT,2025-05-07,2025-05-11,0.15,2,quantile,387.371954487499
ILI incidence,AT,2025-05-07,2025-05-11,0.2,2,quantile,514.05329524641
ILI incidence,AT,2025-05-07,2025-05-11,0.25,2,quantile,601.960857945004
ILI incidence,AT,2025-05-07,2025-05-11,0.3,2,quantile,728.108448281707
ILI incidence,AT,2025-05-07,2025-05-11,0.35,2,quantile,835.82501417866
ILI incidence,AT,2025-05-07,2025-05-11,0.4,2,quantile,948.097970631785
ILI incidence,AT,2025-05-07,2025-05-11,0.45,2,quantile,1060.17841464113
ILI incidence,AT,2025-05-07,2025-05-11,0.5,2,quantile,1191.30856968122
