target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-06-25,2025-06-22,0.01,1,quantile,0
ILI incidence,BE,2025-06-25,2025-06-22,0.025,1,quantile,0
ILI incidence,BE,2025-06-25,2025-06-22,0.05,1,quantile,0.314329897457214
ILI incidence,BE,2025-06-25,2025-06-22,0.1,1,quantile,5.48030221490882
ILI incidence,BE,2025-06-25,2025-06-22,0.15,1,quantile,9.56676692555604
ILI incidence,BE,2025-06-25,2025-06-22,0.2,1,quantile,14.6647982787347
ILI incidence,BE,2025-06-25,2025-06-22,0.25,1,quantile,17.9091088157022
ILI incidence,BE,2025-06-25,2025-06-22,0.3,1,quantile,21.5237549745809
ILI incidence,BE,2025-06-25,2025-06-22,0.35,1,quantile,24.5009628040868
ILI incidence,BE,2025-06-25,2025-06-22,0.4,1,quantile,28.0269859859591
ILI incidence,BE,2025-06-25,2025-06-22,0.45,1,quantile,31.302182309357
ILI incidence,BE,2025-06-25,2025-06-22,0.5,1,quantile,34.7576160497911
ILI incidence,BE,2025-06-25,2025-06-22,0.55,1,quantile,38.0897604577918
ILI incidence,BE,2025-06-25,2025-06-22,0.6,1,quantile,41.7808266420871
ILI incidence,BE,2025-06-25,2025-06-22,0.65,1,quantile,46.0221968202967
ILI incidence,BE,2025-06-25,2025-06-22,0.7,1,quantile,50.6262473620407
ILI incidence,BE,2025-06-25,2025-06-22,0.75,1,quantile,55.8328601849654
ILI incidence,BE,2025-06-25,2025-06-22,0.8,1,quantile,61.6893664926052
ILI incidence,BE,2025-06-25,2025-06-22,0.85,1,quantile,67.722628127507
ILI incidence,BE,2025-06-25,2025-06-22,0.9,1,quantile,80.2118535673202
ILI incidence,BE,2025-06-25,2025-06-22,0.95,1,quantile,98.5600379789439
ILI incidence,BE,2025-06-25,2025-06-22,0.975,1,quantile,119.571934112211
ILI incidence,BE,2025-06-25,2025-06-22,0.99,1,quantile,154.364653880705
ILI incidence,BE,2025-06-25,2025-06-29,0.01,2,quantile,0
ILI incidence,BE,2025-06-25,2025-06-29,0.025,2,quantile,0
ILI incidence,BE,2025-06-25,2025-06-29,0.05,2,quantile,0
ILI incidence,BE,2025-06-25,2025-06-29,0.1,2,quantile,0
ILI incidence,BE,2025-06-25,2025-06-29,0.15,2,quantile,2.63600803905699
ILI incidence,BE,2025-06-25,2025-06-29,0.2,2,quantile,8.27945766894658
ILI incidence,BE,2025-06-25,2025-06-29,0.25,2,quantile,13.4059073740321
ILI incidence,BE,2025-06-25,2025-06-29,0.3,2,quantile,18.1133097690639
ILI incidence,BE,2025-06-25,2025-06-29,0.35,2,quantile,22.4312801922571
ILI incidence,BE,2025-06-25,2025-06-29,0.4,2,quantile,26.6907897624386
ILI incidence,BE,2025-06-25,2025-06-29,0.45,2,quantile,31.2408407061825
ILI incidence,BE,2025-06-25,2025-06-29,0.5,2,quantile,35.8604383178746
ILI incidence,BE,2025-06-25,2025-06-29,0.55,2,quantile,41.7304599794793
ILI incidence,BE,2025-06-25,2025-06-29,0.6,2,quantile,47.164862652292
ILI incidence,BE,2025-06-25,2025-06-29,0.65,2,quantile,54.0309404685509
ILI incidence,BE,2025-06-25,2025-06-29,0.7,2,quantile,61.0125901932347
ILI incidence,BE,2025-06-25,2025-06-29,0.75,2,quantile,70.6628193624906
ILI incidence,BE,2025-06-25,2025-06-29,0.8,2,quantile,82.6062107214081
ILI incidence,BE,2025-06-25,2025-06-29,0.85,2,quantile,97.1543642777962
ILI incidence,BE,2025-06-25,2025-06-29,0.9,2,quantile,119.702530984878
ILI incidence,BE,2025-06-25,2025-06-29,0.95,2,quantile,172.081368849887
ILI incidence,BE,2025-06-25,2025-06-29,0.975,2,quantile,214.591366377913
ILI incidence,BE,2025-06-25,2025-06-29,0.99,2,quantile,261.967323233914
ILI incidence,BE,2025-06-25,2025-07-06,0.01,3,quantile,0
ILI incidence,BE,2025-06-25,2025-07-06,0.025,3,quantile,0
ILI incidence,BE,2025-06-25,2025-07-06,0.05,3,quantile,0
ILI incidence,BE,2025-06-25,2025-07-06,0.1,3,quantile,0
ILI incidence,BE,2025-06-25,2025-07-06,0.15,3,quantile,0
ILI incidence,BE,2025-06-25,2025-07-06,0.2,3,quantile,4.2109435675503
ILI incidence,BE,2025-06-25,2025-07-06,0.25,3,quantile,9.96523035771213
ILI incidence,BE,2025-06-25,2025-07-06,0.3,3,quantile,15.3160737911579
ILI incidence,BE,2025-06-25,2025-07-06,0.35,3,quantile,20.4805427663413
ILI incidence,BE,2025-06-25,2025-07-06,0.4,3,quantile,25.5173219458511
ILI incidence,BE,2025-06-25,2025-07-06,0.45,3,quantile,31.6779010080773
ILI incidence,BE,2025-06-25,2025-07-06,0.5,3,quantile,37.5502655081316
ILI incidence,BE,2025-06-25,2025-07-06,0.55,3,quantile,46.1179811008452
ILI incidence,BE,2025-06-25,2025-07-06,0.6,3,quantile,54.6411271077358
ILI incidence,BE,2025-06-25,2025-07-06,0.65,3,quantile,62.6212703364908
ILI incidence,BE,2025-06-25,2025-07-06,0.7,3,quantile,74.5188194603941
ILI incidence,BE,2025-06-25,2025-07-06,0.75,3,quantile,86.1373965499104
ILI incidence,BE,2025-06-25,2025-07-06,0.8,3,quantile,103.050387287239
ILI incidence,BE,2025-06-25,2025-07-06,0.85,3,quantile,132.014428736597
ILI incidence,BE,2025-06-25,2025-07-06,0.9,3,quantile,168.303928415699
ILI incidence,BE,2025-06-25,2025-07-06,0.95,3,quantile,248.437930872238
ILI incidence,BE,2025-06-25,2025-07-06,0.975,3,quantile,320.076174358846
ILI incidence,BE,2025-06-25,2025-07-06,0.99,3,quantile,440.283454791902
ILI incidence,BE,2025-06-25,2025-07-13,0.01,4,quantile,0
ILI incidence,BE,2025-06-25,2025-07-13,0.025,4,quantile,0
ILI incidence,BE,2025-06-25,2025-07-13,0.05,4,quantile,0
ILI incidence,BE,2025-06-25,2025-07-13,0.1,4,quantile,0
ILI incidence,BE,2025-06-25,2025-07-13,0.15,4,quantile,0
ILI incidence,BE,2025-06-25,2025-07-13,0.2,4,quantile,0
ILI incidence,BE,2025-06-25,2025-07-13,0.25,4,quantile,1.82618229443948
ILI incidence,BE,2025-06-25,2025-07-13,0.3,4,quantile,9.30501014769981
ILI incidence,BE,2025-06-25,2025-07-13,0.35,4,quantile,15.3913365806825
ILI incidence,BE,2025-06-25,2025-07-13,0.4,4,quantile,23.2711003263614
ILI incidence,BE,2025-06-25,2025-07-13,0.45,4,quantile,30.9325359088947
ILI incidence,BE,2025-06-25,2025-07-13,0.5,4,quantile,39.7903347640029
ILI incidence,BE,2025-06-25,2025-07-13,0.55,4,quantile,47.6722894479011
ILI incidence,BE,2025-06-25,2025-07-13,0.6,4,quantile,58.4978888753356
ILI incidence,BE,2025-06-25,2025-07-13,0.65,4,quantile,70.4856258856899
ILI incidence,BE,2025-06-25,2025-07-13,0.7,4,quantile,81.396818900215
ILI incidence,BE,2025-06-25,2025-07-13,0.75,4,quantile,105.897997415407
ILI incidence,BE,2025-06-25,2025-07-13,0.8,4,quantile,133.194571128866
ILI incidence,BE,2025-06-25,2025-07-13,0.85,4,quantile,165.470293640699
ILI incidence,BE,2025-06-25,2025-07-13,0.9,4,quantile,227.086012439276
ILI incidence,BE,2025-06-25,2025-07-13,0.95,4,quantile,347.758743212922
ILI incidence,BE,2025-06-25,2025-07-13,0.975,4,quantile,452.410400549165
ILI incidence,BE,2025-06-25,2025-07-13,0.99,4,quantile,624.598394383753
ILI incidence,BE,2025-06-25,2025-06-22,,1,median,34.7576160497911
ILI incidence,BE,2025-06-25,2025-06-29,,2,median,35.8604383178746
ILI incidence,BE,2025-06-25,2025-07-06,,3,median,37.5502655081316
ILI incidence,BE,2025-06-25,2025-07-13,,4,median,39.7903347640029
ILI incidence,CZ,2025-06-25,2025-06-22,0.01,1,quantile,0.362796042512181
ILI incidence,CZ,2025-06-25,2025-06-22,0.025,1,quantile,0.79265657190768
ILI incidence,CZ,2025-06-25,2025-06-22,0.05,1,quantile,1.50578803320888
ILI incidence,CZ,2025-06-25,2025-06-22,0.1,1,quantile,2.49336909162537
ILI incidence,CZ,2025-06-25,2025-06-22,0.15,1,quantile,3.06178167147885
ILI incidence,CZ,2025-06-25,2025-06-22,0.2,1,quantile,3.66599360216162
ILI incidence,CZ,2025-06-25,2025-06-22,0.25,1,quantile,4.48357667975256
ILI incidence,CZ,2025-06-25,2025-06-22,0.3,1,quantile,5.14357001043242
ILI incidence,CZ,2025-06-25,2025-06-22,0.35,1,quantile,5.74400069754962
ILI incidence,CZ,2025-06-25,2025-06-22,0.4,1,quantile,6.34326507065878
ILI incidence,CZ,2025-06-25,2025-06-22,0.45,1,quantile,6.94286849918743
ILI incidence,CZ,2025-06-25,2025-06-22,0.5,1,quantile,7.54622405272574
ILI incidence,CZ,2025-06-25,2025-06-22,0.55,1,quantile,8.21377173162095
ILI incidence,CZ,2025-06-25,2025-06-22,0.6,1,quantile,8.93637871893328
ILI incidence,CZ,2025-06-25,2025-06-22,0.65,1,quantile,9.7134650990566
ILI incidence,CZ,2025-06-25,2025-06-22,0.7,1,quantile,10.7377797244885
ILI incidence,CZ,2025-06-25,2025-06-22,0.75,1,quantile,11.5804898652795
ILI incidence,CZ,2025-06-25,2025-06-22,0.8,1,quantile,12.6612532292371
ILI incidence,CZ,2025-06-25,2025-06-22,0.85,1,quantile,14.2220940236648
ILI incidence,CZ,2025-06-25,2025-06-22,0.9,1,quantile,16.3550726214187
ILI incidence,CZ,2025-06-25,2025-06-22,0.95,1,quantile,20.3063070529017
ILI incidence,CZ,2025-06-25,2025-06-22,0.975,1,quantile,24.001571585545
ILI incidence,CZ,2025-06-25,2025-06-22,0.99,1,quantile,27.4178898285248
ILI incidence,CZ,2025-06-25,2025-06-29,0.01,2,quantile,0
ILI incidence,CZ,2025-06-25,2025-06-29,0.025,2,quantile,0
ILI incidence,CZ,2025-06-25,2025-06-29,0.05,2,quantile,0.0941200353434917
ILI incidence,CZ,2025-06-25,2025-06-29,0.1,2,quantile,1.0717541855689
