target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-03-05,2025-03-02,0.01,1,quantile,1838.34940043853
ILI incidence,AT,2025-03-05,2025-03-02,0.025,1,quantile,1995.38962241198
ILI incidence,AT,2025-03-05,2025-03-02,0.05,1,quantile,2078.19003942148
ILI incidence,AT,2025-03-05,2025-03-02,0.1,1,quantile,2303.50094794195
ILI incidence,AT,2025-03-05,2025-03-02,0.15,1,quantile,2430.06561174574
ILI incidence,AT,2025-03-05,2025-03-02,0.2,1,quantile,2548.74288166049
ILI incidence,AT,2025-03-05,2025-03-02,0.25,1,quantile,2625.55342553484
ILI incidence,AT,2025-03-05,2025-03-02,0.3,1,quantile,2734.3023050435
ILI incidence,AT,2025-03-05,2025-03-02,0.35,1,quantile,2825.22591196957
ILI incidence,AT,2025-03-05,2025-03-02,0.4,1,quantile,2930.36556268109
ILI incidence,AT,2025-03-05,2025-03-02,0.45,1,quantile,3041.50486617668
ILI incidence,AT,2025-03-05,2025-03-02,0.5,1,quantile,3151.99632247183
ILI incidence,AT,2025-03-05,2025-03-02,0.55,1,quantile,3231.85896726916
ILI incidence,AT,2025-03-05,2025-03-02,0.6,1,quantile,3310.16974692946
ILI incidence,AT,2025-03-05,2025-03-02,0.65,1,quantile,3416.98614898307
ILI incidence,AT,2025-03-05,2025-03-02,0.7,1,quantile,3534.81188986293
ILI incidence,AT,2025-03-05,2025-03-02,0.75,1,quantile,3638.09391112941
ILI incidence,AT,2025-03-05,2025-03-02,0.8,1,quantile,3733.58763180092
ILI incidence,AT,2025-03-05,2025-03-02,0.85,1,quantile,3873.03029912368
ILI incidence,AT,2025-03-05,2025-03-02,0.9,1,quantile,4052.76544961958
ILI incidence,AT,2025-03-05,2025-03-02,0.95,1,quantile,4415.15574869055
ILI incidence,AT,2025-03-05,2025-03-02,0.975,1,quantile,4659.88959475192
ILI incidence,AT,2025-03-05,2025-03-02,0.99,1,quantile,4981.29302993315
ILI incidence,AT,2025-03-05,2025-03-09,0.01,2,quantile,1323.77983991828
ILI incidence,AT,2025-03-05,2025-03-09,0.025,2,quantile,1474.11813464542
ILI incidence,AT,2025-03-05,2025-03-09,0.05,2,quantile,1640.84741689303
ILI incidence,AT,2025-03-05,2025-03-09,0.1,2,quantile,1890.40171087361
ILI incidence,AT,2025-03-05,2025-03-09,0.15,2,quantile,2038.26079923741
ILI incidence,AT,2025-03-05,2025-03-09,0.2,2,quantile,2175.63252383189
ILI incidence,AT,2025-03-05,2025-03-09,0.25,2,quantile,2314.23346798723
ILI incidence,AT,2025-03-05,2025-03-09,0.3,2,quantile,2439.75441992298
ILI incidence,AT,2025-03-05,2025-03-09,0.35,2,quantile,2572.32608386469
ILI incidence,AT,2025-03-05,2025-03-09,0.4,2,quantile,2710.04304440194
