origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-05,ILI incidence,2025-01-19,-1,AT,quantile,0.01,2449.662840290336
2025-02-05,ILI incidence,2025-01-26,0,AT,quantile,0.01,2533.5726288279816
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.01,2547.6763418351143
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.01,2465.124476276371
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.01,2339.6537695244224
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.01,2215.43440149642
2025-02-05,ILI incidence,2025-01-19,-1,AT,quantile,0.025,2466.990117651843
2025-02-05,ILI incidence,2025-01-26,0,AT,quantile,0.025,2548.2481264028747
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.025,2569.6165823397087
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.025,2506.409953667239
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.025,2395.171758621716
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.025,2261.50030263758
2025-02-05,ILI incidence,2025-01-19,-1,AT,quantile,0.05,2479.785758403992
2025-02-05,ILI incidence,2025-01-26,0,AT,quantile,0.05,2560.562816155232
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.05,2589.0899517545186
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.05,2548.4135720650484
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.05,2450.489654537184
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.05,2307.962534019008
2025-02-05,ILI incidence,2025-01-19,-1,AT,quantile,0.1,2514.3323982652128
2025-02-05,ILI incidence,2025-01-26,0,AT,quantile,0.1,2589.0594048311905
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.1,2623.245667996117
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.1,2592.67684229997
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.1,2503.0061829756487
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.1,2369.096645124732
2025-02-05,ILI incidence,2025-01-19,-1,AT,quantile,0.15,2530.661067398396
2025-02-05,ILI incidence,2025-01-26,0,AT,quantile,0.15,2612.012932194777
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.15,2647.879613313088
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.15,2632.8953806366235
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.15,2543.435455113148
2025-02-05,ILI incidence,2025-02-23,4,AT,quantile,0.15,2410.8647403275654
2025-02-05,ILI incidence,2025-01-19,-1,AT,quantile,0.2,2550.0624881640338
2025-02-05,ILI incidence,2025-01-26,0,AT,quantile,0.2,2627.757442513825
2025-02-05,ILI incidence,2025-02-02,1,AT,quantile,0.2,2668.642335761421
2025-02-05,ILI incidence,2025-02-09,2,AT,quantile,0.2,2657.5532292404146
2025-02-05,ILI incidence,2025-02-16,3,AT,quantile,0.2,2570.013164459536
