origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.01,1463.7549048041813
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.025,1489.7013561058336
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.05,1513.4573956875563
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.1,1541.738328391586
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.15,1562.1008929971092
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.2,1576.971026451447
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.25,1590.2928207632385
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.3,1603.422257081912
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.35,1613.9723585809318
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.4,1624.6661667879732
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.45,1633.9304988712174
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.5,1643.882376005697
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.55,1653.9353816016119
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.6,1664.7356593454826
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.65,1675.2137297963648
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.7,1685.8438736148944
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.75,1697.0888227103308
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.8,1711.135149789333
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.85,1726.9898754663886
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.9,1747.7632921304744
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.95,1775.5680831696068
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.975,1800.433306919795
2024-12-18,ARI incidence,2024-12-15,1,BE,quantile,0.99,1831.3294247803535
2024-12-18,ARI incidence,2024-12-15,1,BE,median,,1643.882376005697
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.01,1616.617179798223
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.025,1671.9167971620989
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.05,1721.4119243300815
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.1,1778.2972593428703
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.15,1819.1683205391596
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.2,1849.0683973443968
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.25,1876.848480698608
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.3,1901.889193118311
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.35,1924.2007622673927
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.4,1944.3622338465777
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.45,1963.7569750874607
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.5,1984.7220813413712
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.55,2006.0095083391361
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.6,2026.725799075145
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.65,2047.6749606983515
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.7,2069.5648213611494
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.75,2093.478022171784
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.8,2121.0591496132533
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.85,2154.4411004639614
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.9,2196.1218727906808
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.95,2251.8639012368267
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.975,2302.638719314563
2024-12-18,ARI incidence,2024-12-22,2,BE,quantile,0.99,2360.269676380307
2024-12-18,ARI incidence,2024-12-22,2,BE,median,,1984.7220813413712
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.01,1726.681649069083
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.025,1812.170507556485
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.05,1886.0528978369935
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.1,1971.8961842783392
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.15,2032.125246404436
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.2,2076.230001726518
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.25,2118.4483876344943
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.3,2155.93257006561
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.35,2188.6634667209414
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.4,2218.2832713637245
2024-12-18,ARI incidence,2024-12-29,3,BE,quantile,0.45,2249.047558088145
