origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.01,0.0
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.01,0.0
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.01,0.0
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.01,0.0
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.05,0.0
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.05,0.0
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.05,0.0
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.05,0.0
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.1,0.0
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.1,0.0
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.1,0.0
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.1,0.0
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.15,0.0
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.15,0.0
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.15,0.0
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.15,6.1449606379420345
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.2,0.0
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.2,0.1179062373646715
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.2,7.539690749951362
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.2,17.939299332664135
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.25,5.805971772128231
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.25,10.08580117207982
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.25,18.46174003778691
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.25,29.43023590643798
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.3,14.036117286818389
2025-07-02,ILI incidence,2025-07-06,2,BE,quantile,0.3,19.8460836530678
2025-07-02,ILI incidence,2025-07-13,3,BE,quantile,0.3,29.15630363609344
2025-07-02,ILI incidence,2025-07-20,4,BE,quantile,0.3,40.68183794134183
2025-07-02,ILI incidence,2025-06-29,1,BE,quantile,0.35,22.13219712982506
