origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.01,1703.038255494156
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.01,1785.141440488036
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.01,1850.8637743121783
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.01,1900.6988680496763
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.025,1717.6705470708855
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.025,1800.939918636499
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.025,1867.212393505235
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.025,1917.314851169608
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.05,1741.5921202524369
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.05,1826.7680296472604
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.05,1893.939901523596
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.05,1944.479458579358
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.1,1787.8987556395168
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.1,1876.765281510058
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.1,1945.678178066628
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.1,1997.0638584935991
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.15,1832.4876363253704
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.15,1924.907874451562
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.15,1995.4972119995607
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.15,2047.6976286674408
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.2,1875.689962557328
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.2,1971.5534052188564
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.2,2043.7670524491427
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.2,2096.756869979554
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.25,1917.7809354741105
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.25,2016.9990083485045
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.25,2090.795180891862
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.25,2144.554092432324
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.3,1958.9952328014883
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.3,2061.4980652676786
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.3,2136.8438021062107
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.3,2191.355788878876
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.35,1999.538166245409
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.35,2105.272250926132
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.35,2182.142310297384
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.35,2237.395105017712
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.4,2039.594045846752
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.4,2148.520564785985
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.4,2226.896634567872
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.4,2282.881337698339
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.45,2079.3327267918407
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.45,2191.426399409878
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.45,2271.2965536508714
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.45,2328.007369279205
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.5,2118.9149951617296
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.5,2234.1633554518694
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.5,2315.5217133931665
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.5,2372.955783519981
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.55,2158.4972635316185
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.55,2276.900311493861
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.55,2359.7468731354616
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.55,2417.9041977607576
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.6,2198.235944476708
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.6,2319.806146117754
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.6,2404.146792218461
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.6,2463.0302293416235
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.65,2238.29182407805
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.65,2363.054459977607
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.65,2448.9011164889494
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.65,2508.5164620222504
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.7,2278.834757521971
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.7,2406.82864563606
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.7,2494.1996246801223
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.7,2554.5557781610864
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.75,2320.0490548493485
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.75,2451.3277025552343
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.75,2540.248245894471
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.75,2601.3574746076383
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.8,2362.1400277661314
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.8,2496.7733056848824
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.8,2587.27637433719
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.8,2649.1546970604086
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.85,2405.3423539980886
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.85,2543.4188364521765
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.85,2635.5462147867715
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.85,2698.213938372521
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.9,2449.9312346839424
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.9,2591.561429393681
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.9,2685.365248719705
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.9,2748.847708546364
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.95,2496.2378700710224
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.95,2641.5586812564784
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.95,2737.103525262737
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.95,2801.4321084606045
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.975,2520.159443252574
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.975,2667.38679226724
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.975,2763.831033281098
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.975,2828.5967158703547
2025-04-16,ILI incidence,2025-04-13,1,AT,quantile,0.99,2534.791734829303
2025-04-16,ILI incidence,2025-04-20,2,AT,quantile,0.99,2683.1852704157027
2025-04-16,ILI incidence,2025-04-27,3,AT,quantile,0.99,2780.1796524741544
2025-04-16,ILI incidence,2025-05-04,4,AT,quantile,0.99,2845.212698990286
2025-04-16,ILI incidence,2025-04-13,1,AT,median,,2118.9149951617296
2025-04-16,ILI incidence,2025-04-20,2,AT,median,,2234.1633554518694
2025-04-16,ILI incidence,2025-04-27,3,AT,median,,2315.5217133931665
2025-04-16,ILI incidence,2025-05-04,4,AT,median,,2372.955783519981
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.01,7.455634987851571
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.01,2.968743428528331
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.01,1.4453127335804687
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.01,1.899409714452144
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.025,7.995821154963533
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.025,3.7151691461369936
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.025,2.336852963897684
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.025,2.8770438613438287
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.05,8.878943450638761
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.05,4.935461766382794
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.05,3.794385760588813
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.05,4.475327128665128
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.1,10.588464051046952
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.1,7.297666166670591
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.1,6.615832296268142
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.1,7.569234036183957
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.15,12.23456961333699
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.15,9.572244081468046
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.15,9.332616659660278
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.15,10.548371794721795
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.2,13.829487189656788
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.2,11.77609077157484
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.2,11.964918761973102
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.2,13.434869041447437
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.25,15.383376490638888
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.25,13.923244858787127
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.25,14.529506508993103
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.25,16.24711291887143
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.3,16.904901207853783
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.3,16.02567777553202
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.3,17.040678729621156
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.3,19.00078305974471
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.35,18.401640915759625
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.35,18.09386292829148
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.35,19.510944991797988
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.35,21.7095970511888
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.4,19.88039986193584
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.4,20.137202381930315
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.4,21.951535239612184
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.4,24.38586928624547
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.45,21.347448658308387
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.45,22.164360827052697
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.45,24.37279868809564
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.45,27.04094837899254
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.5,22.80872310901249
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.5,24.183540319044287
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.5,26.784531974978155
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.5,29.68557700513176
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.55,24.2699975597166
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.55,26.20271981103588
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.55,29.196265261860667
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.55,32.33020563127098
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.6,25.73704635608913
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.6,28.22987825615826
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.6,31.617528710344125
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.6,34.985284724018044
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.65,27.215805302265355
2025-04-16,ILI incidence,2025-04-20,2,CZ,quantile,0.65,30.27321770979709
2025-04-16,ILI incidence,2025-04-27,3,CZ,quantile,0.65,34.058118958158325
2025-04-16,ILI incidence,2025-05-04,4,CZ,quantile,0.65,37.66155695907472
2025-04-16,ILI incidence,2025-04-13,1,CZ,quantile,0.7,28.7125450101712
