origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-18,ILI incidence,2024-12-15,1,BE,median,NA,176.78
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.01,55.77
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.025,61.54
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.05,75.25
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.1,81.86
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.15,97.98
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.2,109.2
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.25,126.51
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.3,146.72
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.35,162.39
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.4,168.73
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.45,173.45
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.5,176.78
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.55,180.69
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.6,187.43
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.65,195.02
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.7,212.22
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.75,222.9
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.8,238.25
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.85,240.3
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.9,259.94
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.95,287.98
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.975,370.69
2024-12-18,ILI incidence,2024-12-15,1,BE,quantile,0.99,402.19
2024-12-18,ILI incidence,2024-12-22,2,BE,median,NA,162.99
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.01,41.82
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.025,46.62
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.05,54.53
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.1,73.87
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.15,81.54
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.2,92.56
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.25,102.49
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.3,109.91
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.35,119.42
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.4,131.7
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.45,151.22
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.5,162.99
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.55,170.96
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.6,181.84
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.65,191.72
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.7,214.43
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.75,232.75
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.8,247.21
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.85,267.88
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.9,289.96
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.95,338.08
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.975,385.59
2024-12-18,ILI incidence,2024-12-22,2,BE,quantile,0.99,454.43
2024-12-18,ILI incidence,2024-12-29,3,BE,median,NA,148.14
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.01,34.18
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.025,39.02
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.05,47.41
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.1,61.1
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.15,73.86
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.2,84.24
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.25,97.15
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.3,105.18
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.35,113.36
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.4,123.4
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.45,135.23
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.5,148.14
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.55,164.93
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.6,177.96
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.65,196.35
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.7,217.02
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.75,239.81
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.8,260.95
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.85,291.2
2024-12-18,ILI incidence,2024-12-29,3,BE,quantile,0.9,326.15
