origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.01,2513.224442148849
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.01,2605.6418152731676
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.01,2452.5958423928805
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.01,2142.4632866393404
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.01,1833.054789340562
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.01,1523.500715780343
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.025,2576.1544278043298
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.025,2645.5591464901
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.025,2501.3087218127557
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.025,2206.6804774376833
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.025,1880.6768820705372
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.025,1553.5320505596897
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.05,2634.8916992781496
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.05,2691.4742470001725
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.05,2553.9494974675445
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.05,2264.3020262952373
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.05,1928.4765832887285
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.05,1593.655091474527
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.1,2751.965612552379
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.1,2755.088427447228
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.1,2624.283036419439
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.1,2350.1105571027824
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.1,2015.810175909408
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.1,1672.8890624417238
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.15,2799.620443456764
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.15,2797.5579593405146
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.15,2660.938853256676
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.15,2415.8250967812264
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.15,2084.266578827765
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.15,1730.6767025211677
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.2,2843.5556715236544
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.2,2825.258411058781
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.2,2697.269200618137
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.2,2471.108866763901
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.2,2144.440876968973
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.2,1788.0847887854534
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.25,2883.6631031833244
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.25,2850.1748531041485
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.25,2729.358756335519
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.25,2507.291034426019
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.25,2189.5107532279217
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.25,1844.0258973156474
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.3,2920.4798838556712
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.3,2883.876758212077
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.3,2754.724349268381
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.3,2538.793364599496
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.3,2232.5787548175467
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.3,1891.5240502413133
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.35,2945.2322905305596
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.35,2908.942125942979
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.35,2779.687365970426
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.35,2575.5438166213103
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.35,2283.3916602541685
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.35,1952.9651626691261
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.4,2971.4767168923963
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.4,2950.060697723551
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.4,2807.1927343215434
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.4,2610.806071190015
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.4,2338.663855641624
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.4,2007.3032884874995
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.45,2995.9301106687326
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.45,2978.0574198925788
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.45,2832.9107203210247
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.45,2641.9450238777094
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.45,2377.94108275516
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.45,2076.9128182507425
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.5,3016.0095239640746
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.5,3002.2062997575968
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.5,2863.5526385339417
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.5,2669.740375113455
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.5,2421.124851612735
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.5,2144.4265584900754
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.55,3037.783680712422
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.55,3022.4666937702923
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.55,2898.51556709021
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.55,2702.70058419106
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.55,2479.06329547985
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.55,2194.7143335128158
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.6,3064.2200710398915
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.6,3049.9808226392083
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.6,2936.080495299905
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.6,2738.082134590652
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.6,2516.185404189857
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.6,2242.946775014642
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.65,3084.74543538767
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.65,3067.827341384467
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.65,2973.0935984372773
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.65,2784.800778272915
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.65,2555.175726810884
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.65,2291.279734684074
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.7,3113.7928628088985
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.7,3097.9226443724497
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.7,3013.202972334626
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.7,2832.7766435869194
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.7,2604.9930955178893
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.7,2340.3170539253956
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.75,3144.4556474964497
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.75,3124.314124736581
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.75,3043.067489966274
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.75,2887.9646444109567
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.75,2653.154044136766
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.75,2378.625722694382
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.8,3181.3371874823997
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.8,3158.699132655208
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.8,3080.031864365078
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.8,2929.012453553064
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.8,2697.4972630688508
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.8,2433.7367699315646
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.85,3229.4088415816173
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.85,3199.97462742639
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.85,3113.387053710672
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.85,2962.5071371817753
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.85,2748.153676806159
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.85,2487.606836698525
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.9,3293.196242359988
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.9,3258.689897254755
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.9,3163.566051921024
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.9,3010.3308064034545
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.9,2806.3084712569166
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.9,2566.3623603246633
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.95,3350.21478051558
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.95,3330.7661209695116
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.95,3228.046026490447
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.95,3056.2496029854187
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.95,2878.4376303959043
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.95,2641.373869187907
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.975,3400.3543696156435
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.975,3364.653096990338
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.975,3272.2001538450763
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.975,3109.6067390406165
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.975,2916.6491405041857
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.975,2701.398359087149
2025-03-12,ILI incidence,2025-02-23,-1,AT,quantile,0.99,3421.1482081880795
2025-03-12,ILI incidence,2025-03-02,0,AT,quantile,0.99,3390.394510863982
2025-03-12,ILI incidence,2025-03-09,1,AT,quantile,0.99,3294.72761429901
2025-03-12,ILI incidence,2025-03-16,2,AT,quantile,0.99,3148.501676473261
2025-03-12,ILI incidence,2025-03-23,3,AT,quantile,0.99,2944.952693830284
2025-03-12,ILI incidence,2025-03-30,4,AT,quantile,0.99,2759.9794446941974
2025-03-12,ILI incidence,2025-02-23,-1,AT,median,,3016.0095239640746
2025-03-12,ILI incidence,2025-03-02,0,AT,median,,3002.2062997575968
2025-03-12,ILI incidence,2025-03-09,1,AT,median,,2863.5526385339417
2025-03-12,ILI incidence,2025-03-16,2,AT,median,,2669.740375113455
2025-03-12,ILI incidence,2025-03-23,3,AT,median,,2421.124851612735
2025-03-12,ILI incidence,2025-03-30,4,AT,median,,2144.4265584900754
2025-03-12,ILI incidence,2025-02-23,-1,BE,quantile,0.01,553.6767065774144
2025-03-12,ILI incidence,2025-03-02,0,BE,quantile,0.01,426.43057924167687
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.01,276.83739493254546
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.01,167.16686292054158
2025-03-12,ILI incidence,2025-03-23,3,BE,quantile,0.01,98.0761747158355
2025-03-12,ILI incidence,2025-03-30,4,BE,quantile,0.01,54.71695273759739
2025-03-12,ILI incidence,2025-02-23,-1,BE,quantile,0.025,567.5244881520512
2025-03-12,ILI incidence,2025-03-02,0,BE,quantile,0.025,433.198007675471
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.025,294.0633971381198
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.025,180.34435084939395
2025-03-12,ILI incidence,2025-03-23,3,BE,quantile,0.025,104.74747140946542
2025-03-12,ILI incidence,2025-03-30,4,BE,quantile,0.025,58.17256056107106
2025-03-12,ILI incidence,2025-02-23,-1,BE,quantile,0.05,576.5314646153956
2025-03-12,ILI incidence,2025-03-02,0,BE,quantile,0.05,444.0492763396374
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.05,318.0714700096469
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.05,209.73684260724443
2025-03-12,ILI incidence,2025-03-23,3,BE,quantile,0.05,130.3646570307403
2025-03-12,ILI incidence,2025-03-30,4,BE,quantile,0.05,77.42066109064876
2025-03-12,ILI incidence,2025-02-23,-1,BE,quantile,0.1,584.4680181249747
2025-03-12,ILI incidence,2025-03-02,0,BE,quantile,0.1,453.4924496192946
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.1,332.16558756550825
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.1,229.42818732894287
2025-03-12,ILI incidence,2025-03-23,3,BE,quantile,0.1,148.25949798157808
2025-03-12,ILI incidence,2025-03-30,4,BE,quantile,0.1,90.0178735747006
2025-03-12,ILI incidence,2025-02-23,-1,BE,quantile,0.15,596.7050964024164
2025-03-12,ILI incidence,2025-03-02,0,BE,quantile,0.15,463.5717195193268
2025-03-12,ILI incidence,2025-03-09,1,BE,quantile,0.15,340.3825926367275
2025-03-12,ILI incidence,2025-03-16,2,BE,quantile,0.15,240.0668777973969
2025-03-12,ILI incidence,2025-03-23,3,BE,quantile,0.15,158.66121630213144
2025-03-12,ILI incidence,2025-03-30,4,BE,quantile,0.15,98.8074111135887
