origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-05-14,ILI incidence,2025-04-27,-1,BE,quantile,0.01,35.55399880985911
2025-05-14,ILI incidence,2025-05-04,0,BE,quantile,0.01,27.21332430020874
2025-05-14,ILI incidence,2025-05-11,1,BE,quantile,0.01,21.02109804967482
2025-05-14,ILI incidence,2025-05-18,2,BE,quantile,0.01,17.135714084742798
2025-05-14,ILI incidence,2025-05-25,3,BE,quantile,0.01,14.78114506403101
2025-05-14,ILI incidence,2025-06-01,4,BE,quantile,0.01,13.365563169488432
2025-05-14,ILI incidence,2025-04-27,-1,BE,quantile,0.025,36.1471302209835
2025-05-14,ILI incidence,2025-05-04,0,BE,quantile,0.025,28.58063568381836
2025-05-14,ILI incidence,2025-05-11,1,BE,quantile,0.025,22.582383131429506
2025-05-14,ILI incidence,2025-05-18,2,BE,quantile,0.025,18.76668538291265
2025-05-14,ILI incidence,2025-05-25,3,BE,quantile,0.025,16.208063700847365
2025-05-14,ILI incidence,2025-06-01,4,BE,quantile,0.025,14.652602405921032
2025-05-14,ILI incidence,2025-04-27,-1,BE,quantile,0.05,37.21945510221485
2025-05-14,ILI incidence,2025-05-04,0,BE,quantile,0.05,30.201157567216143
2025-05-14,ILI incidence,2025-05-11,1,BE,quantile,0.05,24.45790851815289
2025-05-14,ILI incidence,2025-05-18,2,BE,quantile,0.05,20.375580593566543
2025-05-14,ILI incidence,2025-05-25,3,BE,quantile,0.05,17.89449699730736
2025-05-14,ILI incidence,2025-06-01,4,BE,quantile,0.05,16.438385712267475
2025-05-14,ILI incidence,2025-04-27,-1,BE,quantile,0.1,39.05193615156506
2025-05-14,ILI incidence,2025-05-04,0,BE,quantile,0.1,32.59376609134742
2025-05-14,ILI incidence,2025-05-11,1,BE,quantile,0.1,26.94113333343748
2025-05-14,ILI incidence,2025-05-18,2,BE,quantile,0.1,23.580805164716143
2025-05-14,ILI incidence,2025-05-25,3,BE,quantile,0.1,21.038383976716755
2025-05-14,ILI incidence,2025-06-01,4,BE,quantile,0.1,19.42077020175304
2025-05-14,ILI incidence,2025-04-27,-1,BE,quantile,0.15,40.732199975402175
2025-05-14,ILI incidence,2025-05-04,0,BE,quantile,0.15,34.34256887952533
2025-05-14,ILI incidence,2025-05-11,1,BE,quantile,0.15,29.64721607521749
2025-05-14,ILI incidence,2025-05-18,2,BE,quantile,0.15,25.8106894545418
2025-05-14,ILI incidence,2025-05-25,3,BE,quantile,0.15,23.597328411225504
2025-05-14,ILI incidence,2025-06-01,4,BE,quantile,0.15,22.27152772428736
2025-05-14,ILI incidence,2025-04-27,-1,BE,quantile,0.2,42.21978093820167
