origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-05-14,ILI incidence,2025-04-27,-1,CZ,quantile,0.01,6.34349978222584
2025-05-14,ILI incidence,2025-05-04,0,CZ,quantile,0.01,3.7972410724609245
2025-05-14,ILI incidence,2025-05-11,1,CZ,quantile,0.01,2.0909541466635133
2025-05-14,ILI incidence,2025-05-18,2,CZ,quantile,0.01,1.1101774309791799
2025-05-14,ILI incidence,2025-05-25,3,CZ,quantile,0.01,0.5744036969465912
2025-05-14,ILI incidence,2025-06-01,4,CZ,quantile,0.01,0.22982796680271908
2025-05-14,ILI incidence,2025-04-27,-1,CZ,quantile,0.025,6.407521058534112
2025-05-14,ILI incidence,2025-05-04,0,CZ,quantile,0.025,3.8366026566303244
2025-05-14,ILI incidence,2025-05-11,1,CZ,quantile,0.025,2.140588523655494
2025-05-14,ILI incidence,2025-05-18,2,CZ,quantile,0.025,1.1657614123429847
2025-05-14,ILI incidence,2025-05-25,3,CZ,quantile,0.025,0.6080636367477831
2025-05-14,ILI incidence,2025-06-01,4,CZ,quantile,0.025,0.24311600468761674
2025-05-14,ILI incidence,2025-04-27,-1,CZ,quantile,0.05,6.4738239727697255
2025-05-14,ILI incidence,2025-05-04,0,CZ,quantile,0.05,3.8691631497991064
2025-05-14,ILI incidence,2025-05-11,1,CZ,quantile,0.05,2.1912862390970487
2025-05-14,ILI incidence,2025-05-18,2,CZ,quantile,0.05,1.1945700097279008
2025-05-14,ILI incidence,2025-05-25,3,CZ,quantile,0.05,0.6357773974903265
2025-05-14,ILI incidence,2025-06-01,4,CZ,quantile,0.05,0.25704359536037
2025-05-14,ILI incidence,2025-04-27,-1,CZ,quantile,0.1,6.60357727512755
2025-05-14,ILI incidence,2025-05-04,0,CZ,quantile,0.1,3.9318079854545878
2025-05-14,ILI incidence,2025-05-11,1,CZ,quantile,0.1,2.243281354674617
2025-05-14,ILI incidence,2025-05-18,2,CZ,quantile,0.1,1.2537361844797923
2025-05-14,ILI incidence,2025-05-25,3,CZ,quantile,0.1,0.6784416171614701
2025-05-14,ILI incidence,2025-06-01,4,CZ,quantile,0.1,0.2765203181813939
2025-05-14,ILI incidence,2025-04-27,-1,CZ,quantile,0.15,6.675759778140475
2025-05-14,ILI incidence,2025-05-04,0,CZ,quantile,0.15,3.975930843073689
2025-05-14,ILI incidence,2025-05-11,1,CZ,quantile,0.15,2.294133154827937
2025-05-14,ILI incidence,2025-05-18,2,CZ,quantile,0.15,1.2912728602701953
