origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.01,1136.97
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.01,807.51
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.01,556.16
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.01,381.90
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.025,1148.81
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.025,827.64
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.025,582.00
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.025,409.26
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.05,1168.74
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.05,855.19
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.05,606.50
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.05,427.77
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.1,1197.12
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.1,904.08
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.1,685.38
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.1,488.29
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.15,1221.39
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.15,939.30
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.15,705.37
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.15,562.69
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.2,1240.01
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.2,956.92
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.2,753.66
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.2,588.02
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.25,1268.26
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.25,988.64
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.25,768.26
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.25,617.18
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.3,1297.56
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.3,1011.18
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.3,805.92
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.3,659.28
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.35,1318.70
2024-12-25,ILI incidence,2024-12-29,2,AT,quantile,0.35,1029.80
2024-12-25,ILI incidence,2025-01-05,3,AT,quantile,0.35,816.73
2024-12-25,ILI incidence,2025-01-12,4,AT,quantile,0.35,665.06
2024-12-25,ILI incidence,2024-12-22,1,AT,quantile,0.4,1332.68
