origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.01,1437.49
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.01,1016.95
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.01,655.23
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.01,402.75
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.025,1449.79
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.025,1023.16
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.025,673.07
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.025,431.47
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.05,1468.99
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.05,1033.31
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.05,681.15
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.05,437.36
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.1,1524.74
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.1,1077.77
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.1,711.85
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.1,450.93
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.15,1558.52
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.15,1093.95
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.15,724.92
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.15,459.81
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.2,1565.20
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.2,1105.07
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.2,734.30
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.2,465.80
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.25,1571.48
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.25,1125.19
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.25,767.35
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.25,524.78
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.3,1577.56
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.3,1145.57
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.3,795.90
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.3,534.11
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.35,1583.64
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.35,1154.33
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.35,803.07
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.35,538.94
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.4,1591.23
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.4,1168.24
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.4,817.29
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.4,549.87
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.45,1599.27
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.45,1199.46
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.45,856.03
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.45,589.29
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.5,1611.65
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.5,1214.14
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.5,868.43
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.5,596.96
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.55,1643.32
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.55,1246.12
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.55,887.44
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.55,606.47
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.6,1702.02
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.6,1280.18
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.6,902.80
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.6,613.66
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.65,1713.16
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.65,1291.95
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.65,915.95
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.65,618.63
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.7,1720.33
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.7,1301.55
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.7,922.24
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.7,622.40
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.75,1730.26
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.75,1309.65
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.75,927.27
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.75,627.64
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.8,1741.86
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.8,1318.35
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.8,931.74
2024-12-11,ILI incidence,2024-12-29,4,AT,quantile,0.8,633.20
2024-12-11,ILI incidence,2024-12-08,1,AT,quantile,0.85,1751.86
2024-12-11,ILI incidence,2024-12-15,2,AT,quantile,0.85,1323.46
2024-12-11,ILI incidence,2024-12-22,3,AT,quantile,0.85,938.21
