origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.01,243.39
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.01,182.11
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.01,119.85
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.01,72.84
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.025,273.88
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.025,219.67
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.025,155.92
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.025,100.48
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.05,281.93
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.05,234.66
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.05,171.29
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.05,113.56
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.1,329.40
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.1,300.09
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.1,236.01
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.1,159.41
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.15,340.14
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.15,313.76
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.15,246.29
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.15,174.13
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.2,358.90
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.2,330.02
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.2,267.93
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.2,199.27
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.25,365.73
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.25,357.68
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.25,310.21
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.25,241.94
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.3,404.42
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.3,422.27
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.3,386.52
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.3,299.02
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.35,425.26
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.35,453.68
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.35,416.39
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.35,372.51
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.4,441.12
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.4,474.16
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.4,473.96
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.4,419.76
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.45,454.99
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.45,511.45
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.45,526.27
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.45,463.10
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.5,465.13
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.5,532.71
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.5,549.87
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.5,508.03
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.55,471.31
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.55,548.64
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.55,565.62
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.55,522.70
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.6,478.96
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.6,565.26
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.6,599.31
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.6,582.46
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.65,500.22
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.65,586.07
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.65,645.26
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.65,618.48
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.7,507.30
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.7,617.81
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.7,686.74
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.7,680.76
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.75,514.91
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.75,643.96
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.75,732.23
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.75,771.96
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.8,525.98
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.8,674.69
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.8,807.58
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.8,857.44
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.85,539.66
2025-01-01,ILI incidence,2025-01-05,2,BE,quantile,0.85,699.16
2025-01-01,ILI incidence,2025-01-12,3,BE,quantile,0.85,846.67
2025-01-01,ILI incidence,2025-01-19,4,BE,quantile,0.85,910.50
2025-01-01,ILI incidence,2024-12-29,1,BE,quantile,0.9,555.08
