origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.01,2342.418227637459
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.025,2348.4304235266964
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.05,2349.8977470993664
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.1,2377.254467680502
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.15,2448.6484118467465
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.2,2497.6621729695994
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.25,2522.7617545544053
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.3,2572.8015149104276
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.35,2607.114428128163
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.4,2619.4588695124185
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.45,2637.8449380272505
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.5,2667.0704699702123
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.55,2720.9038942961033
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.6,2740.5022089041818
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.65,2790.826008636268
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.7,2850.4076518975044
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.75,2899.090514582449
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.8,2937.639409984837
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.85,2968.083295598506
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.9,3045.87791895105
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.95,3119.165947579588
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.975,3210.737936486381
2025-02-26,ILI incidence,2025-02-09,-1,AT,quantile,0.99,3271.8145234011577
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.01,2342.3733823963084
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.025,2360.571019936987
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.05,2371.4123817736513
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.1,2459.223220637299
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.15,2501.6479148256194
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.2,2535.0559305625184
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.25,2568.149681832965
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.3,2605.088078492768
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.35,2651.9016914562094
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.4,2714.468061847595
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.45,2738.7571308034503
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.5,2779.647079494125
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.55,2820.9000929322065
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.6,2827.478531335672
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.65,2843.716541744216
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.7,2853.042727821855
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.75,2868.3317345697847
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.8,2884.112032677626
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.85,2920.116406320216
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.9,2954.346205862356
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.95,3021.874922037077
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.975,3042.1028244601534
2025-02-26,ILI incidence,2025-02-16,0,AT,quantile,0.99,3060.8702783875538
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.01,1798.9466847711856
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.025,1861.1684061009616
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.05,1942.0650452520804
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.1,2007.044630166717
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.15,2122.4123510718323
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.2,2188.49563210012
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.25,2318.5158333601044
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.3,2453.9950165770974
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.35,2565.7413784936452
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.4,2586.9896359585537
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.45,2605.3695857996254
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.5,2656.8034204478695
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.55,2690.604782608365
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.6,2763.7641955016684
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.65,2832.5857455824203
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.7,2859.6844938360496
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.75,2934.1052592862125
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.8,3075.157934928839
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.85,3147.770041602266
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.9,3216.4652656908065
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.95,3281.9343329740122
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.975,3304.9727744922016
2025-02-26,ILI incidence,2025-02-23,1,AT,quantile,0.99,3325.98536117642
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.01,1537.983504763616
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.025,1576.1704704792114
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.05,1697.8081892128052
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.1,1760.6846141086046
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.15,1979.1375072826947
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.2,2038.3726581276962
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.25,2141.1044120624792
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.3,2239.67810263139
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.35,2387.5052920725834
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.4,2453.9249559500904
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.45,2527.0776123863525
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.5,2592.4635292496514
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.55,2635.157942494518
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.6,2686.197575314963
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.65,2735.4098579275633
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.7,2905.9285231750227
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.75,2986.0915390311898
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.8,3034.5509683432842
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.85,3095.88573281152
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.9,3151.400391584487
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.95,3359.43449511236
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.975,3467.5065835426935
2025-02-26,ILI incidence,2025-03-02,2,AT,quantile,0.99,3500.9074612064637
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.01,1453.6762881989976
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.025,1477.4086091241509
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.05,1547.0298088109034
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.1,1648.6625430838997
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.15,1671.385179901233
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.2,1699.494998498411
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.25,1958.3541722559437
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.3,1998.961896950139
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.35,2091.785050567921
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.4,2295.0592017496133
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.45,2340.697015232794
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.5,2482.248354843055
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.55,2527.0181333462324
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.6,2638.7826988335573
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.65,2675.0771978613056
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.7,2821.8399335168374
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.75,3017.6185617839815
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.8,3051.1862391135273
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.85,3111.718505637952
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.9,3255.375379967317
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.95,3337.446564922838
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.975,3353.8800144354373
2025-02-26,ILI incidence,2025-03-09,3,AT,quantile,0.99,3419.304291617854
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.01,1316.8595370579633
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.025,1363.4203048037107
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.05,1367.932902079726
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.1,1482.1344834723975
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.15,1529.8114511360106
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.2,1542.942074710797
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.25,1665.0136926976772
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.3,1750.4131692008114
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.35,1888.5491473093518
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.4,2202.6459759315053
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.45,2398.574399629176
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.5,2444.7943104878586
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.55,2531.134505846695
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.6,2592.5821836734212
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.65,2708.8254777631832
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.7,2777.3834941958667
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.75,2847.371722124213
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.8,2991.573054475833
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.85,3039.242570631505
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.9,3123.208640934332
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.95,3276.4843042004395
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.975,3364.321870902456
2025-02-26,ILI incidence,2025-03-16,4,AT,quantile,0.99,3425.293957606808
2025-02-26,ILI incidence,2025-02-09,-1,BE,quantile,0.01,714.024361091943
2025-02-26,ILI incidence,2025-02-09,-1,BE,quantile,0.025,733.8803686553767
2025-02-26,ILI incidence,2025-02-09,-1,BE,quantile,0.05,752.3926729128892
2025-02-26,ILI incidence,2025-02-09,-1,BE,quantile,0.1,778.7776198069405
2025-02-26,ILI incidence,2025-02-09,-1,BE,quantile,0.15,790.4187061867599
2025-02-26,ILI incidence,2025-02-09,-1,BE,quantile,0.2,791.4807631499697
