origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.01,1612.464124937576
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.01,1435.6131347230696
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.01,1259.0430609327866
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.01,1079.0704136763356
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.01,918.2803480716484
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.01,789.487607855086
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.025,1676.7335559246726
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.025,1500.755551251605
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.025,1348.7761716543694
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.025,1155.428364011557
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.025,987.6097546882854
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.025,834.0086355851747
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.05,1713.7101979017684
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.05,1607.2332020573704
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.05,1458.2982924048845
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.05,1306.7109769029375
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.05,1109.2506226507487
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.05,895.3420736326068
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.1,1802.1741957997544
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.1,1703.5857463913762
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.1,1550.437891442091
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.1,1390.705392079998
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.1,1208.5227050760052
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.1,1054.3927589679092
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.15,1835.9822392632148
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.15,1745.6297476690472
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.15,1639.3908286851304
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.15,1458.422881605571
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.15,1289.442922552715
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.15,1171.2079527004285
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.2,1848.9767882405024
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.2,1784.1340267164665
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.2,1689.6117935275597
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.2,1555.1945928121406
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.2,1408.052087461566
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.2,1324.9188516353747
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.25,1867.795293614413
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.25,1834.6405093095132
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.25,1742.043054211195
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.25,1648.254639700995
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.25,1569.1629798960566
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.25,1447.890967363632
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.3,1886.7075623613127
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.3,1865.9042177306087
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.3,1814.014587124868
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.3,1717.4106352750314
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.3,1627.827185596405
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.3,1556.5778889307912
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.35,1905.792455248764
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.35,1888.4889008253613
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.35,1851.246181401648
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.35,1810.4543295840715
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.35,1737.2076647024185
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.35,1634.5587658431598
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.4,1930.9948335697152
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.4,1908.0379998586395
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.4,1886.106423811251
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.4,1867.4627163966031
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.4,1805.4779482718443
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.4,1720.9065843501285
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.45,1947.979563812116
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.45,1945.340930359088
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.45,1921.319126293649
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.45,1910.6685649626
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.45,1876.4085642877744
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.45,1819.625040261706
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.5,1968.809033403024
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.5,1969.9849113478244
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.5,1946.8420424473784
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.5,1950.7383763630744
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.5,1959.2962230015
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.5,1886.2090304345363
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.55,1988.0333558076063
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.55,1995.4586035061104
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.55,1966.5483918239013
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.55,1991.6314926833256
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.55,2031.4348205943677
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.55,2035.4467206393729
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.6,2011.6422959172212
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.6,2019.7692918391967
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.6,2007.899393704933
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.6,2040.3422795270712
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.6,2066.1855079759066
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.6,2091.238640545311
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.65,2028.3305684182585
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.65,2045.019084645908
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.65,2075.88380378904
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.65,2104.9665024678457
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.65,2103.040267236525
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.65,2167.794172000688
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.7,2047.6411499299431
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.7,2081.6614321147867
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.7,2127.425189250897
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.7,2173.0303355954675
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.7,2228.971909907333
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.7,2231.6637440359405
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.75,2071.297111276948
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.75,2107.0291330617592
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.75,2165.118506754301
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.75,2239.5486492850027
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.75,2345.488312078128
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.75,2453.782071799412
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.8,2095.350469447291
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.8,2137.018451191057
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.8,2207.3110238353142
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.8,2283.818932783853
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.8,2437.4205679545344
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.8,2644.1826550882874
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.85,2125.996142563476
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.85,2180.1814504369827
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.85,2280.190244515405
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.85,2443.640381375716
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.85,2612.0869797945925
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.85,2896.829696750119
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.9,2177.6586755250387
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.9,2220.3068608666667
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.9,2361.4568951015067
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.9,2586.5748374548466
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.9,2931.8893077042
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.9,3255.685864649502
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.95,2236.447214129888
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.95,2346.9638001188723
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.95,2562.2635956488843
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.95,2915.7391833408155
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.95,3314.6240206430302
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.95,4024.3967291579615
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.975,2269.780337591026
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.975,2439.290421916015
2024-12-18,ILI incidence,2024-12-15,1,AT,quantile,0.975,2773.570003177308
2024-12-18,ILI incidence,2024-12-22,2,AT,quantile,0.975,3251.492402927561
2024-12-18,ILI incidence,2024-12-29,3,AT,quantile,0.975,3977.482148043312
2024-12-18,ILI incidence,2025-01-05,4,AT,quantile,0.975,4899.23850258171
2024-12-18,ILI incidence,2024-12-01,-1,AT,quantile,0.99,2306.438669334381
2024-12-18,ILI incidence,2024-12-08,0,AT,quantile,0.99,2547.7276818404885
