origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.01,1.700628035072279
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.01,2.2702319957680435
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.01,2.882956741431536
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.01,3.516891414768117
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.01,4.198536003354939
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.01,4.876074242920386
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.025,1.7606492028076797
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.025,2.3197370919539293
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.025,2.980441523068241
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.025,3.58883732716782
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.025,4.3931457655211
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.025,5.638889981584051
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.05,1.906936009822439
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.05,2.46674883326056
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.05,3.2374444167623118
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.05,4.538022492656711
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.05,6.123105035975034
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.05,7.964280983253647
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.1,2.0231646805616763
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.1,2.859530218224873
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.1,4.033314305155906
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.1,5.657955494201678
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.1,7.595517411286447
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.1,9.916762274992658
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.15,2.2367065039760208
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.15,3.283226008168193
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.15,4.711191695721908
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.15,6.379129449789997
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.15,8.653923643119658
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.15,11.74421635223002
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.2,2.3441259144246813
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.2,3.485604455898009
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.2,5.058084150931097
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.2,7.285786892170414
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.2,9.888857694393348
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.2,13.32622946826842
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.25,2.446626100692242
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.25,3.62725126795141
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.25,5.378243849212923
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.25,7.631052768865636
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.25,10.724029214814047
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.25,14.355731186085956
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.3,2.6155681838497213
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.3,3.741637029799117
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.3,5.546145179074519
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.3,7.9141049858890655
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.3,11.253493904675116
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.3,15.820210902678292
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.35,2.6576843689802345
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.35,3.839955104834392
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.35,5.675139137685155
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.35,8.260020223317062
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.35,11.673173265641582
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.35,16.804951352274834
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.4,2.700692553147952
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.4,3.987603661648467
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.4,5.865291106761211
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.4,8.721225863204479
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.4,13.125149232086292
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.4,18.26687388751736
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.45,2.7559909720429885
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.45,4.110477368196975
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.45,6.118657899047598
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.45,9.150484941520975
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.45,14.064262609834056
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.45,21.24221934315003
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.5,2.819480363868642
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.5,4.223180299877535
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.5,6.456931856834504
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.5,10.160467969284028
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.5,14.71466353653607
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.5,23.13047461649474
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.55,2.921214464701098
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.55,4.411046286220136
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.55,6.861072300448488
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.55,10.716962540435556
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.55,16.606002702689047
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.55,25.375434147362416
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.6,3.074352949444863
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.6,4.632680412053749
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.6,7.244196006366981
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.6,11.166451078221744
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.6,17.668451306920666
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.6,27.3886390972942
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.65,3.2184355797847286
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.65,4.988161603217839
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.65,7.632850358233566
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.65,11.83467257319642
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.65,18.59915850620965
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.65,30.17355673615921
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.7,3.317139558969482
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.7,5.268336342614767
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.7,8.035234099781471
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.7,12.440206522254172
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.7,19.984712496053664
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.7,33.03622879523056
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.75,3.465925108419586
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.75,5.445257485876193
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.75,8.569052336460047
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.75,13.686965566534573
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.75,22.228162108534598
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.75,35.19458776817601
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.8,3.630357221175137
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.8,5.668905077272411
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.8,8.851489217402568
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.8,14.440862294896052
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.8,23.39200875053409
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.8,37.15593888591436
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.85,3.83130239823078
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.85,5.976700448052596
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.85,9.560269576553347
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.85,15.537063237086588
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.85,24.46634685744814
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.85,40.03491581582601
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.9,3.9845434854237913
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.9,6.298891674204889
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.9,10.584948964122166
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.9,18.783876250682216
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.9,34.249963683225666
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.9,58.66556035050241
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.95,4.324059247509113
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.95,7.164926654592223
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.95,12.496890813033444
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.95,21.86594210749989
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.95,37.98165861255297
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.95,69.30589508929607
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.975,4.500904271692269
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.975,7.563700924346317
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.975,13.6683350351485
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.975,24.437036714370663
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.975,43.64290889977741
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.975,79.06617900061016
2025-01-15,ILI incidence,2024-12-29,-1,HR,quantile,0.99,4.573246583021651
2025-01-15,ILI incidence,2025-01-05,0,HR,quantile,0.99,7.776284872961848
2025-01-15,ILI incidence,2025-01-12,1,HR,quantile,0.99,14.449865848295689
2025-01-15,ILI incidence,2025-01-19,2,HR,quantile,0.99,26.3809738752577
2025-01-15,ILI incidence,2025-01-26,3,HR,quantile,0.99,46.22558964961865
2025-01-15,ILI incidence,2025-02-02,4,HR,quantile,0.99,84.14745439851933
2025-01-15,ILI incidence,2024-12-29,-1,HR,median,,2.819480363868642
2025-01-15,ILI incidence,2025-01-05,0,HR,median,,4.223180299877535
2025-01-15,ILI incidence,2025-01-12,1,HR,median,,6.456931856834504
2025-01-15,ILI incidence,2025-01-19,2,HR,median,,10.160467969284028
2025-01-15,ILI incidence,2025-01-26,3,HR,median,,14.71466353653607
2025-01-15,ILI incidence,2025-02-02,4,HR,median,,23.13047461649474
2025-01-15,ILI incidence,2024-12-29,-1,CZ,quantile,0.01,10.365652531322654
2025-01-15,ILI incidence,2025-01-05,0,CZ,quantile,0.01,8.680792489447338
2025-01-15,ILI incidence,2025-01-12,1,CZ,quantile,0.01,7.104597789662972
2025-01-15,ILI incidence,2025-01-19,2,CZ,quantile,0.01,5.383591806837473
2025-01-15,ILI incidence,2025-01-26,3,CZ,quantile,0.01,3.780912575853342
2025-01-15,ILI incidence,2025-02-02,4,CZ,quantile,0.01,2.646673492739859
2025-01-15,ILI incidence,2024-12-29,-1,CZ,quantile,0.025,10.922541483238264
2025-01-15,ILI incidence,2025-01-05,0,CZ,quantile,0.025,9.063694597954264
2025-01-15,ILI incidence,2025-01-12,1,CZ,quantile,0.025,7.327764446392186
2025-01-15,ILI incidence,2025-01-19,2,CZ,quantile,0.025,5.845731830177404
2025-01-15,ILI incidence,2025-01-26,3,CZ,quantile,0.025,4.575114654739143
2025-01-15,ILI incidence,2025-02-02,4,CZ,quantile,0.025,3.516782467669516
2025-01-15,ILI incidence,2024-12-29,-1,CZ,quantile,0.05,11.417796620181337
2025-01-15,ILI incidence,2025-01-05,0,CZ,quantile,0.05,9.546209766472003
