origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.010,0.0
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.025,185.69999999999982
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.050,760.3150000000006
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.100,1202.9
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.150,1391.6699999999996
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.200,1575.5800000000002
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.250,1706.875
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.300,1816.8
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.350,1920.0299999999997
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.400,2044.3200000000002
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.450,2145.2
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.500,2223.6
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.550,2292.0999999999995
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.600,2402.2
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.650,2516.2
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.700,2624.6299999999997
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.750,2741.6000000000004
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.800,2864.6
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.850,3060.7
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.900,3244.2999999999997
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.950,3640.5
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.975,4192.2
2025-01-01,ILI incidence,1,2024-12-29,AT,quantile,0.990,4955.4
2025-01-01,ILI incidence,1,2024-12-29,AT,median,,2223.6
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.010,0.0
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.025,0.0
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.050,412.99
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.100,897.4699999999996
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.150,1200.7700000000002
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.200,1402.8600000000001
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.250,1562.475
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.300,1720.2
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.350,1850.2799999999993
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.400,1983.6
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.450,2108.6200000000003
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.500,2225.3
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.550,2339.825
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.600,2464.88
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.650,2593.0
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.700,2731.8999999999996
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.750,2893.7
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.800,3071.8600000000015
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.850,3276.08
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.900,3569.6800000000003
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.950,4089.6099999999997
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.975,4698.439999999999
2025-01-01,ILI incidence,2,2025-01-05,AT,quantile,0.990,5310.299999999999
2025-01-01,ILI incidence,2,2025-01-05,AT,median,,2225.3
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.010,0.0
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.025,0.0
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.050,97.04999999999909
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.100,663.3599999999998
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.150,993.9349999999994
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.200,1242.2800000000004
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.250,1435.5999999999997
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.300,1617.4899999999996
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.350,1778.93
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.400,1932.4
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.450,2085.7
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.500,2219.0
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.550,2356.8700000000003
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.600,2497.8399999999997
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.650,2652.57
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.700,2814.13
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.750,2999.8250000000003
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.800,3208.7
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.850,3475.83
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.900,3813.03
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.950,4374.51
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.975,4978.047499999996
2025-01-01,ILI incidence,3,2025-01-12,AT,quantile,0.990,5650.145000000001
2025-01-01,ILI incidence,3,2025-01-12,AT,median,,2219.0
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.010,0.0
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.025,0.0
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.050,0.0
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.100,454.2700000000002
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.150,825.7849999999997
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.200,1088.2599999999998
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.250,1328.7749999999996
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.300,1536.57
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.350,1718.0649999999996
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.400,1896.38
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.450,2069.61
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.500,2231.6000000000004
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.550,2394.4350000000004
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.600,2560.1199999999994
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.650,2739.605
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.700,2927.96
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.750,3139.4
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.800,3368.9600000000005
2025-01-01,ILI incidence,4,2025-01-19,AT,quantile,0.850,3660.92
