origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.010,0.0
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.025,0.0
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.050,0.0
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.100,0.0
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.150,0.0
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.200,0.0
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.250,267.775
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.300,577.1400000000001
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.350,862.1899999999997
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.400,1127.3600000000001
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.450,1409.0100000000004
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.500,1682.4500000000003
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.550,1971.5800000000004
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.600,2266.8
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.650,2550.120000000001
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.700,2859.459999999999
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.750,3187.0000000000005
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.800,3562.4
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.850,3989.53
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.900,4544.4000000000015
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.950,5383.325000000001
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.975,6159.132499999998
2025-07-02,ILI incidence,1,2025-06-29,AT,quantile,0.990,7138.589000000005
2025-07-02,ILI incidence,1,2025-06-29,AT,median,,1682.4500000000003
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.010,0.0
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.025,0.0
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.050,0.0
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.100,0.0
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.150,0.0
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.200,0.0
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.250,185.3749999999995
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.300,506.74000000000007
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.350,817.7599999999995
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.400,1096.9799999999993
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.450,1383.4000000000008
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.500,1658.5000000000005
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.550,1963.8800000000006
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.600,2276.2000000000003
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.650,2577.54
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.700,2884.4599999999996
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.750,3252.400000000001
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.800,3618.380000000001
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.850,4096.950000000001
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.900,4662.4000000000015
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.950,5546.694999999999
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.975,6325.389999999998
2025-07-02,ILI incidence,2,2025-07-06,AT,quantile,0.990,7402.948
2025-07-02,ILI incidence,2,2025-07-06,AT,median,,1658.5000000000005
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.010,0.0
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.025,0.0
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.050,0.0
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.100,0.0
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.150,0.0
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.200,0.0
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.250,94.12499999999989
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.300,450.99999999999994
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.350,792.8599999999999
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.400,1088.020000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.450,1389.915000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.500,1665.9499999999998
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.550,1969.270000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.600,2293.3599999999997
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.650,2607.400000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.700,2949.1299999999987
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.750,3320.500000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.800,3696.5400000000013
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.850,4202.775000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.900,4801.170000000001
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.950,5681.289999999994
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.975,6477.537499999998
2025-07-02,ILI incidence,3,2025-07-13,AT,quantile,0.990,7550.538000000004
2025-07-02,ILI incidence,3,2025-07-13,AT,median,,1665.9499999999998
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.010,0.0
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.025,0.0
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.050,0.0
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.100,0.0
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.150,0.0
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.200,0.0
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.250,77.5000000000008
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.300,425.04000000000036
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.350,757.2300000000001
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.400,1075.7600000000002
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.450,1380.0999999999995
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.500,1686.1000000000004
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.550,1987.8350000000005
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.600,2287.5399999999995
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.650,2608.315
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.700,2974.79
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.750,3354.5249999999996
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.800,3780.9200000000023
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.850,4286.945
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.900,4905.590000000002
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.950,5761.754999999999
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.975,6666.312499999992
2025-07-02,ILI incidence,4,2025-07-20,AT,quantile,0.990,7752.907999999999
2025-07-02,ILI incidence,4,2025-07-20,AT,median,,1686.1000000000004
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.010,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.050,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.100,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.150,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.200,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.250,0.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.300,5.0000000000000036
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.350,9.999999999999993
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.400,15.200000000000003
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.450,22.500000000000092
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.500,27.900000000000013
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.550,35.6
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.600,43.5
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.650,47.800000000000004
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.700,53.00000000000001
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.750,58.900000000000006
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.800,68.80000000000001
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.850,80.0
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.900,109.69999999999996
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.950,170.6
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.975,304.40000000000003
2025-07-02,ILI incidence,1,2025-06-29,BE,quantile,0.990,402.60000000000014
2025-07-02,ILI incidence,1,2025-06-29,BE,median,,27.900000000000013
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.010,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.050,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.100,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.150,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.200,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.250,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.300,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.350,0.0
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.400,7.600000000000001
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.450,17.710000000000043
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.500,27.499999999999993
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.550,36.7
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.600,46.599999999999994
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.650,56.90000000000001
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.700,68.92999999999994
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.750,83.12500000000003
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.800,100.52000000000007
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.850,128.1
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.900,175.22000000000008
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.950,299.60499999999996
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.975,380.70000000000005
2025-07-02,ILI incidence,2,2025-07-06,BE,quantile,0.990,461.90000000000003
2025-07-02,ILI incidence,2,2025-07-06,BE,median,,27.499999999999993
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.010,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.025,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.050,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.100,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.150,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.200,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.250,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.300,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.350,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.400,0.0
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.450,12.700000000000008
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.500,26.700000000000014
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.550,39.745000000000125
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.600,53.90000000000002
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.650,69.19999999999999
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.700,85.79999999999993
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.750,105.99999999999997
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.800,130.92000000000007
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.850,169.21500000000006
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.900,245.4300000000001
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.950,355.51499999999976
2025-07-02,ILI incidence,3,2025-07-13,BE,quantile,0.975,434.30500000000006
