origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.010,0.0
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.025,0.0
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.050,0.0
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.100,0.0
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.150,142.24000000000004
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.200,449.5400000000006
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.250,710.7249999999999
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.300,948.2599999999998
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.350,1147.5950000000003
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.400,1338.26
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.450,1539.0400000000004
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.500,1724.5
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.550,1906.1899999999994
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.600,2098.399999999999
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.650,2295.1050000000005
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.700,2510.1199999999994
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.750,2755.8750000000005
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.800,3019.0200000000004
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.850,3339.8149999999996
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.900,3743.2500000000005
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.950,4345.804999999998
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.975,4916.887499999998
2025-05-21,ILI incidence,1,2025-05-18,AT,quantile,0.990,5624.8099999999995
2025-05-21,ILI incidence,1,2025-05-18,AT,median,,1724.5
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.010,0.0
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.025,0.0
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.050,0.0
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.100,0.0
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.150,29.340000000000167
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.200,363.5000000000001
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.250,635.5000000000005
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.300,900.1199999999997
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.350,1121.6849999999995
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.400,1316.8800000000012
2025-05-21,ILI incidence,2,2025-05-25,AT,quantile,0.450,1532.1100000000004
