origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.010,0.0
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.025,0.0
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.050,0.0
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.100,0.0
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.150,0.0
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.200,220.76000000000056
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.250,520.1999999999996
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.300,790.87
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.350,1052.5250000000003
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.400,1279.24
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.450,1493.2650000000006
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.500,1702.4
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.550,1932.1800000000007
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.600,2159.0
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.650,2405.9
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.700,2649.9300000000003
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.750,2908.825
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.800,3208.3599999999997
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.850,3556.915
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.900,4030.8200000000006
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.950,4692.649999999999
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.975,5362.582499999999
2025-06-04,ILI incidence,1,2025-06-01,AT,quantile,0.990,6158.243000000001
2025-06-04,ILI incidence,1,2025-06-01,AT,median,,1702.4
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.010,0.0
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.025,0.0
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.050,0.0
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.100,0.0
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.150,0.0
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.200,110.70000000000023
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.250,461.85000000000025
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.300,743.25
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.350,983.1599999999993
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.400,1228.9600000000003
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.450,1468.1050000000002
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.500,1711.4
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.550,1941.3400000000006
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.600,2184.1399999999994
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.650,2439.37
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.700,2699.4899999999993
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.750,2998.5750000000003
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.800,3320.260000000001
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.850,3715.575
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.900,4210.13
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.950,4959.854999999999
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.975,5536.535
2025-06-04,ILI incidence,2,2025-06-08,AT,quantile,0.990,6298.329
2025-06-04,ILI incidence,2,2025-06-08,AT,median,,1711.4
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.010,0.0
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.025,0.0
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.050,0.0
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.100,0.0
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.150,0.0
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.200,36.180000000000945
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.250,371.27500000000015
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.300,680.0099999999999
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.350,949.3000000000003
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.400,1211.2800000000007
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.450,1452.4850000000006
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.500,1685.35
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.550,1952.7500000000007
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.600,2211.6399999999994
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.650,2472.8700000000003
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.700,2754.79
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.750,3061.575
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.800,3411.1200000000003
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.850,3824.0749999999994
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.900,4351.22
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.950,5086.319999999999
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.975,5766.419999999999
2025-06-04,ILI incidence,3,2025-06-15,AT,quantile,0.990,6588.710000000001
2025-06-04,ILI incidence,3,2025-06-15,AT,median,,1685.35
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.010,0.0
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.025,0.0
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.050,0.0
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.100,0.0
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.150,0.0
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.200,0.0
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.250,298.4500000000003
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.300,627.9
2025-06-04,ILI incidence,4,2025-06-22,AT,quantile,0.350,901.4949999999998
