origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.010,0.0
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.025,0.0
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.050,0.0
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.100,0.0
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.150,0.0
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.200,0.0
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.250,31.14999999999992
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.300,398.3099999999998
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.350,734.3000000000001
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.400,1080.3400000000004
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.450,1393.2649999999999
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.500,1726.1000000000004
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.550,2045.8949999999998
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.600,2343.6999999999994
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.650,2677.5400000000004
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.700,2997.729999999999
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.750,3371.625
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.800,3771.0999999999995
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.850,4268.174999999999
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.900,4860.500000000001
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.950,5844.969999999998
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.975,6655.059999999994
2025-07-23,ILI incidence,1,2025-07-20,AT,quantile,0.990,7696.5480000000025
2025-07-23,ILI incidence,1,2025-07-20,AT,median,,1726.1000000000004
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.010,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.025,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.050,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.100,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.150,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.200,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.250,0.0
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.300,386.64000000000004
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.350,732.5449999999993
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.400,1065.6000000000004
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.450,1402.8650000000005
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.500,1736.3499999999995
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.550,2072.1800000000007
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.600,2395.18
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.650,2724.580000000001
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.700,3051.0300000000007
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.750,3406.8499999999995
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.800,3800.64
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.850,4338.41
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.900,4972.450000000002
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.950,5910.919999999999
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.975,6786.684999999994
2025-07-23,ILI incidence,2,2025-07-27,AT,quantile,0.990,7816.862000000005
2025-07-23,ILI incidence,2,2025-07-27,AT,median,,1736.3499999999995
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.010,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.025,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.050,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.100,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.150,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.200,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.250,0.0
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.300,351.7199999999997
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.350,704.26
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.400,1053.380000000001
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.450,1410.9100000000005
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.500,1717.9000000000005
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.550,2044.4900000000005
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.600,2388.94
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.650,2747.905
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.700,3099.6699999999996
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.750,3458.6249999999995
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.800,3916.760000000001
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.850,4409.599999999999
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.900,5043.470000000001
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.950,6014.664999999997
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.975,6880.6025
2025-07-23,ILI incidence,3,2025-08-03,AT,quantile,0.990,7980.107000000003
2025-07-23,ILI incidence,3,2025-08-03,AT,median,,1717.9000000000005
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.010,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.025,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.050,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.100,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.150,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.200,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.250,0.0
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.300,305.73999999999995
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.350,677.9600000000004
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.400,1012.3000000000001
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.450,1371.4950000000003
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.500,1725.2000000000003
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.550,2066.1349999999998
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.600,2419.8999999999983
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.650,2769.6400000000003
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.700,3140.4300000000003
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.750,3548.3250000000007
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.800,3992.400000000001
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.850,4468.904999999997
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.900,5147.960000000002
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.950,6172.51999999999
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.975,7049.212500000001
2025-07-23,ILI incidence,4,2025-08-10,AT,quantile,0.990,8109.602000000001
2025-07-23,ILI incidence,4,2025-08-10,AT,median,,1725.2000000000003
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.010,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.025,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.050,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.100,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.150,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.200,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.250,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.300,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.350,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.400,0.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.450,7.899999999999997
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.500,16.900000000000002
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.550,25.400000000000002
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.600,35.139999999999965
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.650,45.5
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.700,56.00000000000001
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.750,67.60000000000001
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.800,84.0
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.850,110.41499999999998
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.900,163.61000000000007
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.950,288.65499999999923
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.975,356.09999999999997
2025-07-23,ILI incidence,1,2025-07-20,BE,quantile,0.990,438.21500000000043
2025-07-23,ILI incidence,1,2025-07-20,BE,median,,16.900000000000002
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.010,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.025,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.050,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.100,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.150,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.200,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.250,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.300,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.350,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.400,0.0
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.450,3.2999999999999803
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.500,16.150000000000038
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.550,27.24500000000007
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.600,39.40000000000001
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.650,52.83500000000003
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.700,69.4
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.750,87.57500000000002
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.800,112.72000000000007
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.850,154.20000000000002
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.900,235.16000000000025
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.950,330.6099999999999
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.975,400.4149999999999
2025-07-23,ILI incidence,2,2025-07-27,BE,quantile,0.990,488.7070000000002
2025-07-23,ILI incidence,2,2025-07-27,BE,median,,16.150000000000038
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.010,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.025,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.050,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.100,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.150,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.200,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.250,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.300,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.350,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.400,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.450,0.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.500,15.500000000000009
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.550,31.0
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.600,46.99999999999996
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.650,65.50000000000001
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.700,83.89999999999999
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.750,108.52500000000003
2025-07-23,ILI incidence,3,2025-08-03,BE,quantile,0.800,141.42000000000007
