origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.010,0.0
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.025,0.0
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.050,0.0
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.100,0.0
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.150,0.0
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.200,136.7200000000005
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.250,447.77500000000003
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.300,742.34
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.350,1014.6599999999995
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.400,1245.9200000000003
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.450,1477.1650000000002
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.500,1704.9499999999996
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.550,1935.2150000000006
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.600,2178.0799999999995
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.650,2414.9700000000003
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.700,2673.9599999999996
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.750,2978.4500000000007
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.800,3285.2400000000007
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.850,3649.624999999999
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.900,4147.410000000002
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.950,4957.1050000000005
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.975,5573.014999999998
2025-06-11,ILI incidence,1,2025-06-08,AT,quantile,0.990,6344.538000000004
2025-06-11,ILI incidence,1,2025-06-08,AT,median,,1704.9499999999996
2025-06-11,ILI incidence,2,2025-06-15,AT,quantile,0.010,0.0
2025-06-11,ILI incidence,2,2025-06-15,AT,quantile,0.025,0.0
2025-06-11,ILI incidence,2,2025-06-15,AT,quantile,0.050,0.0
