origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.010,0.0
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.025,1199.5
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.050,1262.6
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.100,1533.9999999999998
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.150,1659.8000000000002
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.200,1788.7999999999997
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.250,1840.5
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.300,1899.8999999999999
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.350,2065.7999999999997
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.400,2160.1
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.450,2202.7999999999997
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.500,2227.0
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.550,2256.2999999999997
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.600,2301.0
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.650,2381.4
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.700,2547.3
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.750,2606.7
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.800,2658.4
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.850,2787.3999999999996
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.900,3019.8
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.950,3184.6
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.975,3247.7
2024-12-25,ILI incidence,1,2024-12-22,AT,quantile,0.990,4809.5
2024-12-25,ILI incidence,1,2024-12-22,AT,median,,2227.0
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.010,0.0
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.025,185.69999999999982
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.050,824.0999999999999
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.100,1202.8000000000002
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.150,1391.6699999999996
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.200,1559.1
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.250,1682.6999999999998
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.300,1807.8999999999996
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.350,1910.4
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.400,2041.1000000000001
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.450,2141.2
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.500,2223.6
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.550,2307.4
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.600,2418.6
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.650,2552.8999999999996
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.700,2649.0999999999995
2024-12-25,ILI incidence,2,2024-12-29,AT,quantile,0.750,2766.5999999999995
