origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.010,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.025,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.050,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.100,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.150,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.200,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.250,0.0
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.300,197.08000000000018
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.350,585.5250000000011
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.400,956.3000000000002
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.450,1344.8400000000013
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.500,1760.2500000000005
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.550,2128.135
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.600,2485.9200000000005
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.650,2882.2050000000013
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.700,3284.26
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.750,3725.075
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.800,4214.640000000002
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.850,4758.63
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.900,5408.62
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.950,6526.210000000001
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.975,7414.312499999999
2025-08-27,ILI incidence,1,2025-08-24,AT,quantile,0.990,8532.329000000002
2025-08-27,ILI incidence,1,2025-08-24,AT,median,,1760.2500000000005
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.010,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.025,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.050,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.100,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.150,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.200,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.250,0.0
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.300,170.9000000000004
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.350,580.46
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.400,969.2000000000018
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.450,1366.3350000000005
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.500,1744.000000000001
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.550,2109.1
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.600,2500.3600000000006
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.650,2910.21
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.700,3317.8300000000004
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.750,3774.7500000000005
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.800,4241.840000000001
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.850,4806.54
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.900,5557.68
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.950,6639.049999999997
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.975,7628.207499999999
2025-08-27,ILI incidence,2,2025-08-31,AT,quantile,0.990,8600.655999999997
2025-08-27,ILI incidence,2,2025-08-31,AT,median,,1744.000000000001
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.010,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.025,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.050,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.100,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.150,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.200,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.250,0.0
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.300,153.98000000000093
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.350,552.0250000000017
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.400,949.9200000000005
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.450,1324.5399999999995
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.500,1730.85
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.550,2113.315000000002
2025-08-27,ILI incidence,3,2025-09-07,AT,quantile,0.600,2498.379999999999
