origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.650,364.59999999999997
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.700,380.22999999999996
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.750,397.59999999999997
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.800,417.69999999999993
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.850,446.09999999999997
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.900,495.2400000000001
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.950,634.9199999999997
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.975,708.8174999999997
2025-01-08,ILI incidence,2,2025-01-12,BE,quantile,0.990,767.306
2025-01-08,ILI incidence,2,2025-01-12,BE,median,,322.59999999999997
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.010,0.0
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.025,0.0
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.050,0.0
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.100,99.38
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.150,170.785
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.200,205.39999999999998
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.250,231.875
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.300,254.00000000000003
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.350,272.0
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.400,289.1
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.450,305.5
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.500,321.65
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.550,337.1
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.600,355.19999999999993
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.650,372.8
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.700,391.29999999999995
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.750,414.5
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.800,440.4
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.850,476.91499999999996
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.900,544.81
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.950,670.5299999999994
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.975,746.0124999999998
2025-01-08,ILI incidence,3,2025-01-19,BE,quantile,0.990,825.2120000000003
2025-01-08,ILI incidence,3,2025-01-19,BE,median,,321.65
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.010,0.0
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.025,0.0
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.050,0.0
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.100,63.089999999999975
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.150,140.08499999999998
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.200,180.38
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.250,214.89999999999998
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.300,240.50000000000003
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.350,262.6
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.400,284.06
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.450,303.4
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.500,322.4
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.550,342.0
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.600,360.69999999999993
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.650,380.69999999999993
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.700,403.2
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.750,430.19999999999993
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.800,463.32000000000005
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.850,505.9
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.900,580.2300000000001
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.950,693.9099999999999
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.975,770.5074999999999
2025-01-08,ILI incidence,4,2025-01-26,BE,quantile,0.990,882.9110000000003
2025-01-08,ILI incidence,4,2025-01-26,BE,median,,322.4
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.010,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.025,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.050,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.100,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.150,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.200,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.250,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.300,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.350,0.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.400,0.4999999999999999
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.450,0.7000000000000001
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.500,0.9
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.550,1.1
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.600,1.4
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.650,2.0
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.700,3.200000000000003
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.750,6.100000000000001
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.800,9.4
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.850,12.2
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.900,22.599999999999998
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.950,28.4
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.975,40.1
2025-01-08,ILI incidence,1,2025-01-05,HR,quantile,0.990,45.40400000000009
2025-01-08,ILI incidence,1,2025-01-05,HR,median,,0.9
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.010,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.025,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.050,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.100,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.150,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.200,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.250,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.300,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.350,0.0
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.400,0.1000000000000002
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.450,0.6000000000000001
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.500,0.9
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.550,1.2
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.600,1.7000000000000002
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.650,2.700000000000003
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.700,5.099999999999998
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.750,8.1
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.800,11.599999999999996
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.850,16.899999999999995
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.900,24.5
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.950,33.30499999999992
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.975,40.599999999999994
2025-01-08,ILI incidence,2,2025-01-12,HR,quantile,0.990,49.30100000000002
2025-01-08,ILI incidence,2,2025-01-12,HR,median,,0.9
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.010,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.025,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.050,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.100,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.150,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.200,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.250,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.300,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.350,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.400,0.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.450,0.5999999999999999
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.500,1.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.550,1.4000000000000024
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.600,2.2000000000000006
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.650,4.0
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.700,6.9
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.750,10.3
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.800,12.999999999999996
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.850,21.2
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.900,26.4
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.950,37.199999999999996
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.975,42.60249999999996
2025-01-08,ILI incidence,3,2025-01-19,HR,quantile,0.990,52.40200000000004
2025-01-08,ILI incidence,3,2025-01-19,HR,median,,1.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.010,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.025,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.050,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.100,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.150,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.200,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.250,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.300,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.350,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.400,0.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.450,0.4000000000000001
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.500,1.0
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.550,1.6000000000000008
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.600,2.899999999999999
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.650,5.300000000000001
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.700,8.399999999999995
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.750,11.599999999999996
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.800,15.6
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.850,22.499999999999996
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.900,27.399999999999995
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.950,39.099999999999994
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.975,45.8
2025-01-08,ILI incidence,4,2025-01-26,HR,quantile,0.990,58.506000000000135
2025-01-08,ILI incidence,4,2025-01-26,HR,median,,1.0
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.010,0.0
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.025,0.0
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.050,0.0
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.100,0.0
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.150,11.299999999999999
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.200,14.900000000000002
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.250,17.1
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.300,18.4
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.350,19.5
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.400,20.400000000000002
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.450,21.400000000000002
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.500,22.15
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.550,23.000000000000004
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.600,23.9
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.650,24.799999999999983
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.700,25.9
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.750,27.3
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.800,29.400000000000002
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.850,32.91499999999997
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.900,44.2
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.950,57.6
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.975,71.10499999999992
2025-01-08,ILI incidence,1,2025-01-05,CZ,quantile,0.990,88.70100000000004
2025-01-08,ILI incidence,1,2025-01-05,CZ,median,,22.15
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.010,0.0
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.025,0.0
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.050,0.0
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.100,0.0
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.150,3.4000000000000052
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.200,10.7
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.250,14.200000000000001
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.300,16.400000000000006
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.350,18.200000000000003
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.400,19.600000000000005
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.450,20.900000000000002
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.500,22.1
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.550,23.400000000000002
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.600,24.8
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.650,26.200000000000003
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.700,28.0
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.750,30.4
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.800,33.800000000000004
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.850,40.900000000000006
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.900,51.80000000000001
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.950,66.4
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.975,78.90249999999995
2025-01-08,ILI incidence,2,2025-01-12,CZ,quantile,0.990,92.10100000000004
2025-01-08,ILI incidence,2,2025-01-12,CZ,median,,22.1
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.010,0.0
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.025,0.0
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.050,0.0
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.100,0.0
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.150,0.0
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.200,5.8000000000000185
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.250,10.799999999999999
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.300,14.400000000000002
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.350,16.799999999999997
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.400,18.8
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.450,20.500000000000004
2025-01-08,ILI incidence,3,2025-01-19,CZ,quantile,0.500,22.1
