target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-07-16,2025-07-13,0.01,1,quantile,3.21539739348855
ILI incidence,BE,2025-07-16,2025-07-13,0.025,1,quantile,5.20253620275384
ILI incidence,BE,2025-07-16,2025-07-13,0.05,1,quantile,7.00319320559554
ILI incidence,BE,2025-07-16,2025-07-13,0.1,1,quantile,9.67259266111279
ILI incidence,BE,2025-07-16,2025-07-13,0.15,1,quantile,11.4627766940316
ILI incidence,BE,2025-07-16,2025-07-13,0.2,1,quantile,13.0889225248449
ILI incidence,BE,2025-07-16,2025-07-13,0.25,1,quantile,14.4554018839696
ILI incidence,BE,2025-07-16,2025-07-13,0.3,1,quantile,15.6286902887258
ILI incidence,BE,2025-07-16,2025-07-13,0.35,1,quantile,17.1962875090037
ILI incidence,BE,2025-07-16,2025-07-13,0.4,1,quantile,18.5226832188305
ILI incidence,BE,2025-07-16,2025-07-13,0.45,1,quantile,19.7177901356968
ILI incidence,BE,2025-07-16,2025-07-13,0.5,1,quantile,21.1460874689013
ILI incidence,BE,2025-07-16,2025-07-13,0.55,1,quantile,22.3415111870924
ILI incidence,BE,2025-07-16,2025-07-13,0.6,1,quantile,23.9856967236802
ILI incidence,BE,2025-07-16,2025-07-13,0.65,1,quantile,25.6791533357786
ILI incidence,BE,2025-07-16,2025-07-13,0.7,1,quantile,27.2795325353084
ILI incidence,BE,2025-07-16,2025-07-13,0.75,1,quantile,29.6971262689739
ILI incidence,BE,2025-07-16,2025-07-13,0.8,1,quantile,32.5515857638302
ILI incidence,BE,2025-07-16,2025-07-13,0.85,1,quantile,35.7519221735985
ILI incidence,BE,2025-07-16,2025-07-13,0.9,1,quantile,40.3748683864116
ILI incidence,BE,2025-07-16,2025-07-13,0.95,1,quantile,47.0244001348116
ILI incidence,BE,2025-07-16,2025-07-13,0.975,1,quantile,54.1530752928462
ILI incidence,BE,2025-07-16,2025-07-13,0.99,1,quantile,66.0605363190254
ILI incidence,BE,2025-07-16,2025-07-20,0.01,2,quantile,2.33947891995619
ILI incidence,BE,2025-07-16,2025-07-20,0.025,2,quantile,3.75779954270857
ILI incidence,BE,2025-07-16,2025-07-20,0.05,2,quantile,5.18467427196436
ILI incidence,BE,2025-07-16,2025-07-20,0.1,2,quantile,7.69366002596427
ILI incidence,BE,2025-07-16,2025-07-20,0.15,2,quantile,10.157678071579
ILI incidence,BE,2025-07-16,2025-07-20,0.2,2,quantile,12.2403663234416
ILI incidence,BE,2025-07-16,2025-07-20,0.25,2,quantile,13.8010932795602
ILI incidence,BE,2025-07-16,2025-07-20,0.3,2,quantile,15.6299387024766
ILI incidence,BE,2025-07-16,2025-07-20,0.35,2,quantile,17.652742436931
ILI incidence,BE,2025-07-16,2025-07-20,0.4,2,quantile,19.6299999156642
ILI incidence,BE,2025-07-16,2025-07-20,0.45,2,quantile,21.5951568039186
ILI incidence,BE,2025-07-16,2025-07-20,0.5,2,quantile,23.7929116464985
ILI incidence,BE,2025-07-16,2025-07-20,0.55,2,quantile,25.5396817823648
ILI incidence,BE,2025-07-16,2025-07-20,0.6,2,quantile,27.9736261937336
ILI incidence,BE,2025-07-16,2025-07-20,0.65,2,quantile,30.5691142555463
ILI incidence,BE,2025-07-16,2025-07-20,0.7,2,quantile,34.0152616210857
ILI incidence,BE,2025-07-16,2025-07-20,0.75,2,quantile,37.3640602386327
ILI incidence,BE,2025-07-16,2025-07-20,0.8,2,quantile,40.2818578926927
ILI incidence,BE,2025-07-16,2025-07-20,0.85,2,quantile,46.5194742629388
ILI incidence,BE,2025-07-16,2025-07-20,0.9,2,quantile,54.5504994985842
ILI incidence,BE,2025-07-16,2025-07-20,0.95,2,quantile,71.5547050927964
ILI incidence,BE,2025-07-16,2025-07-20,0.975,2,quantile,81.4339376634453
ILI incidence,BE,2025-07-16,2025-07-20,0.99,2,quantile,103.845778871376
ILI incidence,BE,2025-07-16,2025-07-27,0.01,3,quantile,3.04277874564966
ILI incidence,BE,2025-07-16,2025-07-27,0.025,3,quantile,4.11143791633928
ILI incidence,BE,2025-07-16,2025-07-27,0.05,3,quantile,5.53692903754946
ILI incidence,BE,2025-07-16,2025-07-27,0.1,3,quantile,8.3863436593659
ILI incidence,BE,2025-07-16,2025-07-27,0.15,3,quantile,10.3024341062793
ILI incidence,BE,2025-07-16,2025-07-27,0.2,3,quantile,12.6034883130422
ILI incidence,BE,2025-07-16,2025-07-27,0.25,3,quantile,14.7090510248689
ILI incidence,BE,2025-07-16,2025-07-27,0.3,3,quantile,16.8835085555146
ILI incidence,BE,2025-07-16,2025-07-27,0.35,3,quantile,19.2033120343272
ILI incidence,BE,2025-07-16,2025-07-27,0.4,3,quantile,21.8813122989376
ILI incidence,BE,2025-07-16,2025-07-27,0.45,3,quantile,24.3110635535873
ILI incidence,BE,2025-07-16,2025-07-27,0.5,3,quantile,26.9547352834519
ILI incidence,BE,2025-07-16,2025-07-27,0.55,3,quantile,30.0856110551012
ILI incidence,BE,2025-07-16,2025-07-27,0.6,3,quantile,33.4816583469556
ILI incidence,BE,2025-07-16,2025-07-27,0.65,3,quantile,37.0380890282737
ILI incidence,BE,2025-07-16,2025-07-27,0.7,3,quantile,41.283096118049
