target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-05-21,2025-05-18,0.01,1,quantile,11.8831245846572
ILI incidence,AT,2025-05-21,2025-05-18,0.025,1,quantile,22.4690297592489
ILI incidence,AT,2025-05-21,2025-05-18,0.05,1,quantile,38.0407686865978
ILI incidence,AT,2025-05-21,2025-05-18,0.1,1,quantile,156.174418665957
ILI incidence,AT,2025-05-21,2025-05-18,0.15,1,quantile,222.187564314248
ILI incidence,AT,2025-05-21,2025-05-18,0.2,1,quantile,304.164692852125
ILI incidence,AT,2025-05-21,2025-05-18,0.25,1,quantile,379.498841624792
ILI incidence,AT,2025-05-21,2025-05-18,0.3,1,quantile,444.128792898129
ILI incidence,AT,2025-05-21,2025-05-18,0.35,1,quantile,503.292045729312
ILI incidence,AT,2025-05-21,2025-05-18,0.4,1,quantile,568.465965064148
ILI incidence,AT,2025-05-21,2025-05-18,0.45,1,quantile,616.592214387738
ILI incidence,AT,2025-05-21,2025-05-18,0.5,1,quantile,683.175094965449
ILI incidence,AT,2025-05-21,2025-05-18,0.55,1,quantile,754.415101942039
ILI incidence,AT,2025-05-21,2025-05-18,0.6,1,quantile,825.376373066739
ILI incidence,AT,2025-05-21,2025-05-18,0.65,1,quantile,888.604150737258
ILI incidence,AT,2025-05-21,2025-05-18,0.7,1,quantile,960.745160244453
ILI incidence,AT,2025-05-21,2025-05-18,0.75,1,quantile,1048.83855091886
ILI incidence,AT,2025-05-21,2025-05-18,0.8,1,quantile,1144.40370047521
ILI incidence,AT,2025-05-21,2025-05-18,0.85,1,quantile,1246.7482576603
ILI incidence,AT,2025-05-21,2025-05-18,0.9,1,quantile,1364.88000366204
ILI incidence,AT,2025-05-21,2025-05-18,0.95,1,quantile,1590.19742553996
ILI incidence,AT,2025-05-21,2025-05-18,0.975,1,quantile,1811.07111572039
ILI incidence,AT,2025-05-21,2025-05-18,0.99,1,quantile,1937.10242101916
ILI incidence,AT,2025-05-21,2025-05-25,0.01,2,quantile,24.6634886612375
ILI incidence,AT,2025-05-21,2025-05-25,0.025,2,quantile,35.346762269743
ILI incidence,AT,2025-05-21,2025-05-25,0.05,2,quantile,56.2986781896764
ILI incidence,AT,2025-05-21,2025-05-25,0.1,2,quantile,128.409758606659
ILI incidence,AT,2025-05-21,2025-05-25,0.15,2,quantile,197.522222174188
ILI incidence,AT,2025-05-21,2025-05-25,0.2,2,quantile,267.561459828513
ILI incidence,AT,2025-05-21,2025-05-25,0.25,2,quantile,329.366135960045
ILI incidence,AT,2025-05-21,2025-05-25,0.3,2,quantile,381.939490149138
ILI incidence,AT,2025-05-21,2025-05-25,0.35,2,quantile,453.553093226697
ILI incidence,AT,2025-05-21,2025-05-25,0.4,2,quantile,504.853007531218
ILI incidence,AT,2025-05-21,2025-05-25,0.45,2,quantile,565.798532528807
ILI incidence,AT,2025-05-21,2025-05-25,0.5,2,quantile,648.898484052552
ILI incidence,AT,2025-05-21,2025-05-25,0.55,2,quantile,702.832445188748
ILI incidence,AT,2025-05-21,2025-05-25,0.6,2,quantile,770.036343925059
ILI incidence,AT,2025-05-21,2025-05-25,0.65,2,quantile,844.787277755414
ILI incidence,AT,2025-05-21,2025-05-25,0.7,2,quantile,913.76276830075
ILI incidence,AT,2025-05-21,2025-05-25,0.75,2,quantile,1007.44533525836
ILI incidence,AT,2025-05-21,2025-05-25,0.8,2,quantile,1089.37847000545
ILI incidence,AT,2025-05-21,2025-05-25,0.85,2,quantile,1235.81920155115
ILI incidence,AT,2025-05-21,2025-05-25,0.9,2,quantile,1410.98390148961
ILI incidence,AT,2025-05-21,2025-05-25,0.95,2,quantile,1681.10630136086
ILI incidence,AT,2025-05-21,2025-05-25,0.975,2,quantile,1910.19481764463
ILI incidence,AT,2025-05-21,2025-05-25,0.99,2,quantile,2350.48738560565
ILI incidence,AT,2025-05-21,2025-06-01,0.01,3,quantile,65.4302205504715
ILI incidence,AT,2025-05-21,2025-06-01,0.025,3,quantile,79.4730761021512
ILI incidence,AT,2025-05-21,2025-06-01,0.05,3,quantile,102.242696676765
ILI incidence,AT,2025-05-21,2025-06-01,0.1,3,quantile,150.230098379711
ILI incidence,AT,2025-05-21,2025-06-01,0.15,3,quantile,232.4035885454
ILI incidence,AT,2025-05-21,2025-06-01,0.2,3,quantile,280.92304128143
ILI incidence,AT,2025-05-21,2025-06-01,0.25,3,quantile,334.915972145103
ILI incidence,AT,2025-05-21,2025-06-01,0.3,3,quantile,391.357336692358
ILI incidence,AT,2025-05-21,2025-06-01,0.35,3,quantile,443.073575113798
ILI incidence,AT,2025-05-21,2025-06-01,0.4,3,quantile,509.223789652629
ILI incidence,AT,2025-05-21,2025-06-01,0.45,3,quantile,571.804663173649
ILI incidence,AT,2025-05-21,2025-06-01,0.5,3,quantile,625.155044170629
ILI incidence,AT,2025-05-21,2025-06-01,0.55,3,quantile,702.405394437056
ILI incidence,AT,2025-05-21,2025-06-01,0.6,3,quantile,771.210762690219
ILI incidence,AT,2025-05-21,2025-06-01,0.65,3,quantile,854.393536011031
