target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-08-27,2025-08-24,0.01,1,quantile,14.0713576867763
ILI incidence,BE,2025-08-27,2025-08-24,0.025,1,quantile,16.8053149771468
ILI incidence,BE,2025-08-27,2025-08-24,0.05,1,quantile,20.4356758115786
ILI incidence,BE,2025-08-27,2025-08-24,0.1,1,quantile,24.2652540001486
ILI incidence,BE,2025-08-27,2025-08-24,0.15,1,quantile,28.1398796871626
ILI incidence,BE,2025-08-27,2025-08-24,0.2,1,quantile,30.5283333265176
ILI incidence,BE,2025-08-27,2025-08-24,0.25,1,quantile,32.761458590104
ILI incidence,BE,2025-08-27,2025-08-24,0.3,1,quantile,34.692834532195
ILI incidence,BE,2025-08-27,2025-08-24,0.35,1,quantile,36.8027396545576
ILI incidence,BE,2025-08-27,2025-08-24,0.4,1,quantile,39.2476637662462
ILI incidence,BE,2025-08-27,2025-08-24,0.45,1,quantile,41.035957843254
ILI incidence,BE,2025-08-27,2025-08-24,0.5,1,quantile,43.0318264747598
ILI incidence,BE,2025-08-27,2025-08-24,0.55,1,quantile,45.0426270847699
ILI incidence,BE,2025-08-27,2025-08-24,0.6,1,quantile,47.169074356659
ILI incidence,BE,2025-08-27,2025-08-24,0.65,1,quantile,50.308893159597
ILI incidence,BE,2025-08-27,2025-08-24,0.7,1,quantile,52.756798663503
ILI incidence,BE,2025-08-27,2025-08-24,0.75,1,quantile,56.5491795499174
ILI incidence,BE,2025-08-27,2025-08-24,0.8,1,quantile,60.5718556699633
ILI incidence,BE,2025-08-27,2025-08-24,0.85,1,quantile,65.5913008795271
ILI incidence,BE,2025-08-27,2025-08-24,0.9,1,quantile,72.5597815835591
ILI incidence,BE,2025-08-27,2025-08-24,0.95,1,quantile,82.7007216370033
ILI incidence,BE,2025-08-27,2025-08-24,0.975,1,quantile,91.9312816478453
ILI incidence,BE,2025-08-27,2025-08-24,0.99,1,quantile,108.863956690807
ILI incidence,BE,2025-08-27,2025-08-31,0.01,2,quantile,9.71140324321058
ILI incidence,BE,2025-08-27,2025-08-31,0.025,2,quantile,12.3629946719678
ILI incidence,BE,2025-08-27,2025-08-31,0.05,2,quantile,15.4550671696184
ILI incidence,BE,2025-08-27,2025-08-31,0.1,2,quantile,22.5370997385155
ILI incidence,BE,2025-08-27,2025-08-31,0.15,2,quantile,25.7805350039218
ILI incidence,BE,2025-08-27,2025-08-31,0.2,2,quantile,29.0187350207897
ILI incidence,BE,2025-08-27,2025-08-31,0.25,2,quantile,32.1392089677048
ILI incidence,BE,2025-08-27,2025-08-31,0.3,2,quantile,35.0353384796704
ILI incidence,BE,2025-08-27,2025-08-31,0.35,2,quantile,38.3069234638726
ILI incidence,BE,2025-08-27,2025-08-31,0.4,2,quantile,41.5865626696427
ILI incidence,BE,2025-08-27,2025-08-31,0.45,2,quantile,45.421048417403
ILI incidence,BE,2025-08-27,2025-08-31,0.5,2,quantile,48.92397443828
ILI incidence,BE,2025-08-27,2025-08-31,0.55,2,quantile,52.7921320960822
