target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-01-15,2025-01-12,0.01,1,quantile,410.65397906607
ILI incidence,AT,2025-01-15,2025-01-12,0.025,1,quantile,596.909505447747
ILI incidence,AT,2025-01-15,2025-01-12,0.05,1,quantile,834.521522349828
ILI incidence,AT,2025-01-15,2025-01-12,0.1,1,quantile,1089.47428779744
ILI incidence,AT,2025-01-15,2025-01-12,0.15,1,quantile,1254.89135922495
ILI incidence,AT,2025-01-15,2025-01-12,0.2,1,quantile,1367.49581374704
ILI incidence,AT,2025-01-15,2025-01-12,0.25,1,quantile,1485.90853124352
ILI incidence,AT,2025-01-15,2025-01-12,0.3,1,quantile,1572.63142784102
ILI incidence,AT,2025-01-15,2025-01-12,0.35,1,quantile,1668.70454087436
ILI incidence,AT,2025-01-15,2025-01-12,0.4,1,quantile,1756.38827191742
ILI incidence,AT,2025-01-15,2025-01-12,0.45,1,quantile,1865.70920345196
ILI incidence,AT,2025-01-15,2025-01-12,0.5,1,quantile,1963.56731983646
ILI incidence,AT,2025-01-15,2025-01-12,0.55,1,quantile,2051.33740186334
ILI incidence,AT,2025-01-15,2025-01-12,0.6,1,quantile,2179.5408690998
ILI incidence,AT,2025-01-15,2025-01-12,0.65,1,quantile,2276.89059225277
ILI incidence,AT,2025-01-15,2025-01-12,0.7,1,quantile,2398.25286761562
ILI incidence,AT,2025-01-15,2025-01-12,0.75,1,quantile,2505.29422236626
ILI incidence,AT,2025-01-15,2025-01-12,0.8,1,quantile,2645.18074570103
ILI incidence,AT,2025-01-15,2025-01-12,0.85,1,quantile,2794.79071824777
ILI incidence,AT,2025-01-15,2025-01-12,0.9,1,quantile,2954.90432791356
ILI incidence,AT,2025-01-15,2025-01-12,0.95,1,quantile,3286.28737072511
ILI incidence,AT,2025-01-15,2025-01-12,0.975,1,quantile,3530.57760780256
ILI incidence,AT,2025-01-15,2025-01-12,0.99,1,quantile,3771.84827120696
ILI incidence,AT,2025-01-15,2025-01-19,0.01,2,quantile,426.722538397848
ILI incidence,AT,2025-01-15,2025-01-19,0.025,2,quantile,642.625417018663
ILI incidence,AT,2025-01-15,2025-01-19,0.05,2,quantile,834.531930166992
ILI incidence,AT,2025-01-15,2025-01-19,0.1,2,quantile,1030.61091116086
ILI incidence,AT,2025-01-15,2025-01-19,0.15,2,quantile,1210.4540155743
ILI incidence,AT,2025-01-15,2025-01-19,0.2,2,quantile,1329.05063442816
ILI incidence,AT,2025-01-15,2025-01-19,0.25,2,quantile,1448.59741916646
ILI incidence,AT,2025-01-15,2025-01-19,0.3,2,quantile,1562.6003128794
ILI incidence,AT,2025-01-15,2025-01-19,0.35,2,quantile,1652.42033600167
ILI incidence,AT,2025-01-15,2025-01-19,0.4,2,quantile,1773.3528103439
ILI incidence,AT,2025-01-15,2025-01-19,0.45,2,quantile,1874.41672744933
ILI incidence,AT,2025-01-15,2025-01-19,0.5,2,quantile,1988.11624740505
ILI incidence,AT,2025-01-15,2025-01-19,0.55,2,quantile,2093.71208154539
ILI incidence,AT,2025-01-15,2025-01-19,0.6,2,quantile,2187.57973442478
ILI incidence,AT,2025-01-15,2025-01-19,0.65,2,quantile,2292.30654992321
ILI incidence,AT,2025-01-15,2025-01-19,0.7,2,quantile,2403.8797255168
ILI incidence,AT,2025-01-15,2025-01-19,0.75,2,quantile,2543.44655201582
ILI incidence,AT,2025-01-15,2025-01-19,0.8,2,quantile,2700.86493419589
ILI incidence,AT,2025-01-15,2025-01-19,0.85,2,quantile,2878.04483712975
ILI incidence,AT,2025-01-15,2025-01-19,0.9,2,quantile,3096.81925578793
ILI incidence,AT,2025-01-15,2025-01-19,0.95,2,quantile,3483.92014286439
ILI incidence,AT,2025-01-15,2025-01-19,0.975,2,quantile,3770.28208664015
ILI incidence,AT,2025-01-15,2025-01-19,0.99,2,quantile,4178.68917158725
ILI incidence,AT,2025-01-15,2025-01-26,0.01,3,quantile,478.130240599884
ILI incidence,AT,2025-01-15,2025-01-26,0.025,3,quantile,674.394811409243
ILI incidence,AT,2025-01-15,2025-01-26,0.05,3,quantile,847.868022676678
ILI incidence,AT,2025-01-15,2025-01-26,0.1,3,quantile,1049.06111277185
ILI incidence,AT,2025-01-15,2025-01-26,0.15,3,quantile,1226.63956720568
ILI incidence,AT,2025-01-15,2025-01-26,0.2,3,quantile,1332.64937115977
ILI incidence,AT,2025-01-15,2025-01-26,0.25,3,quantile,1442.04567613398
ILI incidence,AT,2025-01-15,2025-01-26,0.3,3,quantile,1562.82707725465
ILI incidence,AT,2025-01-15,2025-01-26,0.35,3,quantile,1654.32087857439
ILI incidence,AT,2025-01-15,2025-01-26,0.4,3,quantile,1754.48522514216
ILI incidence,AT,2025-01-15,2025-01-26,0.45,3,quantile,1900.59334907047
ILI incidence,AT,2025-01-15,2025-01-26,0.5,3,quantile,2001.26433965177
ILI incidence,AT,2025-01-15,2025-01-26,0.55,3,quantile,2102.27847199784
ILI incidence,AT,2025-01-15,2025-01-26,0.6,3,quantile,2225.99793545679
ILI incidence,AT,2025-01-15,2025-01-26,0.65,3,quantile,2328.9375789288
ILI incidence,AT,2025-01-15,2025-01-26,0.7,3,quantile,2490.89732411748
ILI incidence,AT,2025-01-15,2025-01-26,0.75,3,quantile,2620.69073556976
ILI incidence,AT,2025-01-15,2025-01-26,0.8,3,quantile,2792.93694748361
ILI incidence,AT,2025-01-15,2025-01-26,0.85,3,quantile,2981.63228321086
ILI incidence,AT,2025-01-15,2025-01-26,0.9,3,quantile,3256.02193378368
ILI incidence,AT,2025-01-15,2025-01-26,0.95,3,quantile,3691.78515313711
ILI incidence,AT,2025-01-15,2025-01-26,0.975,3,quantile,3924.45099131674
ILI incidence,AT,2025-01-15,2025-01-26,0.99,3,quantile,4297.88885461201
ILI incidence,AT,2025-01-15,2025-02-02,0.01,4,quantile,527.386386066109
ILI incidence,AT,2025-01-15,2025-02-02,0.025,4,quantile,696.322609163464
ILI incidence,AT,2025-01-15,2025-02-02,0.05,4,quantile,807.627041859796
ILI incidence,AT,2025-01-15,2025-02-02,0.1,4,quantile,1037.80933762297
ILI incidence,AT,2025-01-15,2025-02-02,0.15,4,quantile,1215.6053954388
ILI incidence,AT,2025-01-15,2025-02-02,0.2,4,quantile,1327.68016165877
ILI incidence,AT,2025-01-15,2025-02-02,0.25,4,quantile,1442.31834962474
ILI incidence,AT,2025-01-15,2025-02-02,0.3,4,quantile,1553.03303091082
ILI incidence,AT,2025-01-15,2025-02-02,0.35,4,quantile,1668.41317588901
ILI incidence,AT,2025-01-15,2025-02-02,0.4,4,quantile,1777.37040788028
ILI incidence,AT,2025-01-15,2025-02-02,0.45,4,quantile,1897.8352193243
ILI incidence,AT,2025-01-15,2025-02-02,0.5,4,quantile,1989.99779051127
ILI incidence,AT,2025-01-15,2025-02-02,0.55,4,quantile,2107.10577651834
ILI incidence,AT,2025-01-15,2025-02-02,0.6,4,quantile,2240.65331898002
ILI incidence,AT,2025-01-15,2025-02-02,0.65,4,quantile,2354.86738905913
ILI incidence,AT,2025-01-15,2025-02-02,0.7,4,quantile,2493.08242745379
ILI incidence,AT,2025-01-15,2025-02-02,0.75,4,quantile,2645.9101982469
ILI incidence,AT,2025-01-15,2025-02-02,0.8,4,quantile,2836.51054050892
ILI incidence,AT,2025-01-15,2025-02-02,0.85,4,quantile,3022.61973834102
ILI incidence,AT,2025-01-15,2025-02-02,0.9,4,quantile,3363.00245920055
ILI incidence,AT,2025-01-15,2025-02-02,0.95,4,quantile,3703.48357011596
ILI incidence,AT,2025-01-15,2025-02-02,0.975,4,quantile,4041.42426334432
ILI incidence,AT,2025-01-15,2025-02-02,0.99,4,quantile,4570.15267972079
ILI incidence,AT,2025-01-15,2025-01-12,,1,median,1963.56731983646
ILI incidence,AT,2025-01-15,2025-01-19,,2,median,1988.11624740505
ILI incidence,AT,2025-01-15,2025-01-26,,3,median,2001.26433965177
ILI incidence,AT,2025-01-15,2025-02-02,,4,median,1989.99779051127
ILI incidence,BE,2025-01-15,2025-01-12,0.01,1,quantile,320.900014388593
ILI incidence,BE,2025-01-15,2025-01-12,0.025,1,quantile,347.888367618384
ILI incidence,BE,2025-01-15,2025-01-12,0.05,1,quantile,372.70827323892
ILI incidence,BE,2025-01-15,2025-01-12,0.1,1,quantile,399.093110942666
ILI incidence,BE,2025-01-15,2025-01-12,0.15,1,quantile,420.62104194894
ILI incidence,BE,2025-01-15,2025-01-12,0.2,1,quantile,433.926046015869
ILI incidence,BE,2025-01-15,2025-01-12,0.25,1,quantile,447.240926640103
ILI incidence,BE,2025-01-15,2025-01-12,0.3,1,quantile,456.921524240366
ILI incidence,BE,2025-01-15,2025-01-12,0.35,1,quantile,467.141503500187
ILI incidence,BE,2025-01-15,2025-01-12,0.4,1,quantile,477.686380542368
ILI incidence,BE,2025-01-15,2025-01-12,0.45,1,quantile,487.199263471687
ILI incidence,BE,2025-01-15,2025-01-12,0.5,1,quantile,498.572546706789
ILI incidence,BE,2025-01-15,2025-01-12,0.55,1,quantile,509.476890760763
ILI incidence,BE,2025-01-15,2025-01-12,0.6,1,quantile,520.556292467887
ILI incidence,BE,2025-01-15,2025-01-12,0.65,1,quantile,531.443703926627
