target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-03-12,2025-03-09,0.01,1,quantile,1508.42774484071
ILI incidence,AT,2025-03-12,2025-03-09,0.025,1,quantile,1606.3703456606
ILI incidence,AT,2025-03-12,2025-03-09,0.05,1,quantile,1717.04371946358
ILI incidence,AT,2025-03-12,2025-03-09,0.1,1,quantile,1836.17676174326
ILI incidence,AT,2025-03-12,2025-03-09,0.15,1,quantile,1910.75065348912
ILI incidence,AT,2025-03-12,2025-03-09,0.2,1,quantile,1987.60477456134
ILI incidence,AT,2025-03-12,2025-03-09,0.25,1,quantile,2041.95326540321
ILI incidence,AT,2025-03-12,2025-03-09,0.3,1,quantile,2088.23011153463
ILI incidence,AT,2025-03-12,2025-03-09,0.35,1,quantile,2144.64240727735
ILI incidence,AT,2025-03-12,2025-03-09,0.4,1,quantile,2182.96503051303
ILI incidence,AT,2025-03-12,2025-03-09,0.45,1,quantile,2224.71892614239
ILI incidence,AT,2025-03-12,2025-03-09,0.5,1,quantile,2272.60462504396
ILI incidence,AT,2025-03-12,2025-03-09,0.55,1,quantile,2311.7358660141
ILI incidence,AT,2025-03-12,2025-03-09,0.6,1,quantile,2365.62215598081
ILI incidence,AT,2025-03-12,2025-03-09,0.65,1,quantile,2417.51757546005
ILI incidence,AT,2025-03-12,2025-03-09,0.7,1,quantile,2464.13648316994
ILI incidence,AT,2025-03-12,2025-03-09,0.75,1,quantile,2534.77861258909
ILI incidence,AT,2025-03-12,2025-03-09,0.8,1,quantile,2618.83695217347
ILI incidence,AT,2025-03-12,2025-03-09,0.85,1,quantile,2698.4512053815
ILI incidence,AT,2025-03-12,2025-03-09,0.9,1,quantile,2806.37132603387
ILI incidence,AT,2025-03-12,2025-03-09,0.95,1,quantile,2952.20382763493
ILI incidence,AT,2025-03-12,2025-03-09,0.975,1,quantile,3028.68183981974
ILI incidence,AT,2025-03-12,2025-03-09,0.99,1,quantile,3168.27521548166
ILI incidence,AT,2025-03-12,2025-03-16,0.01,2,quantile,1062.42621597044
ILI incidence,AT,2025-03-12,2025-03-16,0.025,2,quantile,1200.69609057392
ILI incidence,AT,2025-03-12,2025-03-16,0.05,2,quantile,1324.42159573155
ILI incidence,AT,2025-03-12,2025-03-16,0.1,2,quantile,1474.87157904039
ILI incidence,AT,2025-03-12,2025-03-16,0.15,2,quantile,1557.42768861248
