target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-12-25,2024-12-22,0.01,1,quantile,1422.37427707572
ILI incidence,AT,2024-12-25,2024-12-22,0.025,1,quantile,1519.14561609397
ILI incidence,AT,2024-12-25,2024-12-22,0.05,1,quantile,1620.25742972301
ILI incidence,AT,2024-12-25,2024-12-22,0.1,1,quantile,1749.59061097251
ILI incidence,AT,2024-12-25,2024-12-22,0.15,1,quantile,1816.73086051527
ILI incidence,AT,2024-12-25,2024-12-22,0.2,1,quantile,1897.38519226027
ILI incidence,AT,2024-12-25,2024-12-22,0.25,1,quantile,1952.27056678537
ILI incidence,AT,2024-12-25,2024-12-22,0.3,1,quantile,2004.28608163639
ILI incidence,AT,2024-12-25,2024-12-22,0.35,1,quantile,2051.99888146457
ILI incidence,AT,2024-12-25,2024-12-22,0.4,1,quantile,2083.47592236166
ILI incidence,AT,2024-12-25,2024-12-22,0.45,1,quantile,2139.28520003398
ILI incidence,AT,2024-12-25,2024-12-22,0.5,1,quantile,2177.7238825135
ILI incidence,AT,2024-12-25,2024-12-22,0.55,1,quantile,2218.24574582002
ILI incidence,AT,2024-12-25,2024-12-22,0.6,1,quantile,2279.58324066282
ILI incidence,AT,2024-12-25,2024-12-22,0.65,1,quantile,2329.74211908574
ILI incidence,AT,2024-12-25,2024-12-22,0.7,1,quantile,2363.76599223551
ILI incidence,AT,2024-12-25,2024-12-22,0.75,1,quantile,2444.93132869132
ILI incidence,AT,2024-12-25,2024-12-22,0.8,1,quantile,2530.42097416135
ILI incidence,AT,2024-12-25,2024-12-22,0.85,1,quantile,2601.22280083095
ILI incidence,AT,2024-12-25,2024-12-22,0.9,1,quantile,2715.96831372593
ILI incidence,AT,2024-12-25,2024-12-22,0.95,1,quantile,2837.82001959528
ILI incidence,AT,2024-12-25,2024-12-22,0.975,1,quantile,2959.49149350779
ILI incidence,AT,2024-12-25,2024-12-22,0.99,1,quantile,3111.11896966463
