target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2024-12-18,2024-12-15,0.01,1,quantile,795.346242574018
ILI incidence,AT,2024-12-18,2024-12-15,0.025,1,quantile,896.914966840986
ILI incidence,AT,2024-12-18,2024-12-15,0.05,1,quantile,997.932116806572
ILI incidence,AT,2024-12-18,2024-12-15,0.1,1,quantile,1134.02577482433
ILI incidence,AT,2024-12-18,2024-12-15,0.15,1,quantile,1242.52970588722
ILI incidence,AT,2024-12-18,2024-12-15,0.2,1,quantile,1323.1139516194
ILI incidence,AT,2024-12-18,2024-12-15,0.25,1,quantile,1403.67715078071
ILI incidence,AT,2024-12-18,2024-12-15,0.3,1,quantile,1462.91908141033
ILI incidence,AT,2024-12-18,2024-12-15,0.35,1,quantile,1523.69931963513
ILI incidence,AT,2024-12-18,2024-12-15,0.4,1,quantile,1572.68094571404
ILI incidence,AT,2024-12-18,2024-12-15,0.45,1,quantile,1644.29017683792
ILI incidence,AT,2024-12-18,2024-12-15,0.5,1,quantile,1708.09888286315
ILI incidence,AT,2024-12-18,2024-12-15,0.55,1,quantile,1768.07442970775
ILI incidence,AT,2024-12-18,2024-12-15,0.6,1,quantile,1828.71722382319
ILI incidence,AT,2024-12-18,2024-12-15,0.65,1,quantile,1878.72363801229
ILI incidence,AT,2024-12-18,2024-12-15,0.7,1,quantile,1937.36023940006
ILI incidence,AT,2024-12-18,2024-12-15,0.75,1,quantile,2007.28699631402
ILI incidence,AT,2024-12-18,2024-12-15,0.8,1,quantile,2084.61380158084
ILI incidence,AT,2024-12-18,2024-12-15,0.85,1,quantile,2186.87446860499
ILI incidence,AT,2024-12-18,2024-12-15,0.9,1,quantile,2340.27973456341
ILI incidence,AT,2024-12-18,2024-12-15,0.95,1,quantile,2519.53390736314
ILI incidence,AT,2024-12-18,2024-12-15,0.975,1,quantile,2664.99985920706
ILI incidence,AT,2024-12-18,2024-12-15,0.99,1,quantile,2870.03001506106
ILI incidence,AT,2024-12-18,2024-12-22,0.01,2,quantile,666.986974579633
ILI incidence,AT,2024-12-18,2024-12-22,0.025,2,quantile,757.589056011024
ILI incidence,AT,2024-12-18,2024-12-22,0.05,2,quantile,851.963485829068
ILI incidence,AT,2024-12-18,2024-12-22,0.1,2,quantile,984.650543268973
ILI incidence,AT,2024-12-18,2024-12-22,0.15,2,quantile,1083.80188404207
ILI incidence,AT,2024-12-18,2024-12-22,0.2,2,quantile,1189.86772571092
ILI incidence,AT,2024-12-18,2024-12-22,0.25,2,quantile,1257.35344990692
ILI incidence,AT,2024-12-18,2024-12-22,0.3,2,quantile,1333.67523697715
ILI incidence,AT,2024-12-18,2024-12-22,0.35,2,quantile,1404.7719375574
ILI incidence,AT,2024-12-18,2024-12-22,0.4,2,quantile,1467.64361420403
ILI incidence,AT,2024-12-18,2024-12-22,0.45,2,quantile,1507.03365653813
ILI incidence,AT,2024-12-18,2024-12-22,0.5,2,quantile,1587.08388511734
ILI incidence,AT,2024-12-18,2024-12-22,0.55,2,quantile,1648.89513978895
ILI incidence,AT,2024-12-18,2024-12-22,0.6,2,quantile,1713.01929198042
ILI incidence,AT,2024-12-18,2024-12-22,0.65,2,quantile,1798.83225124437
ILI incidence,AT,2024-12-18,2024-12-22,0.7,2,quantile,1893.24933209642
ILI incidence,AT,2024-12-18,2024-12-22,0.75,2,quantile,1978.35649122089
ILI incidence,AT,2024-12-18,2024-12-22,0.8,2,quantile,2090.56363240535
ILI incidence,AT,2024-12-18,2024-12-22,0.85,2,quantile,2226.91805415502
ILI incidence,AT,2024-12-18,2024-12-22,0.9,2,quantile,2346.98636121218
ILI incidence,AT,2024-12-18,2024-12-22,0.95,2,quantile,2622.30693416199
ILI incidence,AT,2024-12-18,2024-12-22,0.975,2,quantile,2863.69039735685
ILI incidence,AT,2024-12-18,2024-12-22,0.99,2,quantile,3247.25400273948
ILI incidence,AT,2024-12-18,2024-12-29,0.01,3,quantile,535.236419582873
ILI incidence,AT,2024-12-18,2024-12-29,0.025,3,quantile,632.842444973953
ILI incidence,AT,2024-12-18,2024-12-29,0.05,3,quantile,736.320500341968
ILI incidence,AT,2024-12-18,2024-12-29,0.1,3,quantile,872.696001057247
ILI incidence,AT,2024-12-18,2024-12-29,0.15,3,quantile,978.11763107393
ILI incidence,AT,2024-12-18,2024-12-29,0.2,3,quantile,1041.99681193395
ILI incidence,AT,2024-12-18,2024-12-29,0.25,3,quantile,1118.0194831563
ILI incidence,AT,2024-12-18,2024-12-29,0.3,3,quantile,1201.03871829736
