target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-06-25,2025-06-22,0.01,1,quantile,10.0152425520656
ILI incidence,BE,2025-06-25,2025-06-22,0.025,1,quantile,13.0652863134272
ILI incidence,BE,2025-06-25,2025-06-22,0.05,1,quantile,15.8975204296514
ILI incidence,BE,2025-06-25,2025-06-22,0.1,1,quantile,19.6391514460611
ILI incidence,BE,2025-06-25,2025-06-22,0.15,1,quantile,23.0756065452447
ILI incidence,BE,2025-06-25,2025-06-22,0.2,1,quantile,25.642008960282
ILI incidence,BE,2025-06-25,2025-06-22,0.25,1,quantile,27.3686205222619
ILI incidence,BE,2025-06-25,2025-06-22,0.3,1,quantile,29.265639430746
ILI incidence,BE,2025-06-25,2025-06-22,0.35,1,quantile,31.4576585579064
ILI incidence,BE,2025-06-25,2025-06-22,0.4,1,quantile,33.4556005350109
ILI incidence,BE,2025-06-25,2025-06-22,0.45,1,quantile,35.0471008087235
ILI incidence,BE,2025-06-25,2025-06-22,0.5,1,quantile,37.1023251364955
ILI incidence,BE,2025-06-25,2025-06-22,0.55,1,quantile,38.7840238073959
ILI incidence,BE,2025-06-25,2025-06-22,0.6,1,quantile,41.4012186967741
ILI incidence,BE,2025-06-25,2025-06-22,0.65,1,quantile,43.8066446428007
ILI incidence,BE,2025-06-25,2025-06-22,0.7,1,quantile,45.917600837484
ILI incidence,BE,2025-06-25,2025-06-22,0.75,1,quantile,49.2710739525158
ILI incidence,BE,2025-06-25,2025-06-22,0.8,1,quantile,53.2795157636039
ILI incidence,BE,2025-06-25,2025-06-22,0.85,1,quantile,57.7375727086072
ILI incidence,BE,2025-06-25,2025-06-22,0.9,1,quantile,63.8498510704184
ILI incidence,BE,2025-06-25,2025-06-22,0.95,1,quantile,73.3141864040392
ILI incidence,BE,2025-06-25,2025-06-22,0.975,1,quantile,82.7793566872489
ILI incidence,BE,2025-06-25,2025-06-22,0.99,1,quantile,96.8396812888704
ILI incidence,BE,2025-06-25,2025-06-29,0.01,2,quantile,7.08081984623503
ILI incidence,BE,2025-06-25,2025-06-29,0.025,2,quantile,9.49260948084902
ILI incidence,BE,2025-06-25,2025-06-29,0.05,2,quantile,11.9351087584664
ILI incidence,BE,2025-06-25,2025-06-29,0.1,2,quantile,17.6336119448894
ILI incidence,BE,2025-06-25,2025-06-29,0.15,2,quantile,20.9573046223194
ILI incidence,BE,2025-06-25,2025-06-29,0.2,2,quantile,24.0118785186164
ILI incidence,BE,2025-06-25,2025-06-29,0.25,2,quantile,26.6614305045201
ILI incidence,BE,2025-06-25,2025-06-29,0.3,2,quantile,29.0232147729639
ILI incidence,BE,2025-06-25,2025-06-29,0.35,2,quantile,32.1243650326276
ILI incidence,BE,2025-06-25,2025-06-29,0.4,2,quantile,35.2437888063499
ILI incidence,BE,2025-06-25,2025-06-29,0.45,2,quantile,38.2480302853383
ILI incidence,BE,2025-06-25,2025-06-29,0.5,2,quantile,41.0563528685324
ILI incidence,BE,2025-06-25,2025-06-29,0.55,2,quantile,43.9665527073512
ILI incidence,BE,2025-06-25,2025-06-29,0.6,2,quantile,47.409933643553
ILI incidence,BE,2025-06-25,2025-06-29,0.65,2,quantile,51.4043773209226
ILI incidence,BE,2025-06-25,2025-06-29,0.7,2,quantile,55.7529056756734
ILI incidence,BE,2025-06-25,2025-06-29,0.75,2,quantile,60.5948570988166
ILI incidence,BE,2025-06-25,2025-06-29,0.8,2,quantile,65.5953559016074
ILI incidence,BE,2025-06-25,2025-06-29,0.85,2,quantile,73.0914647894556
ILI incidence,BE,2025-06-25,2025-06-29,0.9,2,quantile,83.6865092535161
ILI incidence,BE,2025-06-25,2025-06-29,0.95,2,quantile,107.561683810062
ILI incidence,BE,2025-06-25,2025-06-29,0.975,2,quantile,119.88194512515
ILI incidence,BE,2025-06-25,2025-06-29,0.99,2,quantile,147.930380130623
ILI incidence,BE,2025-06-25,2025-07-06,0.01,3,quantile,6.99178622843363
ILI incidence,BE,2025-06-25,2025-07-06,0.025,3,quantile,10.0641962404766
ILI incidence,BE,2025-06-25,2025-07-06,0.05,3,quantile,12.085036381641
ILI incidence,BE,2025-06-25,2025-07-06,0.1,3,quantile,16.5563339234713
ILI incidence,BE,2025-06-25,2025-07-06,0.15,3,quantile,19.980560634641
ILI incidence,BE,2025-06-25,2025-07-06,0.2,3,quantile,23.9267321013808
ILI incidence,BE,2025-06-25,2025-07-06,0.25,3,quantile,27.6053726242142
ILI incidence,BE,2025-06-25,2025-07-06,0.3,3,quantile,30.9187421806604
ILI incidence,BE,2025-06-25,2025-07-06,0.35,3,quantile,34.5905502157375
ILI incidence,BE,2025-06-25,2025-07-06,0.4,3,quantile,38.2117482345355
ILI incidence,BE,2025-06-25,2025-07-06,0.45,3,quantile,41.6749765515589
ILI incidence,BE,2025-06-25,2025-07-06,0.5,3,quantile,45.5797806790122
ILI incidence,BE,2025-06-25,2025-07-06,0.55,3,quantile,50.0466094426121
ILI incidence,BE,2025-06-25,2025-07-06,0.6,3,quantile,55.0241364938113
ILI incidence,BE,2025-06-25,2025-07-06,0.65,3,quantile,60.4698187351025
ILI incidence,BE,2025-06-25,2025-07-06,0.7,3,quantile,65.7597891344219
ILI incidence,BE,2025-06-25,2025-07-06,0.75,3,quantile,73.7970468075056
ILI incidence,BE,2025-06-25,2025-07-06,0.8,3,quantile,85.3013033896777
ILI incidence,BE,2025-06-25,2025-07-06,0.85,3,quantile,97.7950504856758
ILI incidence,BE,2025-06-25,2025-07-06,0.9,3,quantile,115.567095340486
ILI incidence,BE,2025-06-25,2025-07-06,0.95,3,quantile,147.687078760918
ILI incidence,BE,2025-06-25,2025-07-06,0.975,3,quantile,183.471982369513
ILI incidence,BE,2025-06-25,2025-07-06,0.99,3,quantile,261.44777204111
ILI incidence,BE,2025-06-25,2025-07-13,0.01,4,quantile,7.95253387830939
ILI incidence,BE,2025-06-25,2025-07-13,0.025,4,quantile,9.58581092683876
ILI incidence,BE,2025-06-25,2025-07-13,0.05,4,quantile,11.5190136898746
ILI incidence,BE,2025-06-25,2025-07-13,0.1,4,quantile,16.1216595178987
ILI incidence,BE,2025-06-25,2025-07-13,0.15,4,quantile,19.3897931731008
ILI incidence,BE,2025-06-25,2025-07-13,0.2,4,quantile,23.6289812536719
ILI incidence,BE,2025-06-25,2025-07-13,0.25,4,quantile,27.5676672850751
ILI incidence,BE,2025-06-25,2025-07-13,0.3,4,quantile,31.9437576577492
ILI incidence,BE,2025-06-25,2025-07-13,0.35,4,quantile,35.9156649720668
ILI incidence,BE,2025-06-25,2025-07-13,0.4,4,quantile,40.629610695222
ILI incidence,BE,2025-06-25,2025-07-13,0.45,4,quantile,45.268166264794
ILI incidence,BE,2025-06-25,2025-07-13,0.5,4,quantile,50.6764757761531
ILI incidence,BE,2025-06-25,2025-07-13,0.55,4,quantile,55.8789526844985
ILI incidence,BE,2025-06-25,2025-07-13,0.6,4,quantile,61.9319913376586
ILI incidence,BE,2025-06-25,2025-07-13,0.65,4,quantile,68.7784923300946
ILI incidence,BE,2025-06-25,2025-07-13,0.7,4,quantile,76.0932081364148
ILI incidence,BE,2025-06-25,2025-07-13,0.75,4,quantile,87.5058247984503
ILI incidence,BE,2025-06-25,2025-07-13,0.8,4,quantile,98.9175616391715
ILI incidence,BE,2025-06-25,2025-07-13,0.85,4,quantile,119.208075442925
ILI incidence,BE,2025-06-25,2025-07-13,0.9,4,quantile,140.471862361964
ILI incidence,BE,2025-06-25,2025-07-13,0.95,4,quantile,186.81796000466
ILI incidence,BE,2025-06-25,2025-07-13,0.975,4,quantile,239.31032478072
ILI incidence,BE,2025-06-25,2025-07-13,0.99,4,quantile,364.287991675244
ILI incidence,BE,2025-06-25,2025-06-22,,1,median,37.1023251364955
ILI incidence,BE,2025-06-25,2025-06-29,,2,median,41.0563528685324
ILI incidence,BE,2025-06-25,2025-07-06,,3,median,45.5797806790122
ILI incidence,BE,2025-06-25,2025-07-13,,4,median,50.6764757761531
ILI incidence,CZ,2025-06-25,2025-06-22,0.01,1,quantile,2.72316472349379
ILI incidence,CZ,2025-06-25,2025-06-22,0.025,1,quantile,3.18284910339933
ILI incidence,CZ,2025-06-25,2025-06-22,0.05,1,quantile,3.70683991690148
ILI incidence,CZ,2025-06-25,2025-06-22,0.1,1,quantile,4.48204143171277
ILI incidence,CZ,2025-06-25,2025-06-22,0.15,1,quantile,5.00116205136776
ILI incidence,CZ,2025-06-25,2025-06-22,0.2,1,quantile,5.46628149640802
ILI incidence,CZ,2025-06-25,2025-06-22,0.25,1,quantile,5.84184126784276
ILI incidence,CZ,2025-06-25,2025-06-22,0.3,1,quantile,6.14031401600823
ILI incidence,CZ,2025-06-25,2025-06-22,0.35,1,quantile,6.59078209884865
ILI incidence,CZ,2025-06-25,2025-06-22,0.4,1,quantile,6.8861413243992
ILI incidence,CZ,2025-06-25,2025-06-22,0.45,1,quantile,7.24920785543803
ILI incidence,CZ,2025-06-25,2025-06-22,0.5,1,quantile,7.63090869847909
ILI incidence,CZ,2025-06-25,2025-06-22,0.55,1,quantile,8.03467029122346
ILI incidence,CZ,2025-06-25,2025-06-22,0.6,1,quantile,8.52235397453115
ILI incidence,CZ,2025-06-25,2025-06-22,0.65,1,quantile,8.98501363071573
ILI incidence,CZ,2025-06-25,2025-06-22,0.7,1,quantile,9.4711561345038
ILI incidence,CZ,2025-06-25,2025-06-22,0.75,1,quantile,10.0013472833997
ILI incidence,CZ,2025-06-25,2025-06-22,0.8,1,quantile,10.6480876279165
ILI incidence,CZ,2025-06-25,2025-06-22,0.85,1,quantile,11.6512679805163
ILI incidence,CZ,2025-06-25,2025-06-22,0.9,1,quantile,12.6925282500617
ILI incidence,CZ,2025-06-25,2025-06-22,0.95,1,quantile,14.4520876326725
