target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-07-23,2025-07-20,0.01,1,quantile,1.43519374464553
ILI incidence,BE,2025-07-23,2025-07-20,0.025,1,quantile,2.18814131719412
ILI incidence,BE,2025-07-23,2025-07-20,0.05,1,quantile,3.62920756985602
ILI incidence,BE,2025-07-23,2025-07-20,0.1,1,quantile,6.42426791054308
ILI incidence,BE,2025-07-23,2025-07-20,0.15,1,quantile,8.15756182107069
ILI incidence,BE,2025-07-23,2025-07-20,0.2,1,quantile,10.9277415233643
ILI incidence,BE,2025-07-23,2025-07-20,0.25,1,quantile,13.2790300448332
ILI incidence,BE,2025-07-23,2025-07-20,0.3,1,quantile,15.6664090880179
ILI incidence,BE,2025-07-23,2025-07-20,0.35,1,quantile,17.8143520524238
ILI incidence,BE,2025-07-23,2025-07-20,0.4,1,quantile,19.8084185349037
ILI incidence,BE,2025-07-23,2025-07-20,0.45,1,quantile,21.5731211528242
ILI incidence,BE,2025-07-23,2025-07-20,0.5,1,quantile,24.2240004747328
ILI incidence,BE,2025-07-23,2025-07-20,0.55,1,quantile,26.9257667338872
ILI incidence,BE,2025-07-23,2025-07-20,0.6,1,quantile,29.3065988326877
ILI incidence,BE,2025-07-23,2025-07-20,0.65,1,quantile,32.2915663414274
ILI incidence,BE,2025-07-23,2025-07-20,0.7,1,quantile,35.404394165765
ILI incidence,BE,2025-07-23,2025-07-20,0.75,1,quantile,39.1544881515696
ILI incidence,BE,2025-07-23,2025-07-20,0.8,1,quantile,44.7359450446823
ILI incidence,BE,2025-07-23,2025-07-20,0.85,1,quantile,50.6850015219049
ILI incidence,BE,2025-07-23,2025-07-20,0.9,1,quantile,59.1321883312462
ILI incidence,BE,2025-07-23,2025-07-20,0.95,1,quantile,70.9979083592617
ILI incidence,BE,2025-07-23,2025-07-20,0.975,1,quantile,78.2341758756789
ILI incidence,BE,2025-07-23,2025-07-20,0.99,1,quantile,98.7304069685853
ILI incidence,BE,2025-07-23,2025-07-27,0.01,2,quantile,3.62726188345897
ILI incidence,BE,2025-07-23,2025-07-27,0.025,2,quantile,4.77255046836228
ILI incidence,BE,2025-07-23,2025-07-27,0.05,2,quantile,5.95785747652088
ILI incidence,BE,2025-07-23,2025-07-27,0.1,2,quantile,8.31822832584444
ILI incidence,BE,2025-07-23,2025-07-27,0.15,2,quantile,11.4183176505388
ILI incidence,BE,2025-07-23,2025-07-27,0.2,2,quantile,13.5921199732029
ILI incidence,BE,2025-07-23,2025-07-27,0.25,2,quantile,16.1395324118041
ILI incidence,BE,2025-07-23,2025-07-27,0.3,2,quantile,18.3586701763127
ILI incidence,BE,2025-07-23,2025-07-27,0.35,2,quantile,20.4112709966115
ILI incidence,BE,2025-07-23,2025-07-27,0.4,2,quantile,22.758662634631
ILI incidence,BE,2025-07-23,2025-07-27,0.45,2,quantile,24.9638384730256
ILI incidence,BE,2025-07-23,2025-07-27,0.5,2,quantile,27.6881664987965
ILI incidence,BE,2025-07-23,2025-07-27,0.55,2,quantile,31.0204792582026
ILI incidence,BE,2025-07-23,2025-07-27,0.6,2,quantile,35.3593949157907
ILI incidence,BE,2025-07-23,2025-07-27,0.65,2,quantile,39.0582508319404
ILI incidence,BE,2025-07-23,2025-07-27,0.7,2,quantile,43.7249787223773
ILI incidence,BE,2025-07-23,2025-07-27,0.75,2,quantile,50.4527016090002
ILI incidence,BE,2025-07-23,2025-07-27,0.8,2,quantile,55.8496116254407
ILI incidence,BE,2025-07-23,2025-07-27,0.85,2,quantile,64.9439877943593
ILI incidence,BE,2025-07-23,2025-07-27,0.9,2,quantile,75.2540230366677
ILI incidence,BE,2025-07-23,2025-07-27,0.95,2,quantile,93.8388357506125
ILI incidence,BE,2025-07-23,2025-07-27,0.975,2,quantile,114.124834053898
ILI incidence,BE,2025-07-23,2025-07-27,0.99,2,quantile,154.689532599427
ILI incidence,BE,2025-07-23,2025-08-03,0.01,3,quantile,3.66079665324613
ILI incidence,BE,2025-07-23,2025-08-03,0.025,3,quantile,4.72823340900425
ILI incidence,BE,2025-07-23,2025-08-03,0.05,3,quantile,6.29894356221042
ILI incidence,BE,2025-07-23,2025-08-03,0.1,3,quantile,8.79419373661185
ILI incidence,BE,2025-07-23,2025-08-03,0.15,3,quantile,10.8847559960379
ILI incidence,BE,2025-07-23,2025-08-03,0.2,3,quantile,13.3818713536478
ILI incidence,BE,2025-07-23,2025-08-03,0.25,3,quantile,16.1105219913096
ILI incidence,BE,2025-07-23,2025-08-03,0.3,3,quantile,19.3061205893893
ILI incidence,BE,2025-07-23,2025-08-03,0.35,3,quantile,21.6924388786056
ILI incidence,BE,2025-07-23,2025-08-03,0.4,3,quantile,24.5776971456008
ILI incidence,BE,2025-07-23,2025-08-03,0.45,3,quantile,27.6011342543721
ILI incidence,BE,2025-07-23,2025-08-03,0.5,3,quantile,31.5846908131267
ILI incidence,BE,2025-07-23,2025-08-03,0.55,3,quantile,34.4633717472527
ILI incidence,BE,2025-07-23,2025-08-03,0.6,3,quantile,39.5185760103983
ILI incidence,BE,2025-07-23,2025-08-03,0.65,3,quantile,45.3387842688012
ILI incidence,BE,2025-07-23,2025-08-03,0.7,3,quantile,51.8050126008219
ILI incidence,BE,2025-07-23,2025-08-03,0.75,3,quantile,59.4946704672392
ILI incidence,BE,2025-07-23,2025-08-03,0.8,3,quantile,67.2584630092971
ILI incidence,BE,2025-07-23,2025-08-03,0.85,3,quantile,77.7574561733417
ILI incidence,BE,2025-07-23,2025-08-03,0.9,3,quantile,96.3583331201779
ILI incidence,BE,2025-07-23,2025-08-03,0.95,3,quantile,131.518362696402
ILI incidence,BE,2025-07-23,2025-08-03,0.975,3,quantile,181.828012536428
ILI incidence,BE,2025-07-23,2025-08-03,0.99,3,quantile,254.919072961213
ILI incidence,BE,2025-07-23,2025-08-10,0.01,4,quantile,4.40921865091475
ILI incidence,BE,2025-07-23,2025-08-10,0.025,4,quantile,5.52778958648532
ILI incidence,BE,2025-07-23,2025-08-10,0.05,4,quantile,7.0219691037935
ILI incidence,BE,2025-07-23,2025-08-10,0.1,4,quantile,9.45613174655207
ILI incidence,BE,2025-07-23,2025-08-10,0.15,4,quantile,11.4774851749457
ILI incidence,BE,2025-07-23,2025-08-10,0.2,4,quantile,14.496157669962
ILI incidence,BE,2025-07-23,2025-08-10,0.25,4,quantile,17.5605422106084
ILI incidence,BE,2025-07-23,2025-08-10,0.3,4,quantile,20.9174269118802
ILI incidence,BE,2025-07-23,2025-08-10,0.35,4,quantile,24.6304863727149
ILI incidence,BE,2025-07-23,2025-08-10,0.4,4,quantile,27.4962154781007
ILI incidence,BE,2025-07-23,2025-08-10,0.45,4,quantile,31.8035106024027
ILI incidence,BE,2025-07-23,2025-08-10,0.5,4,quantile,35.992597492741
ILI incidence,BE,2025-07-23,2025-08-10,0.55,4,quantile,40.6759913614908
ILI incidence,BE,2025-07-23,2025-08-10,0.6,4,quantile,46.3435561577467
ILI incidence,BE,2025-07-23,2025-08-10,0.65,4,quantile,52.9667674440431
ILI incidence,BE,2025-07-23,2025-08-10,0.7,4,quantile,59.993819113272
ILI incidence,BE,2025-07-23,2025-08-10,0.75,4,quantile,67.8017393610998
ILI incidence,BE,2025-07-23,2025-08-10,0.8,4,quantile,81.2245139479835
ILI incidence,BE,2025-07-23,2025-08-10,0.85,4,quantile,95.484847523925
ILI incidence,BE,2025-07-23,2025-08-10,0.9,4,quantile,121.370811984692
ILI incidence,BE,2025-07-23,2025-08-10,0.95,4,quantile,166.176640854698
ILI incidence,BE,2025-07-23,2025-08-10,0.975,4,quantile,249.138368728206
ILI incidence,BE,2025-07-23,2025-08-10,0.99,4,quantile,345.678178300882
ILI incidence,BE,2025-07-23,2025-07-20,,1,median,24.2240004747328
ILI incidence,BE,2025-07-23,2025-07-27,,2,median,27.6881664987965
ILI incidence,BE,2025-07-23,2025-08-03,,3,median,31.5846908131267
ILI incidence,BE,2025-07-23,2025-08-10,,4,median,35.992597492741
ILI incidence,CZ,2025-07-23,2025-07-20,0.01,1,quantile,0.674642548715426
ILI incidence,CZ,2025-07-23,2025-07-20,0.025,1,quantile,0.760514649127699
ILI incidence,CZ,2025-07-23,2025-07-20,0.05,1,quantile,0.868434344717059
ILI incidence,CZ,2025-07-23,2025-07-20,0.1,1,quantile,1.13076876486346
ILI incidence,CZ,2025-07-23,2025-07-20,0.15,1,quantile,1.57840489087636
ILI incidence,CZ,2025-07-23,2025-07-20,0.2,1,quantile,2.35382371171193
ILI incidence,CZ,2025-07-23,2025-07-20,0.25,1,quantile,3.25847458944948
ILI incidence,CZ,2025-07-23,2025-07-20,0.3,1,quantile,4.28922401624279
ILI incidence,CZ,2025-07-23,2025-07-20,0.35,1,quantile,5.15581106465168
ILI incidence,CZ,2025-07-23,2025-07-20,0.4,1,quantile,6.1377931073503
ILI incidence,CZ,2025-07-23,2025-07-20,0.45,1,quantile,6.99644835567122
ILI incidence,CZ,2025-07-23,2025-07-20,0.5,1,quantile,7.84153757437593
