target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-02-12,2025-02-09,0.01,1,quantile,1922.95425133596
ILI incidence,AT,2025-02-12,2025-02-09,0.025,1,quantile,2054.86458714637
ILI incidence,AT,2025-02-12,2025-02-09,0.05,1,quantile,2186.06662792738
ILI incidence,AT,2025-02-12,2025-02-09,0.1,1,quantile,2340.74772108286
ILI incidence,AT,2025-02-12,2025-02-09,0.15,1,quantile,2427.94452235896
ILI incidence,AT,2025-02-12,2025-02-09,0.2,1,quantile,2534.47240072014
ILI incidence,AT,2025-02-12,2025-02-09,0.25,1,quantile,2595.72462187285
ILI incidence,AT,2025-02-12,2025-02-09,0.3,1,quantile,2666.16863915189
ILI incidence,AT,2025-02-12,2025-02-09,0.35,1,quantile,2724.48121150694
ILI incidence,AT,2025-02-12,2025-02-09,0.4,1,quantile,2775.75305573243
ILI incidence,AT,2025-02-12,2025-02-09,0.45,1,quantile,2832.54440914043
ILI incidence,AT,2025-02-12,2025-02-09,0.5,1,quantile,2878.63395294189
ILI incidence,AT,2025-02-12,2025-02-09,0.55,1,quantile,2924.5360875191
ILI incidence,AT,2025-02-12,2025-02-09,0.6,1,quantile,3007.03903161163
ILI incidence,AT,2025-02-12,2025-02-09,0.65,1,quantile,3064.28306733445
ILI incidence,AT,2025-02-12,2025-02-09,0.7,1,quantile,3111.29180844617
ILI incidence,AT,2025-02-12,2025-02-09,0.75,1,quantile,3201.12482076738
ILI incidence,AT,2025-02-12,2025-02-09,0.8,1,quantile,3301.60786981218
ILI incidence,AT,2025-02-12,2025-02-09,0.85,1,quantile,3392.18408997796
ILI incidence,AT,2025-02-12,2025-02-09,0.9,1,quantile,3524.32940204317
ILI incidence,AT,2025-02-12,2025-02-09,0.95,1,quantile,3693.57953848079
ILI incidence,AT,2025-02-12,2025-02-09,0.975,1,quantile,3805.95752541443
ILI incidence,AT,2025-02-12,2025-02-09,0.99,1,quantile,3959.82253309614
ILI incidence,AT,2025-02-12,2025-02-16,0.01,2,quantile,1546.08331428707
ILI incidence,AT,2025-02-12,2025-02-16,0.025,2,quantile,1719.77222562067
ILI incidence,AT,2025-02-12,2025-02-16,0.05,2,quantile,1881.72689435067
ILI incidence,AT,2025-02-12,2025-02-16,0.1,2,quantile,2069.92267781682
ILI incidence,AT,2025-02-12,2025-02-16,0.15,2,quantile,2228.28319337777
ILI incidence,AT,2025-02-12,2025-02-16,0.2,2,quantile,2331.44982174835
ILI incidence,AT,2025-02-12,2025-02-16,0.25,2,quantile,2432.4168786498
ILI incidence,AT,2025-02-12,2025-02-16,0.3,2,quantile,2517.42425548934
ILI incidence,AT,2025-02-12,2025-02-16,0.35,2,quantile,2597.66530411854
ILI incidence,AT,2025-02-12,2025-02-16,0.4,2,quantile,2667.46738378332
ILI incidence,AT,2025-02-12,2025-02-16,0.45,2,quantile,2742.61451417122
ILI incidence,AT,2025-02-12,2025-02-16,0.5,2,quantile,2813.56924245834
ILI incidence,AT,2025-02-12,2025-02-16,0.55,2,quantile,2890.07403823564
ILI incidence,AT,2025-02-12,2025-02-16,0.6,2,quantile,2959.17468390546
ILI incidence,AT,2025-02-12,2025-02-16,0.65,2,quantile,3071.03105156443
ILI incidence,AT,2025-02-12,2025-02-16,0.7,2,quantile,3167.23901479318
ILI incidence,AT,2025-02-12,2025-02-16,0.75,2,quantile,3280.40996178719
ILI incidence,AT,2025-02-12,2025-02-16,0.8,2,quantile,3436.74876094551
ILI incidence,AT,2025-02-12,2025-02-16,0.85,2,quantile,3577.41609917608
ILI incidence,AT,2025-02-12,2025-02-16,0.9,2,quantile,3731.69874414801
ILI incidence,AT,2025-02-12,2025-02-16,0.95,2,quantile,4019.81760340274
ILI incidence,AT,2025-02-12,2025-02-16,0.975,2,quantile,4274.66568436339
ILI incidence,AT,2025-02-12,2025-02-16,0.99,2,quantile,4639.25220807604
ILI incidence,AT,2025-02-12,2025-02-23,0.01,3,quantile,1254.15689138455
ILI incidence,AT,2025-02-12,2025-02-23,0.025,3,quantile,1438.03284525223
ILI incidence,AT,2025-02-12,2025-02-23,0.05,3,quantile,1592.92537658706
ILI incidence,AT,2025-02-12,2025-02-23,0.1,3,quantile,1803.35463631612
ILI incidence,AT,2025-02-12,2025-02-23,0.15,3,quantile,1946.68624937039
ILI incidence,AT,2025-02-12,2025-02-23,0.2,3,quantile,2065.8932620309
ILI incidence,AT,2025-02-12,2025-02-23,0.25,3,quantile,2175.98122920866
ILI incidence,AT,2025-02-12,2025-02-23,0.3,3,quantile,2280.68117811621
ILI incidence,AT,2025-02-12,2025-02-23,0.35,3,quantile,2379.8346538987
ILI incidence,AT,2025-02-12,2025-02-23,0.4,3,quantile,2470.96183581469
ILI incidence,AT,2025-02-12,2025-02-23,0.45,3,quantile,2570.65030953788
ILI incidence,AT,2025-02-12,2025-02-23,0.5,3,quantile,2672.50346942214
ILI incidence,AT,2025-02-12,2025-02-23,0.55,3,quantile,2768.0834944682
ILI incidence,AT,2025-02-12,2025-02-23,0.6,3,quantile,2870.70638937093
ILI incidence,AT,2025-02-12,2025-02-23,0.65,3,quantile,2978.35422296714
ILI incidence,AT,2025-02-12,2025-02-23,0.7,3,quantile,3106.86959672915
ILI incidence,AT,2025-02-12,2025-02-23,0.75,3,quantile,3254.59225828495
ILI incidence,AT,2025-02-12,2025-02-23,0.8,3,quantile,3390.3207022586
ILI incidence,AT,2025-02-12,2025-02-23,0.85,3,quantile,3570.20919067067
ILI incidence,AT,2025-02-12,2025-02-23,0.9,3,quantile,3823.75885958626
ILI incidence,AT,2025-02-12,2025-02-23,0.95,3,quantile,4196.03531489102
ILI incidence,AT,2025-02-12,2025-02-23,0.975,3,quantile,4460.58595378358
ILI incidence,AT,2025-02-12,2025-02-23,0.99,3,quantile,4822.54310031117
ILI incidence,AT,2025-02-12,2025-03-02,0.01,4,quantile,1089.47835592054
ILI incidence,AT,2025-02-12,2025-03-02,0.025,4,quantile,1188.53483505565
ILI incidence,AT,2025-02-12,2025-03-02,0.05,4,quantile,1341.61183801195
ILI incidence,AT,2025-02-12,2025-03-02,0.1,4,quantile,1540.15521677876
ILI incidence,AT,2025-02-12,2025-03-02,0.15,4,quantile,1696.03523221301
ILI incidence,AT,2025-02-12,2025-03-02,0.2,4,quantile,1865.54512033397
ILI incidence,AT,2025-02-12,2025-03-02,0.25,4,quantile,1981.16062319036
