target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,BE,2025-07-02,2025-06-29,0.01,1,quantile,7.74365754680918
ILI incidence,BE,2025-07-02,2025-06-29,0.025,1,quantile,10.4105674484716
ILI incidence,BE,2025-07-02,2025-06-29,0.05,1,quantile,12.6811393107902
ILI incidence,BE,2025-07-02,2025-06-29,0.1,1,quantile,16.0702204844813
ILI incidence,BE,2025-07-02,2025-06-29,0.15,1,quantile,19.2549245868684
ILI incidence,BE,2025-07-02,2025-06-29,0.2,1,quantile,21.4290090945761
ILI incidence,BE,2025-07-02,2025-06-29,0.25,1,quantile,23.0718391316343
ILI incidence,BE,2025-07-02,2025-06-29,0.3,1,quantile,24.7349068601081
ILI incidence,BE,2025-07-02,2025-06-29,0.35,1,quantile,26.7018095250569
ILI incidence,BE,2025-07-02,2025-06-29,0.4,1,quantile,28.5230019765218
ILI incidence,BE,2025-07-02,2025-06-29,0.45,1,quantile,30.0252634933432
ILI incidence,BE,2025-07-02,2025-06-29,0.5,1,quantile,31.7584313145009
ILI incidence,BE,2025-07-02,2025-06-29,0.55,1,quantile,33.4089354934089
ILI incidence,BE,2025-07-02,2025-06-29,0.6,1,quantile,35.571530014952
ILI incidence,BE,2025-07-02,2025-06-29,0.65,1,quantile,37.6412469963689
ILI incidence,BE,2025-07-02,2025-06-29,0.7,1,quantile,39.7121162531225
ILI incidence,BE,2025-07-02,2025-06-29,0.75,1,quantile,42.8003896575261
ILI incidence,BE,2025-07-02,2025-06-29,0.8,1,quantile,46.4017712027883
ILI incidence,BE,2025-07-02,2025-06-29,0.85,1,quantile,50.3661032202392
ILI incidence,BE,2025-07-02,2025-06-29,0.9,1,quantile,55.7304054783958
ILI incidence,BE,2025-07-02,2025-06-29,0.95,1,quantile,64.2310107229399
ILI incidence,BE,2025-07-02,2025-06-29,0.975,1,quantile,73.2903940990723
ILI incidence,BE,2025-07-02,2025-06-29,0.99,1,quantile,86.5971030126513
ILI incidence,BE,2025-07-02,2025-07-06,0.01,2,quantile,5.53059085795803
ILI incidence,BE,2025-07-02,2025-07-06,0.025,2,quantile,7.4243016123943
ILI incidence,BE,2025-07-02,2025-07-06,0.05,2,quantile,9.4321658484858
ILI incidence,BE,2025-07-02,2025-07-06,0.1,2,quantile,14.1921445406233
ILI incidence,BE,2025-07-02,2025-07-06,0.15,2,quantile,16.936960745652
ILI incidence,BE,2025-07-02,2025-07-06,0.2,2,quantile,19.71872395059
ILI incidence,BE,2025-07-02,2025-07-06,0.25,2,quantile,21.9216566844997
ILI incidence,BE,2025-07-02,2025-07-06,0.3,2,quantile,24.0766722829685
ILI incidence,BE,2025-07-02,2025-07-06,0.35,2,quantile,26.4477488243193
ILI incidence,BE,2025-07-02,2025-07-06,0.4,2,quantile,29.5438362744018
ILI incidence,BE,2025-07-02,2025-07-06,0.45,2,quantile,31.9174104172625
ILI incidence,BE,2025-07-02,2025-07-06,0.5,2,quantile,34.1574195188521
ILI incidence,BE,2025-07-02,2025-07-06,0.55,2,quantile,37.1133789356556
ILI incidence,BE,2025-07-02,2025-07-06,0.6,2,quantile,39.9661343839246
ILI incidence,BE,2025-07-02,2025-07-06,0.65,2,quantile,43.6989269124334
ILI incidence,BE,2025-07-02,2025-07-06,0.7,2,quantile,47.5835466636526
