target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2025-03-05,2025-03-02,0.01,1,quantile,2091.99815857037
ILI incidence,AT,2025-03-05,2025-03-02,0.025,1,quantile,2230.29990254626
ILI incidence,AT,2025-03-05,2025-03-02,0.05,1,quantile,2356.05220688556
ILI incidence,AT,2025-03-05,2025-03-02,0.1,1,quantile,2514.62607822318
ILI incidence,AT,2025-03-05,2025-03-02,0.15,1,quantile,2612.88261707893
ILI incidence,AT,2025-03-05,2025-03-02,0.2,1,quantile,2704.13517141782
ILI incidence,AT,2025-03-05,2025-03-02,0.25,1,quantile,2781.09589939492
ILI incidence,AT,2025-03-05,2025-03-02,0.3,1,quantile,2845.92356085972
ILI incidence,AT,2025-03-05,2025-03-02,0.35,1,quantile,2901.86889892913
ILI incidence,AT,2025-03-05,2025-03-02,0.4,1,quantile,2952.99082752567
ILI incidence,AT,2025-03-05,2025-03-02,0.45,1,quantile,3013.31867475268
ILI incidence,AT,2025-03-05,2025-03-02,0.5,1,quantile,3065.12124118459
ILI incidence,AT,2025-03-05,2025-03-02,0.55,1,quantile,3115.4186908914
ILI incidence,AT,2025-03-05,2025-03-02,0.6,1,quantile,3194.52767741121
ILI incidence,AT,2025-03-05,2025-03-02,0.65,1,quantile,3247.75609299726
ILI incidence,AT,2025-03-05,2025-03-02,0.7,1,quantile,3307.35563873068
ILI incidence,AT,2025-03-05,2025-03-02,0.75,1,quantile,3402.78331057782
ILI incidence,AT,2025-03-05,2025-03-02,0.8,1,quantile,3499.04488015651
ILI incidence,AT,2025-03-05,2025-03-02,0.85,1,quantile,3589.65661126778
ILI incidence,AT,2025-03-05,2025-03-02,0.9,1,quantile,3731.69663837167
ILI incidence,AT,2025-03-05,2025-03-02,0.95,1,quantile,3897.97604926633
ILI incidence,AT,2025-03-05,2025-03-02,0.975,1,quantile,4014.04833727419
ILI incidence,AT,2025-03-05,2025-03-02,0.99,1,quantile,4175.46471212685
ILI incidence,AT,2025-03-05,2025-03-09,0.01,2,quantile,1563.66019184929
ILI incidence,AT,2025-03-05,2025-03-09,0.025,2,quantile,1713.39722781251
ILI incidence,AT,2025-03-05,2025-03-09,0.05,2,quantile,1890.44351471276
ILI incidence,AT,2025-03-05,2025-03-09,0.1,2,quantile,2072.9589250125
ILI incidence,AT,2025-03-05,2025-03-09,0.15,2,quantile,2214.97280076562
ILI incidence,AT,2025-03-05,2025-03-09,0.2,2,quantile,2321.54129863547
ILI incidence,AT,2025-03-05,2025-03-09,0.25,2,quantile,2410.57881302367
ILI incidence,AT,2025-03-05,2025-03-09,0.3,2,quantile,2489.99695617951
ILI incidence,AT,2025-03-05,2025-03-09,0.35,2,quantile,2563.25318682022
ILI incidence,AT,2025-03-05,2025-03-09,0.4,2,quantile,2640.0831913393
ILI incidence,AT,2025-03-05,2025-03-09,0.45,2,quantile,2718.37686488766
ILI incidence,AT,2025-03-05,2025-03-09,0.5,2,quantile,2783.09609894667
ILI incidence,AT,2025-03-05,2025-03-09,0.55,2,quantile,2842.88271977353
ILI incidence,AT,2025-03-05,2025-03-09,0.6,2,quantile,2939.18861882844
ILI incidence,AT,2025-03-05,2025-03-09,0.65,2,quantile,3026.46441393206
ILI incidence,AT,2025-03-05,2025-03-09,0.7,2,quantile,3134.40708619607
ILI incidence,AT,2025-03-05,2025-03-09,0.75,2,quantile,3259.53969104356
ILI incidence,AT,2025-03-05,2025-03-09,0.8,2,quantile,3402.71865621834
ILI incidence,AT,2025-03-05,2025-03-09,0.85,2,quantile,3528.38019972985
ILI incidence,AT,2025-03-05,2025-03-09,0.9,2,quantile,3708.66730030934
ILI incidence,AT,2025-03-05,2025-03-09,0.95,2,quantile,3977.07977684818
ILI incidence,AT,2025-03-05,2025-03-09,0.975,2,quantile,4308.01234240842
