origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.01,920.1943197885389
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.025,1057.8420490865585
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.05,1192.5682422191906
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.1,1369.3088355166226
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.15,1503.11396692749
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.2,1618.7160523902496
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.25,1724.9480079964583
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.3,1826.2725259957424
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.35,1925.4672234874315
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.4,2024.567900284489
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.45,2125.2984437407627
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.5,2229.3214549673103
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.55,2338.4334916298176
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.6,2454.7724240144503
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.65,2581.1014403155004
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.7,2721.2725246070354
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.75,2881.08785516192
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.8,3070.1147087458753
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.85,3306.1521851823254
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.9,3629.0822585093542
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.95,4166.615739539753
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.975,4696.899745083558
2025-04-02,ILI incidence,2025-03-30,1,AT,quantile,0.99,5398.874581976757
2025-04-02,ILI incidence,2025-03-30,1,AT,median,,2229.3214549673103
