"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-08-13,1,2025-08-10,0.1,30.9,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.15,31,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.2,32.8,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.25,33,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.3,34,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.35,35,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.4,35.6,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.45,36,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.5,37,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.55,38,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.6,38,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.65,39,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.7,40,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.75,40,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.8,41,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.85,42.15,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.9,45,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.95,47,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.975,48.575,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.99,53.06,"quantile","ILI incidence","BE"
2025-08-13,1,2025-08-10,0.01,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.025,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.05,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.1,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.15,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.2,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.25,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.3,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.35,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.4,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.45,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.5,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.55,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.6,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.65,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.7,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.75,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.8,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.85,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.9,0,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.95,1,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.975,1,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.99,1,"quantile","ILI incidence","HR"
2025-08-13,1,2025-08-10,0.01,1.99,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.025,2.475,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.05,3,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.1,4,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.15,4,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.2,4,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.25,5,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.3,5,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.35,6,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.4,6,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.45,6.55,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.5,7,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.55,7,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.6,8,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.65,8,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.7,8,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.75,8.25000000000001,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.8,10,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.85,10,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.9,11,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.95,12.05,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.975,13.525,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.99,15,"quantile","ILI incidence","CZ"
2025-08-13,1,2025-08-10,0.01,88.93,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.025,90.95,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.05,95,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.1,97,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.15,100.7,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.2,103,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.25,104,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.3,105,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.35,106.65,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.4,108,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.45,109,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.5,110,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.55,111.45,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.6,112,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.65,114,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.7,115,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.75,115,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.8,116,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.85,118.15,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.9,122.1,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.95,126,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.975,127.525,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.99,129.02,"quantile","ILI incidence","DK"
2025-08-13,1,2025-08-10,0.01,78.99,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.025,80.475,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.05,82,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.1,85.9,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.15,87,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.2,89,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.25,91,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.3,91,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.35,92,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.4,93,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.45,94,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.5,96.5,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.55,98,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.6,99,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.65,100,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.7,102,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.75,104,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.8,105,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.85,106.15,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.9,111.1,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.95,115,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.975,121,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.99,122.04,"quantile","ILI incidence","EE"
2025-08-13,1,2025-08-10,0.01,1.99,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.025,2,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.05,2,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.1,2.9,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.15,3,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.2,3.8,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.25,4,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.3,4,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.35,4,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.4,5,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.45,5,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.5,5,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.55,5,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.6,6,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.65,6,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.7,7,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.75,7,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.8,7,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.85,8,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.9,8,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.95,9.09999999999999,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.975,11,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.99,12.01,"quantile","ILI incidence","FR"
2025-08-13,1,2025-08-10,0.01,266.93,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.025,268.475,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.05,270.95,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.1,279,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.15,282,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.2,284.8,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.25,285.75,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.3,291,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.35,293.65,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.4,296.6,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.45,299,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.5,300,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.55,302,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.6,304,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.65,306.35,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.7,309,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.75,310.5,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.8,316,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.85,318.15,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.9,320.1,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.95,330,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.975,335.525,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.99,340.12,"quantile","ILI incidence","GR"
2025-08-13,1,2025-08-10,0.01,29.99,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.025,32,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.05,33.95,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.1,35,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.15,37,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.2,37,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.25,39,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.3,39,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.35,41,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.4,42,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.45,42.55,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.5,43,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.55,44,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.6,45.4,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.65,47,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.7,48,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.75,48,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.8,49,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.85,50,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.9,51,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.95,52.05,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.975,54.575,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.99,57,"quantile","ILI incidence","HU"
2025-08-13,1,2025-08-10,0.01,0,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.025,0,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.05,1,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.1,1,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.15,1,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.2,1,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.25,2,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.3,2,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.35,2,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.4,2,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.45,3,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.5,3,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.55,3,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.6,3,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.65,3,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.7,4,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.75,4,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.8,4,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.85,5,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.9,5,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.95,5.05,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.975,6.52499999999999,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.99,7.01,"quantile","ILI incidence","IE"
2025-08-13,1,2025-08-10,0.01,179.96,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.025,181.95,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.05,185,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.1,187,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.15,190,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.2,194,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.25,196,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.3,197,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.35,199.65,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.4,200,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.45,202.55,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.5,206,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.55,207,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.6,209,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.65,212,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.7,213.3,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.75,215,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.8,217.2,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.85,219,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.9,223.1,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.95,229.15,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.975,232.525,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.99,234.11,"quantile","ILI incidence","IT"
2025-08-13,1,2025-08-10,0.01,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.025,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.05,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.1,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.15,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.2,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.25,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.3,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.35,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.4,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.45,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.5,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.55,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.6,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.65,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.7,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.75,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.8,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.85,0,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.9,1,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.95,1,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.975,1,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.99,1,"quantile","ILI incidence","LV"
2025-08-13,1,2025-08-10,0.01,0,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.025,0,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.05,0,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.1,0,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.15,0,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.2,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.25,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.3,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.35,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.4,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.45,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.5,1,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.55,2,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.6,2,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.65,2,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.7,2,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.75,2,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.8,3,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.85,3,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.9,3,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.95,4,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.975,4.52499999999999,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.99,6,"quantile","ILI incidence","LT"
2025-08-13,1,2025-08-10,0.01,1067.97,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.025,1074.425,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.05,1086,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.1,1096.8,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.15,1100.85,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.2,1104.8,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.25,1109.75,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.3,1115,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.35,1119.65,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.4,1124,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.45,1126,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.5,1132,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.55,1134.45,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.6,1135.8,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.65,1137.35,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.7,1144,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.75,1149.25,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.8,1152.2,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.85,1168.3,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.9,1175.5,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.95,1185,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.975,1187.05,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.99,1193.03,"quantile","ILI incidence","LU"
2025-08-13,1,2025-08-10,0.01,4419.91,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.025,4436.95,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.05,4450.9,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.1,4460.6,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.15,4474.95,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.2,4493,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.25,4509.5,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.3,4522,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.35,4531.3,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.4,4540,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.45,4546.55,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.5,4551.5,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.55,4559,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.6,4570,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.65,4574.35,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.7,4583.2,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.75,4591.25,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.8,4600.2,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.85,4614,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.9,4634.1,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.95,4668.4,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.975,4681.1,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.99,4689,"quantile","ILI incidence","MT"
2025-08-13,1,2025-08-10,0.01,4.98,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.025,6,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.05,6,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.1,7,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.15,7,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.2,8,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.25,9,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.3,9,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.35,10,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.4,10,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.45,10,"quantile","ILI incidence","NL"
2025-08-13,1,2025-08-10,0.5,11,"quantile","ILI incidence","NL"
