"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-07-23,1,2025-07-20,0.75,0,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.8,0,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.85,0,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.9,1,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.95,1,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.975,1,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.99,1,"quantile","ILI incidence","HR"
2025-07-23,1,2025-07-20,0.01,2,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.025,3,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.05,3,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.1,4,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.15,5,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.2,5,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.25,6,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.3,6,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.35,6,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.4,7,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.45,7,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.5,8,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.55,8,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.6,8,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.65,8.35000000000001,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.7,9,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.75,9,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.8,10,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.85,10.15,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.9,11,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.95,11.05,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.975,12,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.99,12.01,"quantile","ILI incidence","CZ"
2025-07-23,1,2025-07-20,0.01,88.86,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.025,90.475,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.05,91,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.1,94.9,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.15,96,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.2,99.8,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.25,101,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.3,102,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.35,103,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.4,104.6,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.45,105.55,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.5,106,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.55,108,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.6,109.4,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.65,113.35,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.7,114.3,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.75,116,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.8,117,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.85,119,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.9,119.3,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.95,123,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.975,127,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.99,127.02,"quantile","ILI incidence","DK"
2025-07-23,1,2025-07-20,0.01,87.97,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.025,90.475,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.05,92,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.1,95,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.15,96.85,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.2,98,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.25,99,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.3,99.7,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.35,102.65,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.4,104,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.45,105,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.5,106,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.55,108,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.6,109,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.65,111.35,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.7,114.3,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.75,116.25,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.8,118.2,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.85,120.15,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.9,122.2,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.95,128,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.975,129.05,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.99,130.07,"quantile","ILI incidence","EE"
2025-07-23,1,2025-07-20,0.01,0.99,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.025,1,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.05,1,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.1,1,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.15,2,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.2,2,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.25,2.75,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.3,3,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.35,3,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.4,3,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.45,3,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.5,4,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.55,4,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.6,4,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.65,4.35000000000001,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.7,5,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.75,5,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.8,6,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.85,6,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.9,7,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.95,8,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.975,9,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.99,10.02,"quantile","ILI incidence","FR"
2025-07-23,1,2025-07-20,0.01,323.97,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.025,326.9,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.05,333.9,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.1,339.8,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.15,343.85,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.2,347,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.25,349,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.3,351,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.35,353.65,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.4,357.6,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.45,360,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.5,361,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.55,364.45,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.6,366,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.65,368.35,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.7,371.3,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.75,373.25,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.8,376,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.85,378.3,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.9,382.1,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.95,387.1,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.975,399.675,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.99,403.06,"quantile","ILI incidence","GR"
2025-07-23,1,2025-07-20,0.01,29.99,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.025,30.475,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.05,31.95,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.1,33.9,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.15,35,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.2,36,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.25,37,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.3,38,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.35,39,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.4,40,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.45,40,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.5,41,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.55,41,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.6,42,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.65,43,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.7,43,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.75,44,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.8,45,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.85,46,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.9,47,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.95,49,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.975,52.525,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.99,58.02,"quantile","ILI incidence","HU"
2025-07-23,1,2025-07-20,0.01,0.99,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.025,1,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.05,1.95,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.1,2,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.15,2,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.2,3,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.25,3,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.3,3,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.35,3,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.4,3.6,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.45,4,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.5,4,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.55,4,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.6,4,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.65,5,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.7,5,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.75,5,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.8,6,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.85,6,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.9,6,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.95,7,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.975,7,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.99,8.03000000000002,"quantile","ILI incidence","IE"
2025-07-23,1,2025-07-20,0.01,335.97,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.025,339.425,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.05,343.95,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.1,348.8,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.15,354.85,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.2,357.8,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.25,360,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.3,361,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.35,363,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.4,368.6,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.45,371,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.5,374,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.55,379,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.6,382,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.65,383.7,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.7,386,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.75,389.25,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.8,395.2,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.85,397.15,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.9,402,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.95,403.1,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.975,410.575,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.99,413.01,"quantile","ILI incidence","IT"
2025-07-23,1,2025-07-20,0.01,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.025,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.05,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.1,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.15,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.2,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.25,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.3,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.35,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.4,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.45,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.5,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.55,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.6,0,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.65,1,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.7,1,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.75,1,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.8,1,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.85,1,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.9,1.10000000000001,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.95,2,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.975,2.52499999999999,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.99,3,"quantile","ILI incidence","LV"
2025-07-23,1,2025-07-20,0.01,0,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.025,0,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.05,0,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.1,0,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.15,0,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.2,1,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.25,1,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.3,1,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.35,1,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.4,1,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.45,1,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.5,1.5,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.55,2,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.6,2,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.65,2,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.7,2,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.75,3,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.8,3,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.85,3,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.9,4,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.95,4,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.975,4,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.99,4.01,"quantile","ILI incidence","LT"
2025-07-23,1,2025-07-20,0.01,1673.71,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.025,1678.325,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.05,1687.85,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.1,1694.8,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.15,1702.85,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.2,1714.4,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.25,1717.75,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.3,1726,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.35,1735,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.4,1740,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.45,1750.1,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.5,1753.5,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.55,1755.45,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.6,1762,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.65,1767,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.7,1769.3,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.75,1774,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.8,1781.2,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.85,1785.45,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.9,1796.1,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.95,1822.05,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.975,1846.1,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.99,1848.07,"quantile","ILI incidence","LU"
2025-07-23,1,2025-07-20,0.01,3245.92,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.025,3251.475,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.05,3260.65,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.1,3279.8,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.15,3289.7,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.2,3301.2,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.25,3319.5,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.3,3329.4,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.35,3333.65,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.4,3338,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.45,3344.55,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.5,3353.5,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.55,3361.45,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.6,3364.8,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.65,3370,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.7,3377,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.75,3379.25,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.8,3390.4,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.85,3400.15,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.9,3406.5,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.95,3417.1,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.975,3435.625,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.99,3448.13,"quantile","ILI incidence","MT"
2025-07-23,1,2025-07-20,0.01,4,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.025,6.475,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.05,7,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.1,8,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.15,9,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.2,9,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.25,10,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.3,10,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.35,10.65,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.4,11,"quantile","ILI incidence","NL"
2025-07-23,1,2025-07-20,0.45,11.55,"quantile","ILI incidence","NL"
