"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-06-25,1,2025-06-22,0.025,72,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.05,73.95,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.1,78.9,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.15,81.85,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.2,84,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.25,85.75,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.3,86.7,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.35,87.65,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.4,90,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.45,90,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.5,91,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.55,92,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.6,93.4,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.65,94.35,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.7,96,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.75,97,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.8,99.2,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.85,101,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.9,103,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.95,108.05,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.975,110,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.99,111.01,"quantile","ILI incidence","DK"
2025-06-25,1,2025-06-22,0.01,114.98,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.025,119.425,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.05,124.8,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.1,126.9,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.15,129,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.2,130.8,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.25,133.75,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.3,135,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.35,136,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.4,138,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.45,139.55,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.5,141,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.55,142,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.6,143,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.65,145,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.7,146,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.75,148,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.8,150.2,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.85,153,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.9,156.1,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.95,159,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.975,165.675,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.99,174.03,"quantile","ILI incidence","EE"
2025-06-25,1,2025-06-22,0.01,1.99,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.025,2,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.05,2,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.1,3,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.15,3.85,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.2,4,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.25,4,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.3,5,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.35,5,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.4,5.6,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.45,6,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.5,6,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.55,7,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.6,7,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.65,7,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.7,8,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.75,8,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.8,8,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.85,8,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.9,9,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.95,9.05,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.975,10,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.99,11.01,"quantile","ILI incidence","FR"
2025-06-25,1,2025-06-22,0.01,370.96,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.025,371.475,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.05,378.75,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.1,381.9,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.15,387.7,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.2,390.8,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.25,392,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.3,395,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.35,398,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.4,401,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.45,402,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.5,405.5,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.55,407,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.6,408.4,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.65,412,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.7,415.3,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.75,421,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.8,423.2,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.85,426.15,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.9,431,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.95,433.1,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.975,441.625,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.99,444,"quantile","ILI incidence","GR"
2025-06-25,1,2025-06-22,0.01,29.98,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.025,30,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.05,30.95,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.1,33,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.15,34,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.2,35,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.25,36,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.3,36.7,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.35,37,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.4,38,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.45,39,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.5,39.5,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.55,40,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.6,41,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.65,41.35,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.7,43,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.75,43.25,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.8,44,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.85,45,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.9,46,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.95,47,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.975,49.525,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.99,53,"quantile","ILI incidence","HU"
2025-06-25,1,2025-06-22,0.01,0.99,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.025,1,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.05,1,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.1,2,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.15,2,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.2,2,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.25,2.75,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.3,3,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.35,3,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.4,3,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.45,3,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.5,3,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.55,4,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.6,4,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.65,4,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.7,5,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.75,5,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.8,5,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.85,6,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.9,6,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.95,7,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.975,7.52499999999999,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.99,9.02000000000001,"quantile","ILI incidence","IE"
2025-06-25,1,2025-06-22,0.01,381.89,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.025,384.425,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.05,388.9,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.1,395,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.15,401.4,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.2,406.8,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.25,408,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.3,409.7,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.35,412.65,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.4,415.6,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.45,419.55,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.5,422,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.55,424,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.6,425,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.65,428,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.7,430.3,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.75,432.5,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.8,435.2,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.85,439.15,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.9,445.1,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.95,448,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.975,453.625,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.99,456.02,"quantile","ILI incidence","IT"
2025-06-25,1,2025-06-22,0.01,7,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.025,8,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.05,8,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.1,10,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.15,11,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.2,12,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.25,13,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.3,13,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.35,14,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.4,14,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.45,15,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.5,15,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.55,16,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.6,16,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.65,17,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.7,17,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.75,18,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.8,19,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.85,19,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.9,20,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.95,20.05,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.975,21.525,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.99,23,"quantile","ILI incidence","LV"
2025-06-25,1,2025-06-22,0.01,0,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.025,1,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.05,1.95,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.1,2.9,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.15,3,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.2,3,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.25,4,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.3,4,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.35,5,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.4,5,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.45,5,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.5,5,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.55,5,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.6,6,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.65,6,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.7,6,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.75,7,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.8,7,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.85,8,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.9,8,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.95,9,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.975,9,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.99,10.02,"quantile","ILI incidence","LT"
2025-06-25,1,2025-06-22,0.01,1737.79,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.025,1741.85,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.05,1746,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.1,1767.6,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.15,1784.55,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.2,1791,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.25,1796.5,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.3,1802.7,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.35,1810,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.4,1819,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.45,1821.55,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.5,1827,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.55,1833.15,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.6,1840,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.65,1842,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.7,1845,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.75,1848.25,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.8,1855.2,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.85,1858.45,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.9,1882,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.95,1904.15,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.975,1909.1,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.99,1922.23,"quantile","ILI incidence","LU"
2025-06-25,1,2025-06-22,0.01,3233.97,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.025,3258,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.05,3260.85,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.1,3273.4,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.15,3293.7,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.2,3298,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.25,3301.5,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.3,3311.2,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.35,3315.65,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.4,3331,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.45,3337.3,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.5,3348.5,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.55,3355.35,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.6,3368,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.65,3372,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.7,3375.6,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.75,3378.25,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.8,3384.2,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.85,3396.65,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.9,3425.1,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.95,3434.3,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.975,3448.1,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.99,3454.2,"quantile","ILI incidence","MT"
2025-06-25,1,2025-06-22,0.01,4.99,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.025,5.475,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.05,6,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.1,6,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.15,7,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.2,8,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.25,8,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.3,8,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.35,9,"quantile","ILI incidence","NL"
2025-06-25,1,2025-06-22,0.4,9,"quantile","ILI incidence","NL"
