"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-07-02,1,2025-06-29,0.4,34,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.45,35,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.5,36,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.55,37,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.6,37.4,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.65,38.35,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.7,39,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.75,40,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.8,40.2,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.85,42,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.9,43.1,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.95,46.05,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.975,47,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.99,48.08,"quantile","ILI incidence","BE"
2025-07-02,1,2025-06-29,0.01,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.025,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.05,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.1,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.15,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.2,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.25,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.3,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.35,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.4,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.45,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.5,0,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.55,0.450000000000003,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.6,1,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.65,1,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.7,1,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.75,1,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.8,1,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.85,1,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.9,1.10000000000001,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.95,2,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.975,2,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.99,3.01,"quantile","ILI incidence","HR"
2025-07-02,1,2025-06-29,0.01,5,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.025,5,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.05,6,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.1,7,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.15,8,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.2,8.8,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.25,9,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.3,9,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.35,10,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.4,10,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.45,11,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.5,11,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.55,11,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.6,12,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.65,12,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.7,13,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.75,13,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.8,14,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.85,15,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.9,16,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.95,16.05,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.975,17,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.99,19,"quantile","ILI incidence","CZ"
2025-07-02,1,2025-06-29,0.01,68.99,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.025,73,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.05,74.95,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.1,77.9,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.15,82,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.2,85.6,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.25,86.75,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.3,88,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.35,89,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.4,90,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.45,90,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.5,91,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.55,92,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.6,93,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.65,95,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.7,95.3,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.75,96.25,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.8,99,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.85,100.15,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.9,102.1,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.95,105,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.975,107.05,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.99,108.05,"quantile","ILI incidence","DK"
2025-07-02,1,2025-06-29,0.01,97.99,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.025,100,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.05,101,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.1,103,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.15,107.85,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.2,111,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.25,112,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.3,114.7,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.35,116.65,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.4,119,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.45,121,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.5,122,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.55,123,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.6,126,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.65,127.35,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.7,130,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.75,131.25,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.8,133.4,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.85,135,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.9,137,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.95,139.15,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.975,142.525,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.99,145.09,"quantile","ILI incidence","EE"
2025-07-02,1,2025-06-29,0.01,0,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.025,0.475,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.05,1,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.1,1,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.15,1.85,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.2,2,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.25,2,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.3,3,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.35,3,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.4,3,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.45,4,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.5,4,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.55,4,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.6,4,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.65,5,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.7,5,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.75,5,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.8,5,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.85,6,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.9,6,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.95,7,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.975,8,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.99,8,"quantile","ILI incidence","FR"
2025-07-02,1,2025-06-29,0.01,354.9,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.025,357.9,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.05,364.85,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.1,372.9,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.15,376.85,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.2,381,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.25,386,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.3,393.4,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.35,395,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.4,397,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.45,398,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.5,401,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.55,404,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.6,408,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.65,411.05,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.7,417,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.75,418.25,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.8,420.4,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.85,425.15,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.9,428.1,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.95,440.15,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.975,448.525,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.99,450.03,"quantile","ILI incidence","GR"
2025-07-02,1,2025-06-29,0.01,24.98,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.025,26,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.05,26,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.1,27.9,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.15,29.85,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.2,31.8,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.25,33,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.3,34,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.35,35,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.4,35,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.45,36,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.5,37,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.55,38,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.6,39,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.65,39.35,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.7,40,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.75,40.25,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.8,41,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.85,42,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.9,43.1,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.95,46.05,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.975,49,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.99,50.04,"quantile","ILI incidence","HU"
2025-07-02,1,2025-06-29,0.01,0,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.025,0.475,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.05,1,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.1,1,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.15,2,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.2,2,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.25,2,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.3,2,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.35,3,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.4,3,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.45,3,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.5,3,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.55,4,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.6,4,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.65,4,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.7,4,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.75,5,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.8,5,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.85,6,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.9,6,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.95,7,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.975,8,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.99,9.03000000000002,"quantile","ILI incidence","IE"
2025-07-02,1,2025-06-29,0.01,365,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.025,367.425,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.05,372.8,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.1,378.8,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.15,386,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.2,389,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.25,392,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.3,394,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.35,396.65,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.4,397.6,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.45,400.55,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.5,405,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.55,407.45,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.6,412,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.65,416,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.7,419,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.75,422,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.8,423,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.85,425.15,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.9,428,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.95,433.35,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.975,445.625,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.99,456.09,"quantile","ILI incidence","IT"
2025-07-02,1,2025-06-29,0.01,0,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.025,0,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.05,1,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.1,1,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.15,1,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.2,1.8,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.25,2,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.3,2,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.35,2,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.4,2,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.45,2,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.5,3,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.55,3,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.6,3,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.65,3.35000000000001,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.7,4,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.75,4,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.8,4,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.85,4,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.9,5,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.95,6,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.975,6,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.99,6.01,"quantile","ILI incidence","LV"
2025-07-02,1,2025-06-29,0.01,0,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.025,0,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.05,0.95,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.1,1,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.15,1,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.2,1.8,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.25,2,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.3,2,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.35,2,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.4,2,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.45,3,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.5,3,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.55,3,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.6,3,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.65,3,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.7,4,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.75,4,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.8,5,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.85,5,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.9,5,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.95,6,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.975,6,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.99,7,"quantile","ILI incidence","LT"
2025-07-02,1,2025-06-29,0.01,1624,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.025,1625,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.05,1629.85,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.1,1642.9,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.15,1653.55,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.2,1660.6,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.25,1671,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.3,1674.7,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.35,1681,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.4,1685.6,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.45,1689,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.5,1696.5,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.55,1704.45,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.6,1707.4,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.65,1712.35,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.7,1717.6,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.75,1721.5,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.8,1731,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.85,1733,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.9,1742.1,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.95,1761.2,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.975,1772.775,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.99,1789.32,"quantile","ILI incidence","LU"
2025-07-02,1,2025-06-29,0.01,2782.91,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.025,2799.425,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.05,2810.8,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.1,2818.9,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.15,2831.4,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.2,2836.6,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.25,2845.5,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.3,2852,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.35,2856,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.4,2861,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.45,2864,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.5,2875.5,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.55,2884.9,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.6,2889.4,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.65,2894.05,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.7,2897.6,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.75,2902.75,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.8,2923.2,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.85,2935.15,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.9,2949.7,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.95,2966.5,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.975,2982.05,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.99,2997.14,"quantile","ILI incidence","MT"
2025-07-02,1,2025-06-29,0.01,3.99,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.025,4.95,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.05,6,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.1,7,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.15,8,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.2,8,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.25,8.75,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.3,9,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.35,9,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.4,10,"quantile","ILI incidence","NL"
2025-07-02,1,2025-06-29,0.45,10,"quantile","ILI incidence","NL"
